<X>, <Y>
2.722349720000000e-04, -7.823262849465841e-01
2.872767630000000e-04, -1.017863216978978e-01
3.023185530000000e-04, -3.097704238988270e-01
3.173603680000000e-04, 8.391010396717338e-01
3.324021590000000e-04, 9.997489069055937e-01
3.474439490000000e-04, 3.831255184180763e-01
3.624857640000000e-04, -2.645574214606102e-01
3.775275550000001e-04, -5.865484907953558e-01
3.925693690000000e-04, -4.934377828608531e-01
4.076111600000000e-04, -3.299169706385088e-02
4.226529510000000e-04, 1.002547289040534e-01
4.376947410000000e-04, 2.818537140296121e-01
4.527365790000000e-04, 5.217707118254094e-02
4.677783700000001e-04, 3.926574725238809e-01
4.828201610000000e-04, 6.089101496356791e-01
4.978619520000000e-04, 4.561311358602993e-01
5.129037420000001e-04, 3.250053572285443e-01
5.279455330000001e-04, 2.427178421978346e-01
5.429873710000000e-04, -2.745955180086899e-02
5.580291620000000e-04, -1.253236561942675e-01
5.730709530000001e-04, -1.400471669128053e-01
5.881127440000001e-04, -3.162502665841033e-01
6.031545340000000e-04, -2.008888203286734e-01
6.181963720000000e-04, -7.437950097707920e-01
6.332381630000001e-04, -6.374045205378366e-01
6.482799540000000e-04, -5.928969409042780e-01
6.633217450000001e-04, -3.418664552121250e-01
6.783635360000000e-04, -3.853046884264936e-01
6.934053260000000e-04, -1.756676254210907e-01
7.084471640000001e-04, -1.484790423078425e-01
7.234889550000001e-04, -2.880231788531860e-01
7.385307460000000e-04, -6.714974604640488e-02
7.535725370000001e-04, 1.713012946790938e-01
7.686143280000000e-04, -5.636648725702081e-02
7.836561650000001e-04, 9.977508570903670e-02
7.986979560000000e-04, -1.306383214852005e-01
8.137397470000000e-04, -1.562986470381088e-01
8.287815380000001e-04, 7.469295687251720e-02
8.438233290000000e-04, 3.836967844675708e-01
8.588651200000001e-04, -3.246634233705141e-03
8.739069100000001e-04, 4.243857045428052e-02
8.889487010000001e-04, -4.372358092238286e-02
9.039905850000001e-04, 1.556049307114903e-01
9.190323760000001e-04, 3.867485239994446e-01
9.340741670000000e-04, 4.319183578292524e-01
9.491159580000000e-04, 5.265326440180653e-01
9.641577490000001e-04, 5.722165726616830e-01
9.791995400000001e-04, 6.161500392483124e-01
9.942413310000001e-04, 3.883448838669281e-01
1.009283120000000e-03, 1.951535131644090e-01
1.024324910000000e-03, 2.083748439292655e-01
1.039366700000000e-03, 2.546963124779158e-01
1.054408490000000e-03, 2.396947038959361e-01
1.069450380000000e-03, -2.285829515217305e-02
1.084492170000000e-03, 1.289882804917338e-01
1.099533960000000e-03, 2.647287612174971e-02
1.114575750000000e-03, 2.231301879535508e-01
1.129617540000000e-03, 7.402337938528240e-02
1.144659330000000e-03, 5.977820144277408e-02
1.159701120000000e-03, -2.215232235819352e-01
1.174742910000000e-03, -8.052222932903248e-02
1.189784710000000e-03, -6.199478186787179e-02
1.204826500000000e-03, -2.861535571332403e-01
1.219868290000000e-03, -4.085665910832452e-01
1.234910170000000e-03, -4.867636551974526e-01
1.249951960000000e-03, -4.827348573437865e-01
1.264993750000000e-03, -3.634951972479571e-01
1.280035540000000e-03, -2.710643981364158e-01
1.295077340000000e-03, -2.374167371969700e-01
1.310119130000000e-03, -3.497588112087514e-01
1.325160920000000e-03, -4.148266690215861e-01
1.340202710000000e-03, -1.820773980252077e-01
1.355244500000000e-03, -3.889661709414255e-01
1.370286290000000e-03, -1.771569442418416e-01
1.385328080000000e-03, -1.842492596031853e-01
1.400369960000000e-03, 7.198394636066711e-02
1.415411760000000e-03, -3.662651457344097e-02
1.430453550000000e-03, -7.575825744807030e-02
1.445495340000000e-03, 2.045443435462276e-01
1.460537130000000e-03, 2.482666741858115e-01
1.475578920000000e-03, 3.370698138803386e-01
1.490620710000000e-03, 3.158263515626263e-01
1.505662500000000e-03, 2.258707248893919e-01
1.520704290000000e-03, 3.133092717725831e-01
1.535746080000000e-03, 4.498044804493699e-01
1.550787870000000e-03, 3.390594664612866e-01
1.565829660000000e-03, 3.719784602954581e-01
1.580871460000000e-03, 4.354917588540258e-01
1.595913250000000e-03, 2.434182602915484e-01
1.610955040000000e-03, 2.481730951310965e-01
1.625996830000000e-03, 3.556881947134270e-01
1.641038620000000e-03, 2.011576982245282e-01
1.656080600000000e-03, 1.148622253729738e-01
1.671122390000000e-03, 2.990864718769765e-01
1.686164180000000e-03, 1.845863624213809e-01
1.701205970000000e-03, 1.023322398529087e-01
1.716247760000000e-03, -4.210103886628403e-02
1.731289550000000e-03, 2.884957853515355e-02
1.746331340000000e-03, 1.170327899232551e-01
1.761373130000000e-03, -1.384684579251344e-01
1.776414920000000e-03, -9.311351779247004e-02
1.791456710000000e-03, 1.089448022819793e-02
1.806498510000000e-03, -8.073545013843744e-02
1.821540300000000e-03, -3.216924286400390e-01
1.836582090000000e-03, -2.734298119195342e-01
1.851623880000000e-03, -3.793978930617852e-01
1.866665670000000e-03, -4.618377525915289e-01
1.881707460000000e-03, -3.083642475608667e-01
1.896749250000000e-03, -5.107133329230901e-01
1.911791040000000e-03, -6.697244236950362e-01
1.926832830000000e-03, -4.826832483420503e-01
1.956916410000000e-03, -5.953536854143496e-01
2.002041970000000e-03, -4.373273815769916e-01
2.047167350000000e-03, -2.578979794965067e-01
2.092292720000000e-03, -3.590145014930883e-01
2.137418090000000e-03, -1.649009245024776e-01
2.182543460000000e-03, 5.020216272738470e-02
2.227668840000000e-03, 6.677659366226951e-02
2.272794210000000e-03, 1.636127110164995e-01
2.317919770000000e-03, 3.226832914222866e-01
2.363045140000000e-03, 2.410720053023163e-01
2.408170510000000e-03, 1.081617110862423e-01
2.453295890000000e-03, -2.438944731433686e-02
2.498421260000000e-03, -1.785983111837987e-01
2.543546630000000e-03, -2.297643168371279e-01
2.588672000000000e-03, -2.140734095951943e-01
2.648839350000000e-03, -5.504194168570621e-01
2.724048310000000e-03, -6.599350170286534e-01
2.799257260000000e-03, -5.344549241223818e-01
2.874466220000000e-03, -5.351000139529005e-01
2.949675170000000e-03, -3.135144314841571e-01
3.024884310000000e-03, -9.943004541884171e-02
3.100093270000000e-03, 1.593049545512086e-01
3.175302220000000e-03, 4.384522186554731e-01
3.250511360000000e-03, 6.881742427454378e-01
3.325720130000000e-03, 7.593960950162655e-01
3.400929270000000e-03, 7.936249029321568e-01
3.476138410000000e-03, 8.416851696547609e-01
3.551347180000000e-03, 7.891319596349218e-01
3.626556320000000e-03, 6.952411773577923e-01
3.701765090000000e-03, 6.699114001858361e-01
3.776974230000000e-03, 6.342894278966046e-01
3.852183370000000e-03, 5.475392070085611e-01
3.942434120000000e-03, 5.247820553205682e-01
4.047726470000000e-03, 4.521731922770019e-01
4.153019190000000e-03, 3.889576188762571e-01
4.258311910000000e-03, 3.622351183208777e-01
4.363604260000000e-03, 2.836738715572473e-01
4.468896990000000e-03, 2.618198333723165e-01
4.574189710000000e-03, 1.783809683478749e-01
4.679482060000000e-03, 9.469198066252717e-02
4.784774780000001e-03, 1.327648743387693e-01
