<X>, <Y>, <dY>
2.120677610000000e-04, 2.544037300000000e+04, 1.431890560000000e+02
2.271095760000000e-04, 3.092693750000000e+04, 8.991379550000001e+01
2.421513670000000e-04, 3.127613090000000e+04, 7.194470980000000e+01
2.571931570000000e-04, 2.994777930000000e+04, 6.146111300000000e+01
2.722349720000000e-04, 2.844417580000000e+04, 5.419743350000000e+01
2.872767630000000e-04, 2.702744140000000e+04, 4.888705060000000e+01
3.023185530000000e-04, 2.549860940000000e+04, 4.455992130000000e+01
3.173603680000000e-04, 2.422443360000000e+04, 4.107623290000000e+01
3.324021590000000e-04, 2.283753320000000e+04, 3.777901840000000e+01
3.474439490000000e-04, 2.138593750000000e+04, 3.507695390000000e+01
3.624857640000000e-04, 1.998983790000000e+04, 3.263655850000000e+01
3.775275550000001e-04, 1.870037890000000e+04, 3.035742190000000e+01
3.925693690000000e-04, 1.752593160000000e+04, 2.841160010000000e+01
4.076111600000000e-04, 1.645558010000000e+04, 2.658449940000000e+01
4.226529510000000e-04, 1.539860740000000e+04, 2.497967340000000e+01
4.376947410000000e-04, 1.440348930000000e+04, 2.354710770000000e+01
4.527365790000000e-04, 1.341521000000000e+04, 2.214529420000000e+01
4.677783700000001e-04, 1.254715140000000e+04, 2.092066760000000e+01
4.828201610000000e-04, 1.171575590000000e+04, 1.970441820000000e+01
4.978619520000000e-04, 1.089477730000000e+04, 1.860088730000000e+01
5.129037420000001e-04, 1.012564160000000e+04, 1.754751590000000e+01
5.279455330000001e-04, 9.408424800000001e+03, 1.655044750000000e+01
5.429873710000000e-04, 8.718123050000000e+03, 1.562479310000000e+01
5.580291620000000e-04, 8.086785160000000e+03, 1.474539280000000e+01
5.730709530000001e-04, 7.502596190000000e+03, 1.398731800000000e+01
5.881127440000001e-04, 6.942165530000000e+03, 1.322136880000000e+01
6.031545340000000e-04, 6.441201170000000e+03, 1.251778320000000e+01
6.181963720000000e-04, 5.921916500000000e+03, 1.173176190000000e+01
6.332381630000001e-04, 5.484914060000000e+03, 1.082239060000000e+01
6.482799540000000e-04, 5.072211910000000e+03, 1.008882050000000e+01
6.633217450000001e-04, 4.700989260000000e+03, 9.543544770000000e+00
6.783635360000000e-04, 4.335146480000000e+03, 9.052197460000000e+00
6.934053260000000e-04, 4.010087650000000e+03, 8.606081959999999e+00
7.084471640000001e-04, 3.696087890000000e+03, 8.167323110000000e+00
7.234889550000001e-04, 3.394120850000000e+03, 7.742974760000000e+00
7.385307460000000e-04, 3.133553220000000e+03, 7.343750000000000e+00
7.535725370000001e-04, 2.892366210000000e+03, 6.984807010000000e+00
7.686143280000000e-04, 2.644386960000000e+03, 6.613697050000000e+00
7.836561650000001e-04, 2.433541260000000e+03, 6.287316320000000e+00
7.986979560000000e-04, 2.219959960000000e+03, 5.951431270000000e+00
8.137397470000000e-04, 2.031731450000000e+03, 5.645129200000000e+00
8.287815380000001e-04, 1.868879640000000e+03, 5.360994820000000e+00
8.438233290000000e-04, 1.721747800000000e+03, 5.112655160000000e+00
8.588651200000001e-04, 1.558307740000000e+03, 4.824602600000000e+00
8.739069100000001e-04, 1.424252440000000e+03, 4.579893110000000e+00
8.889487010000001e-04, 1.296111450000000e+03, 4.332108500000000e+00
9.039905850000001e-04, 1.188158450000000e+03, 4.125258920000000e+00
9.190323760000001e-04, 1.090045170000000e+03, 3.926283120000000e+00
9.340741670000000e-04, 9.940842900000000e+02, 3.721977470000000e+00
9.491159580000000e-04, 9.076035770000000e+02, 3.537562370000000e+00
9.641577490000001e-04, 8.269705200000000e+02, 3.353278400000000e+00
9.791995400000001e-04, 7.531499020000000e+02, 3.185843470000000e+00
9.942413310000001e-04, 6.785194090000000e+02, 3.009610410000000e+00
1.009283120000000e-03, 6.113497310000000e+02, 2.845658300000000e+00
1.024324910000000e-03, 5.550633540000000e+02, 2.705159430000000e+00
1.039366700000000e-03, 5.045940250000000e+02, 2.567747120000000e+00
1.054408490000000e-03, 4.574141540000000e+02, 2.438310150000000e+00
1.069450380000000e-03, 4.095687560000000e+02, 2.302991150000000e+00
1.084492170000000e-03, 3.742554320000000e+02, 2.194754360000000e+00
1.099533960000000e-03, 3.376377560000000e+02, 2.078498130000000e+00
1.114575750000000e-03, 3.098308110000000e+02, 1.991273280000000e+00
1.129617540000000e-03, 2.789696350000000e+02, 1.883213160000000e+00
