<X>, <Y>
1.998967260000000e-04, 2.829045703125000e+04
2.150044310000000e-04, 2.576848437500000e+04
2.301121600000000e-04, 2.337724218750000e+04
2.452198650000000e-04, 2.113732226562500e+04
2.603275700000000e-04, 1.906251171875000e+04
2.754352750000000e-04, 1.716023437500000e+04
2.905429810000000e-04, 1.543233398437500e+04
3.056507090000000e-04, 1.387583593750000e+04
3.207584140000001e-04, 1.248392871093750e+04
3.358661200000000e-04, 1.124682128906250e+04
3.509738250000000e-04, 1.015275683593750e+04
3.660815540000000e-04, 9.188724609375000e+03
3.811892590000000e-04, 8.341218750000000e+03
3.962969870000000e-04, 7.596830078125000e+03
4.114046690000001e-04, 6.942710449218750e+03
4.265123980000001e-04, 6.366864257812500e+03
4.416200800000000e-04, 5.858390136718750e+03
4.567278080000000e-04, 5.407604492187500e+03
4.718355370000000e-04, 5.006038574218750e+03
4.869432190000000e-04, 4.646428710937500e+03
5.020509470000000e-04, 4.322604492187500e+03
5.171586760000000e-04, 4.029405761718750e+03
5.322663580000001e-04, 3.762557861328125e+03
5.473740860000001e-04, 3.518518554687500e+03
5.624817680000000e-04, 3.294393798828125e+03
5.775894970000000e-04, 3.087786376953125e+03
5.926972260000001e-04, 2.896730712890625e+03
6.078049070000000e-04, 2.719589843750000e+03
6.229126360000000e-04, 2.554994628906250e+03
6.380203180000000e-04, 2.401786621093750e+03
6.531280470000000e-04, 2.258974609375000e+03
6.682357750000000e-04, 2.125701171875000e+03
6.833434570000000e-04, 2.001214843750000e+03
6.984511860000000e-04, 1.884851562500000e+03
7.135589140000000e-04, 1.776017822265625e+03
7.286665960000000e-04, 1.674184082031250e+03
7.437743250000000e-04, 1.578864257812500e+03
7.588820070000001e-04, 1.489622802734375e+03
7.739897350000001e-04, 1.406047607421875e+03
7.890974170000001e-04, 1.327773437500000e+03
8.042051460000000e-04, 1.254448608398438e+03
8.193128740000000e-04, 1.185749633789062e+03
8.344206030000001e-04, 1.121373291015625e+03
8.495283310000001e-04, 1.061034301757812e+03
8.646359669999999e-04, 1.004464660644531e+03
8.797436949999999e-04, 9.514082641601562e+02
8.948514240000000e-04, 9.016276855468750e+02
9.099591520000000e-04, 8.548983154296875e+02
9.250668809999999e-04, 8.110095214843750e+02
9.401745160000001e-04, 7.697653808593750e+02
9.552822450000000e-04, 7.309829101562500e+02
9.703899730000000e-04, 6.944913940429688e+02
9.854977020000001e-04, 6.601340942382812e+02
1.000605430000000e-03, 6.277680053710938e+02
1.015713070000000e-03, 5.972589721679688e+02
1.030820790000000e-03, 5.684846801757812e+02
1.045928520000000e-03, 5.413320922851562e+02
1.061036250000000e-03, 5.156986083984375e+02
1.076143980000000e-03, 4.914868469238281e+02
1.091251710000000e-03, 4.686086120605469e+02
1.106359340000000e-03, 4.469810791015625e+02
1.121467070000000e-03, 4.265277099609375e+02
1.136574800000000e-03, 4.071762084960938e+02
1.151682530000000e-03, 3.888600769042969e+02
1.166790260000000e-03, 3.715150451660156e+02
1.181897890000000e-03, 3.550829162597656e+02
1.197005620000000e-03, 3.395093688964844e+02
1.212113350000000e-03, 3.247420043945312e+02
1.227221080000000e-03, 3.107327575683594e+02
1.242328810000000e-03, 2.974375000000000e+02
1.257436440000000e-03, 2.848152465820312e+02
1.272544170000000e-03, 2.728266296386719e+02
1.287651900000000e-03, 2.614363708496094e+02
1.302759630000000e-03, 2.506110382080078e+02
1.317867360000000e-03, 2.403201751708984e+02
