<X>, <Y>, <dY>
1.092504590000000e-04, 1.986492500000000e+05, 2.659594240000000e+03
1.243581760000000e-04, -4.526237500000000e+04, 1.079376220000000e+03
1.394658820000000e-04, -1.973150000000000e+04, 6.404585570000000e+02
1.545735980000000e-04, 1.169634380000000e+04, 3.574968260000000e+02
1.696813040000000e-04, 2.964614060000000e+04, 2.428428040000000e+02
1.847890210000000e-04, 2.848347660000000e+04, 1.777488100000000e+02
1.998967260000000e-04, 2.755323440000000e+04, 1.402248690000000e+02
2.150044310000000e-04, 2.622057810000000e+04, 1.159410780000000e+02
2.301121600000000e-04, 2.391900000000000e+04, 9.813848880000000e+01
2.452198650000000e-04, 2.101363670000000e+04, 8.350205990000001e+01
2.603275700000000e-04, 1.941542580000000e+04, 7.351561740000000e+01
2.754352750000000e-04, 1.737823440000000e+04, 6.472109220000000e+01
2.905429810000000e-04, 1.518595800000000e+04, 5.553360370000000e+01
3.056507090000000e-04, 1.348431250000000e+04, 4.815027240000000e+01
3.207584140000001e-04, 1.211388870000000e+04, 4.224240880000000e+01
3.358661200000000e-04, 1.124990230000000e+04, 3.861661910000000e+01
3.509738250000000e-04, 1.025031840000000e+04, 3.555210880000000e+01
3.660815540000000e-04, 9.364425780000000e+03, 3.284859850000000e+01
3.811892590000000e-04, 8.476230470000000e+03, 3.033643530000000e+01
3.962969870000000e-04, 7.619691410000000e+03, 2.802654840000000e+01
4.114046690000001e-04, 6.933403810000000e+03, 2.607234380000000e+01
4.265123980000001e-04, 6.337288090000000e+03, 2.436594580000000e+01
4.416200800000000e-04, 5.826261720000000e+03, 2.286178020000000e+01
4.567278080000000e-04, 5.479995610000000e+03, 2.169254680000000e+01
4.718355370000000e-04, 5.031673830000000e+03, 2.034613420000000e+01
4.869432190000000e-04, 4.623799800000000e+03, 1.916125300000000e+01
5.020509470000000e-04, 4.328666020000000e+03, 1.823364070000000e+01
5.171586760000000e-04, 4.016925290000000e+03, 1.721917340000000e+01
5.322663580000001e-04, 3.748682620000000e+03, 1.630974010000000e+01
5.473740860000001e-04, 3.511888430000000e+03, 1.550473210000000e+01
5.624817680000000e-04, 3.286517090000000e+03, 1.472054770000000e+01
5.775894970000000e-04, 3.103982670000000e+03, 1.411428070000000e+01
5.926972260000001e-04, 2.904048100000000e+03, 1.344718070000000e+01
6.078049070000000e-04, 2.717903810000000e+03, 1.279335980000000e+01
6.229126360000000e-04, 2.524187990000000e+03, 1.214179230000000e+01
6.380203180000000e-04, 2.394452640000000e+03, 1.165485100000000e+01
6.531280470000000e-04, 2.249016600000000e+03, 1.114767550000000e+01
6.682357750000000e-04, 2.136268070000000e+03, 1.072563270000000e+01
