<X>, <Y>, <dY>
2.120677610000000e-04, 1.351381720000000e+05, 2.474467010000000e+02
2.271095760000000e-04, 1.287297340000000e+05, 1.587415470000000e+02
2.421513670000000e-04, 1.218472890000000e+05, 1.292957150000000e+02
2.571931570000000e-04, 1.143091170000000e+05, 1.115328370000000e+02
2.722349720000000e-04, 1.065024690000000e+05, 9.852403260000000e+01
2.872767630000000e-04, 9.957846880000000e+04, 8.870266719999999e+01
3.023185530000000e-04, 9.371834380000000e+04, 8.109699250000000e+01
3.173603680000000e-04, 8.794401560000000e+04, 7.457688899999999e+01
3.324021590000000e-04, 8.219100780000001e+04, 6.851515200000000e+01
3.474439490000000e-04, 7.682513280000001e+04, 6.367338940000000e+01
3.624857640000000e-04, 7.107420310000000e+04, 5.896621700000000e+01
3.775275550000001e-04, 6.633071880000000e+04, 5.492839430000000e+01
3.925693690000000e-04, 6.168203910000000e+04, 5.125649260000000e+01
4.076111600000000e-04, 5.705687890000000e+04, 4.764197920000000e+01
4.226529510000000e-04, 5.266346880000000e+04, 4.452087020000000e+01
4.376947410000000e-04, 4.843519140000000e+04, 4.163808060000000e+01
4.527365790000000e-04, 4.434546090000000e+04, 3.884106060000000e+01
4.677783700000001e-04, 4.067098050000000e+04, 3.636708830000000e+01
4.828201610000000e-04, 3.734765230000000e+04, 3.399245830000000e+01
4.978619520000000e-04, 3.431983200000000e+04, 3.190919300000000e+01
5.129037420000001e-04, 3.136899800000000e+04, 2.983506010000000e+01
5.279455330000001e-04, 2.851946680000000e+04, 2.783343890000000e+01
5.429873710000000e-04, 2.585911330000000e+04, 2.602712250000000e+01
5.580291620000000e-04, 2.349890620000000e+04, 2.433433150000000e+01
5.730709530000001e-04, 2.127734770000000e+04, 2.277797510000000e+01
5.881127440000001e-04, 1.928792970000000e+04, 2.132867810000000e+01
6.031545340000000e-04, 1.738383200000000e+04, 1.990112300000000e+01
6.181963720000000e-04, 1.563574320000000e+04, 1.845563700000000e+01
6.332381630000001e-04, 1.409009860000000e+04, 1.679613300000000e+01
6.482799540000000e-04, 1.268208300000000e+04, 1.545683670000000e+01
