<X>, <Y>, <dY>
1.092504590000000e-04, 3.349032500000000e+05, 2.784000730000000e+03
1.243581760000000e-04, -6.463750000000000e+03, 1.132037720000000e+03
1.394658820000000e-04, -1.129979380000000e+05, 6.150878300000001e+02
1.545735980000000e-04, 5.891093750000000e+03, 3.667738950000000e+02
1.696813040000000e-04, 1.918590620000000e+04, 2.404027560000000e+02
1.847890210000000e-04, 2.157655470000000e+04, 1.764194030000000e+02
1.998967260000000e-04, 2.190778910000000e+04, 1.386977540000000e+02
2.150044310000000e-04, 2.079437890000000e+04, 1.137355730000000e+02
2.301121600000000e-04, 1.924256250000000e+04, 9.595126340000000e+01
2.452198650000000e-04, 1.814357420000000e+04, 8.274181369999999e+01
2.603275700000000e-04, 1.671392190000000e+04, 7.232664490000001e+01
2.754352750000000e-04, 1.508600200000000e+04, 6.367617800000000e+01
2.905429810000000e-04, 1.344822560000000e+04, 5.495632930000000e+01
3.056507090000000e-04, 1.213804100000000e+04, 4.785594560000000e+01
3.207584140000001e-04, 1.104693160000000e+04, 4.209788890000000e+01
3.358661200000000e-04, 1.017119530000000e+04, 3.829945370000000e+01
3.509738250000000e-04, 9.226710940000001e+03, 3.519547270000000e+01
3.660815540000000e-04, 8.433222659999999e+03, 3.243851850000000e+01
3.811892590000000e-04, 7.804714360000000e+03, 3.021671870000000e+01
3.962969870000000e-04, 7.105081050000000e+03, 2.808000560000000e+01
4.114046690000001e-04, 6.485103030000000e+03, 2.615108490000000e+01
4.265123980000001e-04, 5.953190430000000e+03, 2.445377730000000e+01
4.416200800000000e-04, 5.528770510000000e+03, 2.303832240000000e+01
4.567278080000000e-04, 5.054079590000000e+03, 2.159057810000000e+01
4.718355370000000e-04, 4.618710940000000e+03, 2.021264460000000e+01
4.869432190000000e-04, 4.372980470000000e+03, 1.929910850000000e+01
5.020509470000000e-04, 3.997338380000000e+03, 1.813289070000000e+01
5.171586760000000e-04, 3.677412600000000e+03, 1.707527920000000e+01
5.322663580000001e-04, 3.490748050000000e+03, 1.630963130000000e+01
5.473740860000001e-04, 3.266880620000000e+03, 1.547266010000000e+01
5.624817680000000e-04, 3.023046880000000e+03, 1.461576650000000e+01
5.775894970000000e-04, 2.856135500000000e+03, 1.400701430000000e+01
5.926972260000001e-04, 2.684654540000000e+03, 1.337183860000000e+01
6.078049070000000e-04, 2.515333250000000e+03, 1.271843910000000e+01
6.229126360000000e-04, 2.363580080000000e+03, 1.215332030000000e+01
6.380203180000000e-04, 2.189209720000000e+03, 1.151604940000000e+01
6.531280470000000e-04, 2.099985110000000e+03, 1.113383200000000e+01
6.682357750000000e-04, 2.010728030000000e+03, 1.074264340000000e+01
6.833434570000000e-04, 1.879426390000000e+03, 1.025096890000000e+01
6.984511860000000e-04, 1.757817500000000e+03, 9.802800180000000e+00
7.135589140000000e-04, 1.651894290000000e+03, 9.381016730000001e+00
7.286665960000000e-04, 1.565291870000000e+03, 9.038389210000000e+00
7.437743250000000e-04, 1.477553220000000e+03, 8.692130089999999e+00
7.588820070000001e-04, 1.391288940000000e+03, 8.340053559999999e+00
7.739897350000001e-04, 1.329247560000000e+03, 8.053089140000001e+00
7.890974170000001e-04, 1.265184570000000e+03, 7.771265510000000e+00
8.042051460000000e-04, 1.197107910000000e+03, 7.486323360000000e+00
8.193128740000000e-04, 1.135735110000000e+03, 7.208711620000000e+00
8.344206030000001e-04, 1.084442990000000e+03, 6.977549080000000e+00
8.495283310000001e-04, 1.030134030000000e+03, 6.756018160000000e+00
8.646359669999999e-04, 9.684713130000000e+02, 6.481725690000000e+00
8.797436949999999e-04, 9.259617310000000e+02, 6.285774230000000e+00
8.948514240000000e-04, 8.760377200000000e+02, 6.059285160000000e+00
9.099591520000000e-04, 8.197154540000000e+02, 5.801875590000000e+00
9.250668809999999e-04, 7.852821660000000e+02, 5.644524570000000e+00
9.401745160000001e-04, 7.431773070000000e+02, 5.449436660000000e+00
9.552822450000000e-04, 7.098596190000000e+02, 5.289509770000000e+00
9.703899730000000e-04, 6.745526730000000e+02, 5.099341390000000e+00
9.854977020000001e-04, 6.481740720000000e+02, 4.963307380000000e+00
1.000605430000000e-03, 6.139106450000000e+02, 4.813347340000000e+00
1.015713070000000e-03, 5.809069820000000e+02, 4.644921780000000e+00
1.030820790000000e-03, 5.573671260000000e+02, 4.517314430000000e+00
1.045928520000000e-03, 5.164197390000000e+02, 4.318635460000000e+00
1.061036250000000e-03, 4.919650570000000e+02, 4.182240960000000e+00
1.076143980000000e-03, 4.790591130000000e+02, 4.096214770000000e+00
1.091251710000000e-03, 4.496793210000000e+02, 3.944921260000000e+00
1.106359340000000e-03, 4.285903930000000e+02, 3.833680870000000e+00
1.121467070000000e-03, 4.152226560000000e+02, 3.735956670000000e+00
1.136574800000000e-03, 3.932653200000000e+02, 3.606866840000000e+00
1.151682530000000e-03, 3.726900940000000e+02, 3.498641730000000e+00
1.166790260000000e-03, 3.558125610000000e+02, 3.396668200000000e+00
1.181897890000000e-03, 3.421051940000000e+02, 3.315571780000000e+00
1.197005620000000e-03, 3.278579410000000e+02, 3.223704100000000e+00
1.212113350000000e-03, 3.180558170000000e+02, 3.155673980000000e+00
1.227221080000000e-03, 3.084099430000000e+02, 3.091350080000000e+00
1.242328810000000e-03, 2.896834110000000e+02, 2.977523090000000e+00
1.257436440000000e-03, 2.773372190000000e+02, 2.904832600000000e+00
1.272544170000000e-03, 2.658265380000000e+02, 2.830963610000000e+00
1.287651900000000e-03, 2.528996580000000e+02, 2.742069480000000e+00
1.302759630000000e-03, 2.406864620000000e+02, 2.664211270000000e+00
1.317867360000000e-03, 2.319871670000000e+02, 2.606356860000000e+00
1.332974990000000e-03, 2.233294530000000e+02, 2.542203190000000e+00
1.348082720000000e-03, 2.145161130000000e+02, 2.480277540000000e+00
1.363190450000000e-03, 2.055354920000000e+02, 2.411540270000000e+00
1.378298180000000e-03, 1.970435490000000e+02, 2.357600690000000e+00
1.393405910000000e-03, 1.876830750000000e+02, 2.292737010000000e+00
1.408513640000000e-03, 1.796309200000000e+02, 2.227619650000000e+00
1.423621270000000e-03, 1.758033140000000e+02, 2.195135590000000e+00
1.438729000000000e-03, 1.712720950000000e+02, 2.158769130000000e+00
1.453836730000000e-03, 1.615229030000000e+02, 2.085812330000000e+00
1.468944460000000e-03, 1.596591490000000e+02, 2.069617510000000e+00
1.484052180000000e-03, 1.535593870000000e+02, 2.018673180000000e+00
1.499159820000000e-03, 1.450787660000000e+02, 1.961217520000000e+00
1.514267550000000e-03, 1.392961120000000e+02, 1.912443520000000e+00
1.529375280000000e-03, 1.370016020000000e+02, 1.888209580000000e+00
1.544483010000000e-03, 1.303294980000000e+02, 1.834581490000000e+00
1.559590730000000e-03, 1.243239750000000e+02, 1.780438660000000e+00
1.574698460000000e-03, 1.227802350000000e+02, 1.775776510000000e+00
1.589806190000000e-03, 1.174648900000000e+02, 1.727969530000000e+00
1.604913920000000e-03, 1.129957200000000e+02, 1.684515600000000e+00
1.620021460000000e-03, 1.127688220000000e+02, 1.675341250000000e+00
1.635129190000000e-03, 1.060062560000000e+02, 1.625291710000000e+00
1.650236920000000e-03, 1.029076230000000e+02, 1.596859460000000e+00
1.665344650000000e-03, 9.859530640000000e+01, 1.556372170000000e+00
1.680452380000000e-03, 9.341141510000000e+01, 1.520071270000000e+00
1.695560110000000e-03, 9.201017760000001e+01, 1.498226280000000e+00
1.710667830000000e-03, 9.038638310000000e+01, 1.483395580000000e+00
1.725775560000000e-03, 8.536776730000000e+01, 1.437916520000000e+00
1.740883290000000e-03, 8.366326900000000e+01, 1.414095880000000e+00
1.755991020000000e-03, 8.344543460000000e+01, 1.411849740000000e+00
1.771098560000000e-03, 7.909961699999999e+01, 1.370529060000000e+00
1.786206290000000e-03, 7.861517330000000e+01, 1.361291410000000e+00
1.801314020000000e-03, 7.602714539999999e+01, 1.336135390000000e+00
1.816421750000000e-03, 7.192813110000000e+01, 1.297781710000000e+00
1.831529480000000e-03, 6.948327639999999e+01, 1.275123830000000e+00
1.846637200000000e-03, 7.027550510000000e+01, 1.274236560000000e+00
1.861744930000000e-03, 6.705455019999999e+01, 1.243371130000000e+00
1.876852660000000e-03, 6.485673520000000e+01, 1.239080070000000e+00
1.891960390000000e-03, 6.148731990000000e+01, 1.220498320000000e+00
1.907068120000000e-03, 6.029924390000000e+01, 1.214444760000000e+00
1.922175850000000e-03, 5.791267780000000e+01, 1.199330090000000e+00
1.937283390000000e-03, 5.457086940000000e+01, 1.169428710000000e+00
1.967498850000000e-03, 5.338497160000000e+01, 6.702230490000000e-01
2.012822030000000e-03, 5.006134920000000e+01, 6.525010810000000e-01
2.058145220000000e-03, 4.609230680000000e+01, 6.220463560000000e-01
2.103468220000000e-03, 4.415631870000000e+01, 5.942963410000000e-01
