<X>, <Y>
2.571931570000000e-04, 1.102530586972819e+05
2.722349720000000e-04, 1.038113545058064e+05
2.872767630000000e-04, 9.755582720782433e+04
3.023185530000000e-04, 9.150086037981277e+04
3.173603680000000e-04, 8.565836716503123e+04
3.324021590000000e-04, 8.003794971150927e+04
3.474439490000000e-04, 7.464697240666303e+04
3.624857640000000e-04, 6.949072361775622e+04
3.775275550000001e-04, 6.457257795400805e+04
3.925693690000000e-04, 5.989407972967855e+04
4.076111600000000e-04, 5.545514985143151e+04
4.226529510000000e-04, 5.125418227472038e+04
4.376947410000000e-04, 4.728822262772218e+04
4.527365790000000e-04, 4.355309810383793e+04
4.677783700000001e-04, 4.004361331658869e+04
4.828201610000000e-04, 3.675362481118518e+04
4.978619520000000e-04, 3.367623016340175e+04
5.129037420000001e-04, 3.080389212715269e+04
5.279455330000001e-04, 2.812856725930049e+04
5.429873710000000e-04, 2.564182132631921e+04
5.580291620000000e-04, 2.333497229419490e+04
5.730709530000001e-04, 2.119914810649258e+04
5.881127440000001e-04, 1.922541289357968e+04
6.031545340000000e-04, 1.740484372320170e+04
6.181963720000000e-04, 1.572859981369474e+04
6.332381630000001e-04, 1.418800853149173e+04
6.482799540000000e-04, 1.277458856476542e+04
6.633217450000001e-04, 1.148011708946227e+04
6.783635360000000e-04, 1.029666106124184e+04
6.934053260000000e-04, 9.216605675727122e+03
7.084471640000001e-04, 8.232671831311713e+03
7.234889550000001e-04, 7.337942213749636e+03
7.385307460000000e-04, 6.525849978169901e+03
7.535725370000001e-04, 5.790193282643857e+03
7.686143280000000e-04, 5.125129223535077e+03
7.836561650000001e-04, 4.525165283948606e+03
7.986979560000000e-04, 3.985156431950909e+03
8.137397470000000e-04, 3.500281568276268e+03
8.287815380000001e-04, 3.066036604754702e+03
8.438233290000000e-04, 2.678216816643996e+03
8.588651200000001e-04, 2.332900386988220e+03
8.739069100000001e-04, 2.026431699728695e+03
8.889487010000001e-04, 1.755404664544424e+03
9.039905850000001e-04, 1.516645320312871e+03
9.190323760000001e-04, 1.307202041310333e+03
9.340741670000000e-04, 1.124322235471245e+03
9.491159580000000e-04, 9.654449873347493e+02
9.641577490000001e-04, 8.281871790197047e+02
9.791995400000001e-04, 7.103323446565533e+02
9.942413310000001e-04, 6.098206692134379e+02
1.009283120000000e-03, 5.247400887293480e+02
1.024324910000000e-03, 4.533183491126112e+02
1.039366700000000e-03, 3.939160585479939e+02
1.054408490000000e-03, 3.450204359938027e+02
1.069450380000000e-03, 3.052395082457106e+02
1.084492170000000e-03, 2.732980486555040e+02
1.099533960000000e-03, 2.480313276318711e+02
1.114575750000000e-03, 2.283818023412712e+02
1.129617540000000e-03, 2.133945476979524e+02
1.144659330000000e-03, 2.022130228630628e+02
1.159701120000000e-03, 1.940747957865952e+02
1.174742910000000e-03, 1.883071593497268e+02
1.189784710000000e-03, 1.843225889425546e+02
1.204826500000000e-03, 1.816140256716470e+02
1.219868290000000e-03, 1.797499371260222e+02
1.234910170000000e-03, 1.783692046660131e+02
1.249951960000000e-03, 1.771758607479880e+02
1.264993750000000e-03, 1.759336121335922e+02
1.280035540000000e-03, 1.744603467021166e+02
1.295077340000000e-03, 1.726225503636343e+02
1.310119130000000e-03, 1.703297513013549e+02
1.325160920000000e-03, 1.675290232927784e+02
1.340202710000000e-03, 1.641996329019593e+02
1.355244500000000e-03, 1.603478720487369e+02
1.370286290000000e-03, 1.560021379468389e+02
1.385328080000000e-03, 1.512083091396582e+02
1.400369960000000e-03, 1.460254285316425e+02
1.415411760000000e-03, 1.405219151785423e+02
1.430453550000000e-03, 1.347718817602131e+02
1.445495340000000e-03, 1.288521413514810e+02
1.460537130000000e-03, 1.228395238343626e+02
1.475578920000000e-03, 1.168086282798266e+02
1.490620710000000e-03, 1.108299933925764e+02
1.505662500000000e-03, 1.049686651272097e+02
1.520704290000000e-03, 9.928313734684309e+01
1.535746080000000e-03, 9.382463568922279e+01
1.550787870000000e-03, 8.863671029417169e+01
1.565829660000000e-03, 8.375509978650774e+01
1.580871460000000e-03, 7.920782400455707e+01
1.595913250000000e-03, 7.501548278928870e+01
1.610955040000000e-03, 7.119167605899946e+01
1.625996830000000e-03, 6.774356717742047e+01
1.641038620000000e-03, 6.467250752810651e+01
1.656080600000000e-03, 6.197467619959293e+01
1.671122390000000e-03, 5.964189752211884e+01
1.686164180000000e-03, 5.766211238646937e+01
1.701205970000000e-03, 5.602016399506653e+01
1.716247760000000e-03, 5.469835962303549e+01
1.731289550000000e-03, 5.367701089158238e+01
1.746331340000000e-03, 5.293490919770121e+01
1.761373130000000e-03, 5.244973338047714e+01
1.776414920000000e-03, 5.219839028394172e+01
1.791456710000000e-03, 5.215729193906627e+01
1.806498510000000e-03, 5.230257572859751e+01
1.821540300000000e-03, 5.261027480592184e+01
1.836582090000000e-03, 5.305644990431082e+01
1.851623880000000e-03, 5.361729054940012e+01
1.866665670000000e-03, 5.426919698206043e+01
1.881707460000000e-03, 5.498885211363833e+01
1.896749250000000e-03, 5.575329235074664e+01
1.911791040000000e-03, 5.653998483897566e+01
1.926832830000000e-03, 5.732691713729421e+01
1.956916410000000e-03, 5.881671090407595e+01
2.002041970000000e-03, 6.054619172143850e+01
2.047167350000000e-03, 6.126279950976416e+01
2.092292720000000e-03, 6.063268609757367e+01
2.137418090000000e-03, 5.849662120248266e+01
2.182543460000000e-03, 5.489730542448753e+01
2.227668840000000e-03, 5.007901364360327e+01
2.272794210000000e-03, 4.445420585164847e+01
2.317919770000000e-03, 3.854043406261674e+01
2.363045140000000e-03, 3.287899176347586e+01
2.408170510000000e-03, 2.795092478571892e+01
2.453295890000000e-03, 2.410734640993942e+01
2.498421260000000e-03, 2.152638310995429e+01
2.543546630000000e-03, 2.020303720748221e+01
2.588672000000000e-03, 1.997066145295631e+01
2.648839350000000e-03, 2.085935107370383e+01
2.724048310000000e-03, 2.275556720954436e+01
2.799257260000000e-03, 2.420966068198878e+01
2.874466220000000e-03, 2.435895912453860e+01
2.949675170000000e-03, 2.300438003493981e+01
3.024884310000000e-03, 2.044957450703754e+01
3.100093270000000e-03, 1.724773850158536e+01
3.175302220000000e-03, 1.398609660893353e+01
3.250511360000000e-03, 1.114808250168415e+01
3.325720130000000e-03, 9.036099280117515e+00
3.400929270000000e-03, 7.736388274857662e+00
3.476138410000000e-03, 7.130047692505836e+00
3.551347180000000e-03, 6.958218378933093e+00
3.626556320000000e-03, 6.926684531402663e+00
3.701765090000000e-03, 6.807857523811820e+00
3.776974230000000e-03, 6.496039445262192e+00
3.852183370000000e-03, 5.999814937067642e+00
3.942434120000000e-03, 5.264426835526514e+00
4.047726470000000e-03, 4.385029233243506e+00
4.153019190000000e-03, 3.615017266290391e+00
4.258311910000000e-03, 3.023842789220192e+00
4.363604260000000e-03, 2.634521659497633e+00
4.468896990000000e-03, 2.414534043475464e+00
4.574189710000000e-03, 2.285955814106142e+00
4.679482060000000e-03, 2.177906499060093e+00
4.784774780000001e-03, 2.063168397129974e+00
4.890067500000000e-03, 1.941568435159690e+00
4.995359850000001e-03, 1.809790217521439e+00
