# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	3-17-3-try2/plot_files/3-17-3-try2_hs104_216_0267.txt
# **WARNING**	SPEC time and image save time are more than 2 sec apart
# SPEC date/time stamp	Thu Jul 14 17:36:36 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1657838196.620
# Rayonix Save date/time stamp	07/14 17:36:33.000000 2022
# Rayonix Detector Name	MX170HS S/N:104
# Rayonix Detector Type	MX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 122766 108754 0 -4.61772 -48.0644 135 0 3.9397 0 100.79 184.615 47.4431 24.286 89.921 635.547 627.174 1527.97 105.589 105.69 105.673 26.2926 1422.72 13.1667 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs104/3-17-3-try2/3-17-3-try2_hs104_216_0267.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	1227.66000
# Incident detector dark (pAs)	0.57600
# Transmitted detector intensity (pAs)	217508.00000
# Transmitted detector dark (pAs)	124.60000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Spun Si 7200 line/mm grat
# Sample to detector distance (mm)	8505.0
# X-coordinate location of direct beam (mm)	33.20400
# Y-coordinate location of direct beam (mm)	136.55100
# X-coordinate location of direct beam (pix)	187.38
# Y-coordinate location of direct beam (pix)	770.60
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	0.000
# Mask used for integration (GSASII immask file)	hs104_20220603.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	1460.340
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.016
# Highest integrated 2-theta	1.295
# Number of integrated 2-theta bins	1071
# Width of 2-theta integrated bins (degrees)	0.00119
# Width on detector at 2-theta=0 (mm)	0.17727
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 1.6597106E-02	 2.4956483E-03	 4.3720177E+02	 1.3075674E+01	 6.2282602E-06	 3.8791226E-11	 1.8646386E-07	 5.5766945E-09	 1.1613455E-12	 3.4733104E-14	 2.4956483E-03	 2.4956483E-02	 2.5176566E+03	 2.5176566E+02	 3.9719476E-04	 3.9719476E-03	 6.5081013E+03	 1.9464196E+02	 5.3037129E+00	 1.5862155E-01	 2.9938354E-02	 8.9538559E-04	 3.0000000E+01
 1.7791317E-02	 2.6752176E-03	 3.5602442E+02	 1.0395591E+01	 7.1567890E-06	 5.1219629E-11	 1.7447934E-07	 5.0946389E-09	 1.2487118E-12	 3.6461256E-14	 2.6752176E-03	 2.6752176E-02	 2.3486633E+03	 2.3486633E+02	 4.2577410E-04	 4.2577410E-03	 5.2997109E+03	 1.5474676E+02	 4.3189471E+00	 1.2610935E-01	 2.4379557E-02	 7.1186099E-04	 3.1000000E+01
 1.8985528E-02	 2.8547869E-03	 2.8298380E+02	 7.4351868E+00	 8.1498080E-06	 6.6419371E-11	 1.5792648E-07	 4.1493998E-09	 1.2870705E-12	 3.3816812E-14	 2.8547869E-03	 2.8547869E-02	 2.2009297E+03	 2.2009297E+02	 4.5435344E-04	 4.5435344E-03	 4.2124423E+03	 1.1067876E+02	 3.4328883E+00	 9.0196563E-02	 1.9377939E-02	 5.0914080E-04	 3.4000000E+01
 2.0179739E-02	 3.0343562E-03	 2.2417331E+02	 5.3339457E+00	 9.2073173E-06	 8.4774692E-11	 1.4133934E-07	 3.3630066E-09	 1.3013561E-12	 3.0964269E-14	 3.0343562E-03	 3.0343562E-02	 2.0706815E+03	 2.0706815E+02	 4.8293278E-04	 4.8293278E-03	 3.3370008E+03	 7.9400088E+01	 2.7194559E+00	 6.4706319E-02	 1.5350762E-02	 3.6525369E-04	 3.8000000E+01
 2.1373950E-02	 3.2139255E-03	 1.7987925E+02	 5.0426356E+00	 1.0329317E-05	 1.0669479E-10	 1.2723268E-07	 3.5667708E-09	 1.3142267E-12	 3.6842306E-14	 3.2139255E-03	 3.2139255E-02	 1.9549879E+03	 1.9549879E+02	 5.1151212E-04	 5.1151212E-03	 2.6776478E+03	 7.5063703E+01	 2.1821227E+00	 6.1172424E-02	 1.2317628E-02	 3.4530559E-04	 3.4000000E+01
 2.2568161E-02	 3.3934948E-03	 1.4617136E+02	 3.1815975E+00	 1.1515807E-05	 1.3261380E-10	 1.1526639E-07	 2.5089131E-09	 1.3273854E-12	 2.8892158E-14	 3.3934948E-03	 3.3934948E-02	 1.8515382E+03	 1.8515382E+02	 5.4009147E-04	 5.4009147E-03	 2.1758787E+03	 4.7360647E+01	 1.7732109E+00	 3.8596092E-02	 1.0009406E-02	 2.1786690E-04	 4.1000000E+01
 2.3762372E-02	 3.5730641E-03	 1.1833189E+02	 2.4587690E+00	 1.2766787E-05	 1.6299084E-10	 1.0344975E-07	 2.1495391E-09	 1.3207208E-12	 2.7442708E-14	 3.5730641E-03	 3.5730641E-02	 1.7584866E+03	 1.7584866E+02	 5.6867081E-04	 5.6867081E-03	 1.7614657E+03	 3.6600762E+01	 1.4354891E+00	 2.9827430E-02	 8.1030370E-03	 1.6836963E-04	 4.3000000E+01
 2.4956583E-02	 3.7526334E-03	 9.8520788E+01	 2.1936712E+00	 1.4082257E-05	 1.9830997E-10	 9.5004935E-08	 2.1153869E-09	 1.3378839E-12	 2.9789422E-14	 3.7526334E-03	 3.7526334E-02	 1.6743403E+03	 1.6743403E+02	 5.9725015E-04	 5.9725015E-03	 1.4665615E+03	 3.2654566E+01	 1.1951598E+00	 2.6611517E-02	 6.7464281E-03	 1.5021647E-04	 4.1000000E+01
 2.6150794E-02	 3.9322027E-03	 8.2424617E+01	 1.5919101E+00	 1.5462218E-05	 2.3908018E-10	 8.7271962E-08	 1.6855294E-09	 1.3494181E-12	 2.6062023E-14	 3.9322027E-03	 3.9322027E-02	 1.5978793E+03	 1.5978793E+02	 6.2582949E-04	 6.2582949E-03	 1.2269570E+03	 2.3696867E+01	 9.9989648E-01	 1.9311528E-02	 5.6442073E-03	 1.0900955E-04	 4.6000000E+01
 2.7345005E-02	 4.1117720E-03	 6.8596153E+01	 1.3614237E+00	 1.6906669E-05	 2.8583544E-10	 7.9415234E-08	 1.5761493E-09	 1.3426470E-12	 2.6647434E-14	 4.1117720E-03	 4.1117720E-02	 1.5280967E+03	 1.5280967E+02	 6.5440883E-04	 6.5440883E-03	 1.0211091E+03	 2.0265891E+01	 8.3214280E-01	 1.6515488E-02	 4.6972727E-03	 9.3226487E-05	 4.6000000E+01
