# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:166 
# Filename	3-17-3-try2/plot_files/3-17-3-try2_hs102_216_0301.txt
# **WARNING**	SPEC time and image save time are more than 2 sec apart
# SPEC date/time stamp	Thu Jul 14 17:39:32 2022
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1657838372.548
# Rayonix Save date/time stamp	07/14 17:39:29.000000 2022
# Rayonix Detector Name	LX170HS S/N:102
# Rayonix Detector Type	LX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 123289 108342 0 -4.61772 -48.0644 135 0 3.9397 0 101.969 185.981 47.933 24.288 90.116 635.53 627.161 1527.94 105.698 105.538 105.78 26.2914 1422.73 13.1667 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	0.0
# X pixel size (mm)	0.08860
# Y pixel size (mm)	0.08860
# X binning	2
# Y binning	2
# Image filename	../hs102/3-17-3-try2/3-17-3-try2_hs102_216_0301.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	1232.89000
# Incident detector dark (pAs)	0.57600
# Transmitted detector intensity (pAs)	216684.00000
# Transmitted detector dark (pAs)	124.60000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	LaB6 SRM660a
# Sample to detector distance (mm)	199.73
# X-coordinate location of direct beam (mm)	85.01200
# Y-coordinate location of direct beam (mm)	86.44900
# X-coordinate location of direct beam (pix)	959.50
# Y-coordinate location of direct beam (pix)	975.72
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	45.000
# Mask used for integration (GSASII immask file)	hs102_20161005.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	11.833
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	4.600
# Highest integrated 2-theta	30.000
# Number of integrated 2-theta bins	999
# Width of 2-theta integrated bins (degrees)	0.02543
# Width on detector at 2-theta=0 (mm)	0.08863
# Center of Azimuth range (degrees)	315.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 4.6127127E+00	 6.9341006E-01	 1.2508584E-01	 1.3055008E-03	 4.8081751E-01	 2.3118548E-01	 5.0825502E-04	 5.3045759E-06	 2.4437792E-04	 2.5505330E-06	 6.9341006E-01	 6.9341006E+00	 9.0612837E+00	 9.0612837E-01	 1.1035964E-01	 1.1035964E+00	 2.2891721E+02	 2.3891721E+00	 1.8576208E-01	 1.9387689E-03	 1.0570643E-03	 1.1032410E-05	 3.8000000E+02
 4.6381381E+00	 6.9723008E-01	 1.2618046E-01	 1.3164470E-03	 4.8612978E-01	 2.3632216E-01	 5.1836731E-04	 5.4081518E-06	 2.5199379E-04	 2.6290637E-06	 6.9723008E-01	 6.9723008E+00	 9.0116383E+00	 9.0116383E-01	 1.1096761E-01	 1.1096761E+00	 2.3092046E+02	 2.4092046E+00	 1.8738768E-01	 1.9550250E-03	 1.0663147E-03	 1.1124914E-05	 3.8900000E+02
 4.6635636E+00	 7.0105006E-01	 1.2716044E-01	 1.3262468E-03	 4.9147119E-01	 2.4154393E-01	 5.2813305E-04	 5.5082758E-06	 2.5956218E-04	 2.7071588E-06	 7.0105006E-01	 7.0105006E+00	 8.9625344E+00	 8.9625344E-01	 1.1157558E-01	 1.1157558E+00	 2.3271390E+02	 2.4271390E+00	 1.8884302E-01	 1.9695784E-03	 1.0745962E-03	 1.1207729E-05	 3.9100000E+02
 4.6889890E+00	 7.0487001E-01	 1.2772722E-01	 1.3319145E-03	 4.9684173E-01	 2.4685171E-01	 5.3628392E-04	 5.5922643E-06	 2.6644823E-04	 2.7784703E-06	 7.0487001E-01	 7.0487001E+00	 8.9139632E+00	 8.9139632E-01	 1.1218355E-01	 1.1218355E+00	 2.3375115E+02	 2.4375115E+00	 1.8968473E-01	 1.9779954E-03	 1.0793858E-03	 1.1255625E-05	 3.7700000E+02
 4.7144144E+00	 7.0868992E-01	 1.2771355E-01	 1.3317779E-03	 5.0224141E-01	 2.5224643E-01	 5.4205424E-04	 5.6524610E-06	 2.7224209E-04	 2.8389000E-06	 7.0868992E-01	 7.0868992E+00	 8.8659160E+00	 8.8659160E-01	 1.1279150E-01	 1.1279150E+00	 2.3372613E+02	 2.4372613E+00	 1.8966443E-01	 1.9777924E-03	 1.0792703E-03	 1.1254470E-05	 4.0600000E+02
 4.7398398E+00	 7.1250980E-01	 1.2835809E-01	 1.3382233E-03	 5.0767022E-01	 2.5772905E-01	 5.5067859E-04	 5.7412113E-06	 2.7956312E-04	 2.9146420E-06	 7.1250980E-01	 7.1250980E+00	 8.8183844E+00	 8.8183844E-01	 1.1339946E-01	 1.1339946E+00	 2.3490569E+02	 2.4490569E+00	 1.9062162E-01	 1.9873644E-03	 1.0847171E-03	 1.1308938E-05	 3.8500000E+02
 4.7652653E+00	 7.1632965E-01	 1.2945045E-01	 1.3491469E-03	 5.1312816E-01	 2.6330051E-01	 5.6133572E-04	 5.8503029E-06	 2.8803717E-04	 3.0019552E-06	 7.1632965E-01	 7.1632965E+00	 8.7713601E+00	 8.7713601E-01	 1.1400740E-01	 1.1400740E+00	 2.3690480E+02	 2.4690480E+00	 1.9224386E-01	 2.0035868E-03	 1.0939484E-03	 1.1401251E-05	 3.9900000E+02
 4.7906907E+00	 7.2014946E-01	 1.3036476E-01	 1.3582900E-03	 5.1861524E-01	 2.6896177E-01	 5.7134541E-04	 5.9529336E-06	 2.9630844E-04	 3.0872821E-06	 7.2014946E-01	 7.2014946E+00	 8.7248352E+00	 8.7248352E-01	 1.1461535E-01	 1.1461535E+00	 2.3857806E+02	 2.4857806E+00	 1.9360168E-01	 2.0171650E-03	 1.1016749E-03	 1.1478516E-05	 4.0200000E+02
 4.8161161E+00	 7.2396923E-01	 1.3170856E-01	 1.3717280E-03	 5.2413144E-01	 2.7471377E-01	 5.8337454E-04	 6.0757720E-06	 3.0576494E-04	 3.1845032E-06	 7.2396923E-01	 7.2396923E+00	 8.6788016E+00	 8.6788016E-01	 1.1522328E-01	 1.1522328E+00	 2.4103732E+02	 2.5103732E+00	 1.9559733E-01	 2.0371214E-03	 1.1130310E-03	 1.1592077E-05	 4.0500000E+02
 4.8415415E+00	 7.2778897E-01	 1.3234781E-01	 1.3781205E-03	 5.2967678E-01	 2.8055749E-01	 5.9240804E-04	 6.1686677E-06	 3.1378479E-04	 3.2674001E-06	 7.2778897E-01	 7.2778897E+00	 8.6332517E+00	 8.6332517E-01	 1.1583121E-01	 1.1583121E+00	 2.4220720E+02	 2.5220720E+00	 1.9654666E-01	 2.0466148E-03	 1.1184331E-03	 1.1646098E-05	 3.9600000E+02
