<X>, <Y>, <dY>
1.092504590000000e-04, 2.659805000000000e+05, 2.743049560000000e+03
1.243581760000000e-04, 5.711250000000000e+03, 1.136407350000000e+03
1.394658820000000e-04, -1.245823120000000e+05, 6.086970830000000e+02
1.545735980000000e-04, -1.485925000000000e+04, 3.544174500000000e+02
1.696813040000000e-04, -4.563546880000000e+03, 2.228505550000000e+02
1.847890210000000e-04, 5.128750000000000e+02, 1.585146640000000e+02
1.998967260000000e-04, 2.563480470000000e+03, 1.199957430000000e+02
2.150044310000000e-04, 2.803781250000000e+03, 9.436950680000000e+01
2.301121600000000e-04, 2.842234380000000e+03, 7.672180179999999e+01
2.452198650000000e-04, 3.020210940000000e+03, 6.388974000000000e+01
2.603275700000000e-04, 2.984081050000000e+03, 5.417962270000000e+01
2.754352750000000e-04, 2.855765620000000e+03, 4.666844180000000e+01
2.905429810000000e-04, 2.751013670000000e+03, 3.998636630000000e+01
3.056507090000000e-04, 2.694344240000000e+03, 3.435972210000000e+01
3.207584140000001e-04, 2.657819340000000e+03, 3.007705690000000e+01
3.358661200000000e-04, 2.662876460000000e+03, 2.725256540000000e+01
3.509738250000000e-04, 2.551450930000000e+03, 2.498842810000000e+01
3.660815540000000e-04, 2.566654300000000e+03, 2.321533580000000e+01
3.811892590000000e-04, 2.545273930000000e+03, 2.164305110000000e+01
3.962969870000000e-04, 2.520780030000000e+03, 2.035142900000000e+01
4.114046690000001e-04, 2.486287110000000e+03, 1.921351240000000e+01
4.265123980000001e-04, 2.434572270000000e+03, 1.822687720000000e+01
4.416200800000000e-04, 2.396291020000000e+03, 1.737063220000000e+01
4.567278080000000e-04, 2.352299320000000e+03, 1.656679340000000e+01
4.718355370000000e-04, 2.294310060000000e+03, 1.580657770000000e+01
4.869432190000000e-04, 2.255943360000000e+03, 1.521753500000000e+01
5.020509470000000e-04, 2.181643550000000e+03, 1.456229780000000e+01
5.171586760000000e-04, 2.114682620000000e+03, 1.393740840000000e+01
5.322663580000001e-04, 2.048750980000000e+03, 1.335688210000000e+01
5.473740860000001e-04, 1.998527830000000e+03, 1.283159450000000e+01
5.624817680000000e-04, 1.958667360000000e+03, 1.234744170000000e+01
5.775894970000000e-04, 1.897535400000000e+03, 1.192804910000000e+01
5.926972260000001e-04, 1.846121580000000e+03, 1.152762700000000e+01
6.078049070000000e-04, 1.790405030000000e+03, 1.110548970000000e+01
6.229126360000000e-04, 1.743666140000000e+03, 1.075097470000000e+01
6.380203180000000e-04, 1.701809330000000e+03, 1.039986230000000e+01
6.531280470000000e-04, 1.650715700000000e+03, 1.007735630000000e+01
6.682357750000000e-04, 1.600267700000000e+03, 9.769180300000000e+00
6.833434570000000e-04, 1.541905030000000e+03, 9.431516650000001e+00
6.984511860000000e-04, 1.481225460000000e+03, 9.112438200000000e+00
7.135589140000000e-04, 1.423578490000000e+03, 8.815057749999999e+00
7.286665960000000e-04, 1.371513180000000e+03, 8.539466859999999e+00
7.437743250000000e-04, 1.333042970000000e+03, 8.308275220000001e+00
