<X>, <Y>, <dY>
2.120677610000000e-04, 1.310258120000000e+05, 2.465321500000000e+02
2.271095760000000e-04, 1.287415780000000e+05, 1.604773410000000e+02
2.421513670000000e-04, 1.198451250000000e+05, 1.293130650000000e+02
2.571931570000000e-04, 1.112185700000000e+05, 1.110083690000000e+02
2.722349720000000e-04, 1.036738520000000e+05, 9.817942050000001e+01
2.872767630000000e-04, 9.561742969999999e+04, 8.774047090000001e+01
3.023185530000000e-04, 8.957278120000000e+04, 8.008652499999999e+01
3.173603680000000e-04, 8.409278909999999e+04, 7.363317110000000e+01
3.324021590000000e-04, 7.771128120000000e+04, 6.726079559999999e+01
3.474439490000000e-04, 7.136019530000001e+04, 6.196526720000000e+01
3.624857640000000e-04, 6.570692190000000e+04, 5.730773160000000e+01
3.775275550000001e-04, 6.050060940000000e+04, 5.297612000000000e+01
3.925693690000000e-04, 5.581845700000000e+04, 4.927209470000000e+01
4.076111600000000e-04, 5.112696480000000e+04, 4.556838990000000e+01
4.226529510000000e-04, 4.687216410000000e+04, 4.247352980000000e+01
4.376947410000000e-04, 4.248002340000000e+04, 3.940843200000000e+01
4.527365790000000e-04, 3.849230470000000e+04, 3.657151790000000e+01
4.677783700000001e-04, 3.511669530000000e+04, 3.415239330000000e+01
4.828201610000000e-04, 3.192549610000000e+04, 3.176151280000000e+01
4.978619520000000e-04, 2.884525980000000e+04, 2.957547000000000e+01
5.129037420000001e-04, 2.596577340000000e+04, 2.746291350000000e+01
5.279455330000001e-04, 2.329506640000000e+04, 2.544828220000000e+01
5.429873710000000e-04, 2.086378710000000e+04, 2.364884190000000e+01
5.580291620000000e-04, 1.874368950000000e+04, 2.198662570000000e+01
5.730709530000001e-04, 1.678881640000000e+04, 2.048501400000000e+01
5.881127440000001e-04, 1.488271390000000e+04, 1.895919610000000e+01
6.031545340000000e-04, 1.317239260000000e+04, 1.752957730000000e+01
6.181963720000000e-04, 1.171848540000000e+04, 1.618289380000000e+01
6.332381630000001e-04, 1.041739550000000e+04, 1.463318730000000e+01
6.482799540000000e-04, 9.228043949999999e+03, 1.336343570000000e+01
6.633217450000001e-04, 8.125937010000000e+03, 1.231828210000000e+01
