<X>, <Y>, <dY>
1.092504590000000e-04, 2.091950000000000e+04, 2.573685300000000e+03
1.243581760000000e-04, -9.589000000000000e+03, 1.094414180000000e+03
1.394658820000000e-04, 1.855156250000000e+04, 6.501879269999999e+02
1.545735980000000e-04, 7.167456250000000e+04, 3.906078490000000e+02
1.696813040000000e-04, 4.698653120000000e+04, 2.532015230000000e+02
1.847890210000000e-04, 3.633012500000000e+04, 1.833561710000000e+02
1.998967260000000e-04, 3.194193750000000e+04, 1.437744450000000e+02
2.150044310000000e-04, 2.890112500000000e+04, 1.184315640000000e+02
2.301121600000000e-04, 2.578441020000000e+04, 9.991726679999999e+01
2.452198650000000e-04, 2.281684380000000e+04, 8.553033450000000e+01
2.603275700000000e-04, 2.083171480000000e+04, 7.504328160000000e+01
2.754352750000000e-04, 1.938987700000000e+04, 6.700959779999999e+01
2.905429810000000e-04, 1.649472270000000e+04, 5.697968670000000e+01
3.056507090000000e-04, 1.443185350000000e+04, 4.937060170000000e+01
3.207584140000001e-04, 1.309804690000000e+04, 4.340280530000000e+01
3.358661200000000e-04, 1.192656050000000e+04, 3.935950090000000e+01
3.509738250000000e-04, 1.064818070000000e+04, 3.606568150000000e+01
3.660815540000000e-04, 9.582694340000000e+03, 3.310267260000000e+01
3.811892590000000e-04, 8.781236330000000e+03, 3.073995020000000e+01
3.962969870000000e-04, 7.876271480000000e+03, 2.836799240000000e+01
4.114046690000001e-04, 7.193339360000000e+03, 2.645956990000000e+01
4.265123980000001e-04, 6.647216310000000e+03, 2.484219930000000e+01
4.416200800000000e-04, 6.172992190000000e+03, 2.341444020000000e+01
4.567278080000000e-04, 5.747771000000000e+03, 2.211614990000000e+01
4.718355370000000e-04, 5.245189450000000e+03, 2.069411850000000e+01
4.869432190000000e-04, 4.765406250000000e+03, 1.940636250000000e+01
5.020509470000000e-04, 4.473688480000000e+03, 1.849142270000000e+01
5.171586760000000e-04, 4.194516110000000e+03, 1.752370450000000e+01
5.322663580000001e-04, 3.930060060000000e+03, 1.665003590000000e+01
5.473740860000001e-04, 3.664265380000000e+03, 1.578421310000000e+01
5.624817680000000e-04, 3.419766600000000e+03, 1.497380540000000e+01
5.775894970000000e-04, 3.205769530000000e+03, 1.430137160000000e+01
5.926972260000001e-04, 3.017021000000000e+03, 1.365667150000000e+01
6.078049070000000e-04, 2.845232910000000e+03, 1.303602030000000e+01
6.229126360000000e-04, 2.688538090000000e+03, 1.249112320000000e+01
