<X>, <Y>
2.571931570000000e-04, 4.095598472620142e+00
2.722349720000000e-04, 1.253767320049748e+00
2.872767630000000e-04, -1.753861440899090e+00
3.023185530000000e-04, -1.027215990126890e+00
3.173603680000000e-04, -1.450817603446472e+00
3.324021590000000e-04, -2.765776729735798e+00
3.474439490000000e-04, -1.691337202399669e+00
3.624857640000000e-04, -1.064716877973718e+00
3.775275550000001e-04, -4.479577041463695e-01
3.925693690000000e-04, 4.265597039580363e-01
4.076111600000000e-04, 7.714309218235285e-01
4.226529510000000e-04, 1.103446166203238e+00
4.376947410000000e-04, 4.520466980595624e-02
4.527365790000000e-04, 9.883666821262920e-01
4.677783700000001e-04, 1.130859790718258e+00
4.828201610000000e-04, 1.496976422326042e+00
4.978619520000000e-04, 1.587653347624535e+00
5.129037420000001e-04, 1.189345009300664e+00
5.279455330000001e-04, 9.090251515523792e-01
5.429873710000000e-04, 4.706846671336014e-01
5.580291620000000e-04, 5.203303593377104e-02
5.730709530000001e-04, -1.914173749773584e-02
5.881127440000001e-04, -7.357931946058637e-01
6.031545340000000e-04, -7.755325541763286e-01
6.181963720000000e-04, -7.049597147548445e-01
6.332381630000001e-04, -1.412433393217796e-01
6.482799540000000e-04, -6.984040026008011e-02
6.633217450000001e-04, -3.839594614427810e-01
6.783635360000000e-04, -6.692850601855541e-01
6.934053260000000e-04, -6.697410365587598e-01
7.084471640000001e-04, -4.755928788115318e-01
7.234889550000001e-04, -7.785413328339963e-01
7.385307460000000e-04, -6.550113851588188e-01
7.535725370000001e-04, -5.711393241054595e-01
7.686143280000000e-04, -7.641134027666318e-01
7.836561650000001e-04, -5.748716982305280e-01
7.986979560000000e-04, -1.367744675489002e-01
8.137397470000000e-04, -3.492936625189299e-01
8.287815380000001e-04, -6.559923168809918e-02
8.438233290000000e-04, 1.550325627780563e-01
8.588651200000001e-04, 1.835909323661450e-01
8.739069100000001e-04, 6.395672002067935e-01
8.889487010000001e-04, 7.024020431185727e-01
9.039905850000001e-04, 5.638569373232305e-01
9.190323760000001e-04, 6.556192750284308e-01
9.340741670000000e-04, 5.965217645713033e-01
9.491159580000000e-04, 5.639227329152167e-01
9.641577490000001e-04, 3.307300340273756e-01
9.791995400000001e-04, 2.504956178640015e-01
9.942413310000001e-04, 2.233751127362812e-01
1.009283120000000e-03, -2.695721957957125e-01
1.024324910000000e-03, -3.742989688794752e-01
1.039366700000000e-03, -7.816613283029119e-01
1.054408490000000e-03, -8.270832379330603e-01
1.069450380000000e-03, -9.790518510485188e-01
1.084492170000000e-03, -9.924014906255012e-01
1.099533960000000e-03, -1.103174078730534e+00
1.114575750000000e-03, -1.173150431023401e+00
1.129617540000000e-03, -9.204570472154909e-01
1.144659330000000e-03, -9.683565892907740e-01
1.159701120000000e-03, -9.999038049121248e-01
1.174742910000000e-03, -8.245026455015900e-01
1.189784710000000e-03, -6.496475025789413e-01
1.204826500000000e-03, -7.314516679892545e-01
1.219868290000000e-03, -6.182247462428633e-01
1.234910170000000e-03, -3.633730744893881e-01
1.249951960000000e-03, -2.350859494451655e-01
