<X>, <Y>, <dY>
2.120677610000000e-04, 1.525805310000000e+05, 2.627457890000000e+02
2.271095760000000e-04, 1.332877810000000e+05, 1.621182100000000e+02
2.421513670000000e-04, 1.208375160000000e+05, 1.292898860000000e+02
2.571931570000000e-04, 1.131784840000000e+05, 1.114726560000000e+02
2.722349720000000e-04, 1.053400780000000e+05, 9.842982480000001e+01
2.872767630000000e-04, 9.765457030000001e+04, 8.823818970000001e+01
3.023185530000000e-04, 9.133687500000000e+04, 8.045697780000000e+01
3.173603680000000e-04, 8.487682030000001e+04, 7.362089539999999e+01
3.324021590000000e-04, 7.841125000000000e+04, 6.726302339999999e+01
3.474439490000000e-04, 7.287033590000001e+04, 6.232503890000000e+01
3.624857640000000e-04, 6.746208590000001e+04, 5.775897980000000e+01
3.775275550000001e-04, 6.231976560000000e+04, 5.350238420000000e+01
3.925693690000000e-04, 5.751427730000000e+04, 4.975544360000000e+01
4.076111600000000e-04, 5.285938280000000e+04, 4.610134120000000e+01
4.226529510000000e-04, 4.848343360000000e+04, 4.296887970000000e+01
4.376947410000000e-04, 4.409260940000000e+04, 3.992459110000000e+01
4.527365790000000e-04, 4.040198830000000e+04, 3.728070830000000e+01
4.677783700000001e-04, 3.680947660000000e+04, 3.477885440000000e+01
4.828201610000000e-04, 3.351460550000000e+04, 3.237940220000000e+01
4.978619520000000e-04, 3.041310160000000e+04, 3.019709970000000e+01
5.129037420000001e-04, 2.746465230000000e+04, 2.808956150000000e+01
5.279455330000001e-04, 2.476515820000000e+04, 2.610185050000000e+01
5.429873710000000e-04, 2.225751170000000e+04, 2.429583550000000e+01
5.580291620000000e-04, 1.995790820000000e+04, 2.255658530000000e+01
5.730709530000001e-04, 1.789698440000000e+04, 2.102558330000000e+01
5.881127440000001e-04, 1.592937700000000e+04, 1.949363330000000e+01
6.031545340000000e-04, 1.421461520000000e+04, 1.811397740000000e+01
6.181963720000000e-04, 1.266365040000000e+04, 1.672075840000000e+01
6.332381630000001e-04, 1.130442870000000e+04, 1.515120220000000e+01
6.482799540000000e-04, 1.001952730000000e+04, 1.384048080000000e+01
6.633217450000001e-04, 8.818764649999999e+03, 1.275013830000000e+01
6.783635360000000e-04, 7.736672850000000e+03, 1.180184360000000e+01
6.934053260000000e-04, 6.785239260000000e+03, 1.093703750000000e+01
7.084471640000001e-04, 5.944989260000000e+03, 1.012967680000000e+01
7.234889550000001e-04, 5.156127440000000e+03, 9.329618450000000e+00
7.385307460000000e-04, 4.480856450000000e+03, 8.602003099999999e+00
7.535725370000001e-04, 3.877705570000000e+03, 7.930241580000000e+00
7.686143280000000e-04, 3.327644040000000e+03, 7.285445690000000e+00
7.836561650000001e-04, 2.863631350000000e+03, 6.701162820000000e+00
7.986979560000000e-04, 2.469158690000000e+03, 6.185610290000000e+00
8.137397470000000e-04, 2.095379880000000e+03, 5.655392170000000e+00
8.287815380000001e-04, 1.793102420000000e+03, 5.200309750000000e+00
8.438233290000000e-04, 1.531059450000000e+03, 4.787409780000000e+00
8.588651200000001e-04, 1.301078740000000e+03, 4.386857510000000e+00
8.739069100000001e-04, 1.121671020000000e+03, 4.061796190000000e+00
8.889487010000001e-04, 9.603475950000000e+02, 3.744709970000000e+00
9.039905850000001e-04, 8.220303960000000e+02, 3.455160860000000e+00
9.190323760000001e-04, 7.162806399999999e+02, 3.220081570000000e+00
9.340741670000000e-04, 6.289888920000000e+02, 3.006378650000000e+00
9.491159580000000e-04, 5.621617430000000e+02, 2.833767410000000e+00
9.641577490000001e-04, 5.077229310000000e+02, 2.682550910000000e+00
9.791995400000001e-04, 4.713561100000000e+02, 2.570605520000000e+00
9.942413310000001e-04, 4.481124880000000e+02, 2.491171360000000e+00
1.009283120000000e-03, 4.249633480000000e+02, 2.406740900000000e+00
1.024324910000000e-03, 4.177247920000000e+02, 2.367238040000000e+00
1.039366700000000e-03, 4.103533630000000e+02, 2.321813580000000e+00
1.054408490000000e-03, 4.145483700000000e+02, 2.310742620000000e+00
1.069450380000000e-03, 4.195356750000000e+02, 2.296685220000000e+00
1.084492170000000e-03, 4.290245360000000e+02, 2.296600100000000e+00
1.099533960000000e-03, 4.372519230000000e+02, 2.294361830000000e+00
1.114575750000000e-03, 4.461495060000000e+02, 2.289029360000000e+00
1.129617540000000e-03, 4.609187320000000e+02, 2.302415130000000e+00
1.144659330000000e-03, 4.680380860000000e+02, 2.298014880000000e+00
1.159701120000000e-03, 4.736378780000000e+02, 2.289617780000000e+00
1.174742910000000e-03, 4.814902340000000e+02, 2.287965300000000e+00
1.189784710000000e-03, 4.869794620000000e+02, 2.278576370000000e+00
1.204826500000000e-03, 4.843782350000000e+02, 2.254567620000000e+00
1.219868290000000e-03, 4.834362490000000e+02, 2.234855890000000e+00
1.234910170000000e-03, 4.830285030000000e+02, 2.219101430000000e+00
1.249951960000000e-03, 4.774018250000000e+02, 2.190073010000000e+00
1.264993750000000e-03, 4.671577450000000e+02, 2.150320290000000e+00
1.280035540000000e-03, 4.559322810000000e+02, 2.110237360000000e+00
1.295077340000000e-03, 4.426211550000000e+02, 2.063094380000000e+00
1.310119130000000e-03, 4.300711360000000e+02, 2.024738310000000e+00
1.325160920000000e-03, 4.116106570000000e+02, 1.970960260000000e+00
1.340202710000000e-03, 3.972976680000000e+02, 1.923880220000000e+00
1.355244500000000e-03, 3.787892460000000e+02, 1.872977380000000e+00
1.370286290000000e-03, 3.565839540000000e+02, 1.805946950000000e+00
1.385328080000000e-03, 3.395285950000000e+02, 1.756775500000000e+00
1.400369960000000e-03, 3.166259460000000e+02, 1.689995880000000e+00
1.415411760000000e-03, 2.964978330000000e+02, 1.628910180000000e+00
1.430453550000000e-03, 2.761624450000000e+02, 1.567417980000000e+00
