<X>, <Y>, <dY>
2.120677610000000e-04, 9.308139840000001e+04, 2.161338040000000e+02
2.271095760000000e-04, 9.653375000000000e+04, 1.419443660000000e+02
2.421513670000000e-04, 9.447111719999999e+04, 1.167995760000000e+02
2.571931570000000e-04, 8.927207030000001e+04, 1.008641360000000e+02
2.722349720000000e-04, 8.492125000000000e+04, 8.988948060000000e+01
2.872767630000000e-04, 8.070881250000000e+04, 8.159181980000000e+01
3.023185530000000e-04, 7.519558590000001e+04, 7.412174990000000e+01
3.173603680000000e-04, 7.068583590000001e+04, 6.820887759999999e+01
3.324021590000000e-04, 6.641564840000001e+04, 6.282853320000000e+01
3.474439490000000e-04, 6.209043360000000e+04, 5.837606810000000e+01
3.624857640000000e-04, 5.813721880000000e+04, 5.440793990000000e+01
3.775275550000001e-04, 5.451773440000000e+04, 5.079038620000000e+01
3.925693690000000e-04, 5.071535160000000e+04, 4.738830950000000e+01
4.076111600000000e-04, 4.733395700000000e+04, 4.425872040000000e+01
4.226529510000000e-04, 4.386671480000000e+04, 4.143077470000000e+01
4.376947410000000e-04, 4.071308590000000e+04, 3.890637210000000e+01
4.527365790000000e-04, 3.787877340000000e+04, 3.659350200000000e+01
4.677783700000001e-04, 3.517301950000000e+04, 3.448092270000000e+01
4.828201610000000e-04, 3.245954490000000e+04, 3.228738780000000e+01
4.978619520000000e-04, 2.997847660000000e+04, 3.039147570000000e+01
5.129037420000001e-04, 2.757585550000000e+04, 2.851799390000000e+01
5.279455330000001e-04, 2.538269730000000e+04, 2.676490970000000e+01
5.429873710000000e-04, 2.334812110000000e+04, 2.519663050000000e+01
5.580291620000000e-04, 2.141769140000000e+04, 2.365791700000000e+01
5.730709530000001e-04, 1.959978710000000e+04, 2.227049640000000e+01
5.881127440000001e-04, 1.801203710000000e+04, 2.098840900000000e+01
6.031545340000000e-04, 1.647804100000000e+04, 1.973063280000000e+01
6.181963720000000e-04, 1.497885940000000e+04, 1.839352420000000e+01
6.332381630000001e-04, 1.370377930000000e+04, 1.686886410000000e+01
6.482799540000000e-04, 1.251648240000000e+04, 1.563201900000000e+01
6.633217450000001e-04, 1.138857710000000e+04, 1.462761970000000e+01
6.783635360000000e-04, 1.033427150000000e+04, 1.376973340000000e+01
6.934053260000000e-04, 9.379059569999999e+03, 1.297754100000000e+01
7.084471640000001e-04, 8.535166990000000e+03, 1.222963240000000e+01
7.234889550000001e-04, 7.729867190000000e+03, 1.150611780000000e+01
7.385307460000000e-04, 6.967239750000000e+03, 1.078637410000000e+01
7.535725370000001e-04, 6.280115230000000e+03, 1.013158610000000e+01
7.686143280000000e-04, 5.658177730000000e+03, 9.525251389999999e+00
7.836561650000001e-04, 5.095653320000000e+03, 8.950337409999999e+00
7.986979560000000e-04, 4.588391600000000e+03, 8.423510550000000e+00
8.137397470000000e-04, 4.096314450000000e+03, 7.881295200000000e+00
8.287815380000001e-04, 3.649053710000000e+03, 7.367231370000000e+00
8.438233290000000e-04, 3.264334720000000e+03, 6.921220300000000e+00
8.588651200000001e-04, 2.919317140000000e+03, 6.489816670000000e+00
8.739069100000001e-04, 2.597893310000000e+03, 6.074736600000000e+00
8.889487010000001e-04, 2.312196530000000e+03, 5.689706330000000e+00
9.039905850000001e-04, 2.053943120000000e+03, 5.327071190000000e+00
9.190323760000001e-04, 1.813565550000000e+03, 4.975464340000000e+00
9.340741670000000e-04, 1.596572140000000e+03, 4.637312410000000e+00
9.491159580000000e-04, 1.407763550000000e+03, 4.333329200000000e+00
9.641577490000001e-04, 1.234250120000000e+03, 4.031630040000000e+00
9.791995400000001e-04, 1.086612060000000e+03, 3.769258260000000e+00
9.942413310000001e-04, 9.489409790000000e+02, 3.507485390000000e+00
1.009283120000000e-03, 8.293946529999999e+02, 3.265563010000000e+00
1.024324910000000e-03, 7.261958010000000e+02, 3.052120690000000e+00
1.039366700000000e-03, 6.295910640000000e+02, 2.833891150000000e+00
1.054408490000000e-03, 5.500170900000001e+02, 2.646378040000000e+00
1.069450380000000e-03, 4.732132570000000e+02, 2.449651000000000e+00
1.084492170000000e-03, 4.129750370000000e+02, 2.287950280000000e+00
1.099533960000000e-03, 3.601402280000000e+02, 2.139332290000000e+00
1.114575750000000e-03, 3.145388180000000e+02, 2.002964970000000e+00
1.129617540000000e-03, 2.744321900000000e+02, 1.877053020000000e+00
1.144659330000000e-03, 2.441364590000000e+02, 1.772948500000000e+00
1.159701120000000e-03, 2.167641140000000e+02, 1.673165320000000e+00
1.174742910000000e-03, 1.927803040000000e+02, 1.585414530000000e+00
1.189784710000000e-03, 1.741852570000000e+02, 1.503547070000000e+00
1.204826500000000e-03, 1.617800140000000e+02, 1.452680110000000e+00
1.219868290000000e-03, 1.451783290000000e+02, 1.378453250000000e+00
1.234910170000000e-03, 1.374085690000000e+02, 1.342209100000000e+00
1.249951960000000e-03, 1.323385930000000e+02, 1.308779840000000e+00
1.264993750000000e-03, 1.266801300000000e+02, 1.270143030000000e+00
1.280035540000000e-03, 1.212990260000000e+02, 1.239007950000000e+00
1.295077340000000e-03, 1.192625200000000e+02, 1.221809030000000e+00
1.310119130000000e-03, 1.153966830000000e+02, 1.192172290000000e+00
1.325160920000000e-03, 1.137734600000000e+02, 1.177574400000000e+00
1.340202710000000e-03, 1.144467010000000e+02, 1.166542290000000e+00
1.355244500000000e-03, 1.128604890000000e+02, 1.152627110000000e+00
1.370286290000000e-03, 1.117566990000000e+02, 1.135754110000000e+00
1.385328080000000e-03, 1.112870030000000e+02, 1.122370120000000e+00
1.400369960000000e-03, 1.097736130000000e+02, 1.108016010000000e+00
1.415411760000000e-03, 1.074146350000000e+02, 1.089430570000000e+00
1.430453550000000e-03, 1.073868180000000e+02, 1.081497070000000e+00
1.445495340000000e-03, 1.046599730000000e+02, 1.058847550000000e+00
1.460537130000000e-03, 1.015024340000000e+02, 1.038135650000000e+00
1.475578920000000e-03, 1.000556490000000e+02, 1.026642200000000e+00
1.490620710000000e-03, 9.825392909999999e+01, 1.009898420000000e+00
1.505662500000000e-03, 9.468537900000000e+01, 9.902376530000000e-01
1.520704290000000e-03, 9.086299900000000e+01, 9.678198099999999e-01
1.535746080000000e-03, 8.598535160000000e+01, 9.390895370000000e-01
1.550787870000000e-03, 8.160018920000000e+01, 9.146124720000000e-01
1.565829660000000e-03, 7.761824799999999e+01, 8.922820690000000e-01
1.580871460000000e-03, 7.297299959999999e+01, 8.636497260000000e-01
