<X>, <Y>, <dY>
1.092504590000000e-04, 1.783352500000000e+05, 2.693654300000000e+03
1.243581760000000e-04, -4.707500000000000e+02, 1.127422850000000e+03
1.394658820000000e-04, -1.001045000000000e+05, 6.143646850000000e+02
1.545735980000000e-04, 7.080531250000000e+03, 3.666948550000000e+02
1.696813040000000e-04, -1.303593750000000e+02, 2.254371490000000e+02
1.847890210000000e-04, 8.261796880000001e+02, 1.580118410000000e+02
1.998967260000000e-04, 2.006089840000000e+03, 1.188047180000000e+02
2.150044310000000e-04, 1.795617190000000e+03, 9.275382999999999e+01
2.301121600000000e-04, 1.605585940000000e+03, 7.477085880000000e+01
2.452198650000000e-04, 1.508111330000000e+03, 6.144359590000000e+01
2.603275700000000e-04, 1.396024410000000e+03, 5.149335860000000e+01
2.754352750000000e-04, 1.281616210000000e+03, 4.385643010000000e+01
2.905429810000000e-04, 1.090562500000000e+03, 3.697171780000000e+01
3.056507090000000e-04, 1.093021970000000e+03, 3.144654850000000e+01
3.207584140000001e-04, 1.040154300000000e+03, 2.706822780000000e+01
3.358661200000000e-04, 1.050188960000000e+03, 2.416034130000000e+01
3.509738250000000e-04, 1.033188230000000e+03, 2.199128720000000e+01
3.660815540000000e-04, 9.877260740000000e+02, 1.995020680000000e+01
3.811892590000000e-04, 9.731538090000000e+02, 1.827221870000000e+01
3.962969870000000e-04, 9.924445800000000e+02, 1.698699570000000e+01
4.114046690000001e-04, 9.609243160000000e+02, 1.577137470000000e+01
4.265123980000001e-04, 9.488010250000000e+02, 1.479134650000000e+01
4.416200800000000e-04, 9.251563720000000e+02, 1.390223500000000e+01
4.567278080000000e-04, 9.218764650000001e+02, 1.317728330000000e+01
4.718355370000000e-04, 9.053867190000000e+02, 1.242990020000000e+01
4.869432190000000e-04, 8.992923580000000e+02, 1.187585740000000e+01
5.020509470000000e-04, 8.777258300000000e+02, 1.132337860000000e+01
5.171586760000000e-04, 8.645416260000000e+02, 1.078997800000000e+01
5.322663580000001e-04, 8.493768310000000e+02, 1.026043320000000e+01
5.473740860000001e-04, 8.282635500000000e+02, 9.768469809999999e+00
5.624817680000000e-04, 7.943863530000000e+02, 9.259634020000000e+00
5.775894970000000e-04, 7.874290160000000e+02, 8.956059460000001e+00
5.926972260000001e-04, 7.798218990000000e+02, 8.652552600000000e+00
6.078049070000000e-04, 7.625567630000000e+02, 8.288206100000000e+00
6.229126360000000e-04, 7.416752930000000e+02, 7.963718890000000e+00
6.380203180000000e-04, 7.327182010000000e+02, 7.699257850000000e+00
6.531280470000000e-04, 7.215924070000000e+02, 7.456703190000000e+00
6.682357750000000e-04, 7.020784910000000e+02, 7.197330950000000e+00
6.833434570000000e-04, 6.976877440000000e+02, 7.014540200000000e+00
6.984511860000000e-04, 6.828168950000000e+02, 6.796581270000000e+00
