<X>, <Y>, <dY>
1.092504590000000e-04, -8.556925000000000e+04, 2.505083010000000e+03
1.243581760000000e-04, 6.774625000000000e+04, 1.113824950000000e+03
1.394658820000000e-04, 8.687431250000000e+04, 6.770154420000000e+02
1.545735980000000e-04, 4.816628120000000e+04, 3.758270260000000e+02
1.696813040000000e-04, 4.315125000000000e+04, 2.516630100000000e+02
1.847890210000000e-04, 3.546577340000000e+04, 1.833762360000000e+02
1.998967260000000e-04, 2.975989060000000e+04, 1.421269530000000e+02
2.150044310000000e-04, 2.791275780000000e+04, 1.177800220000000e+02
2.301121600000000e-04, 2.500241020000000e+04, 9.932885740000000e+01
2.452198650000000e-04, 2.269836330000000e+04, 8.546401210000001e+01
2.603275700000000e-04, 2.031986720000000e+04, 7.460099030000001e+01
2.754352750000000e-04, 1.757166210000000e+04, 6.512319950000000e+01
2.905429810000000e-04, 1.540078030000000e+04, 5.586395260000000e+01
3.056507090000000e-04, 1.424876760000000e+04, 4.914274980000000e+01
3.207584140000001e-04, 1.313584570000000e+04, 4.355315020000000e+01
3.358661200000000e-04, 1.186336130000000e+04, 3.937903210000000e+01
3.509738250000000e-04, 1.068202730000000e+04, 3.618013000000000e+01
3.660815540000000e-04, 9.812605470000000e+03, 3.349240110000000e+01
3.811892590000000e-04, 8.934345700000000e+03, 3.101130290000000e+01
3.962969870000000e-04, 8.022651370000000e+03, 2.867463300000000e+01
4.114046690000001e-04, 7.243265140000000e+03, 2.658880420000000e+01
4.265123980000001e-04, 6.735215330000000e+03, 2.503457070000000e+01
4.416200800000000e-04, 6.281751460000000e+03, 2.364484600000000e+01
4.567278080000000e-04, 5.777352540000000e+03, 2.220275880000000e+01
4.718355370000000e-04, 5.287862300000000e+03, 2.081314090000000e+01
4.869432190000000e-04, 4.918806640000000e+03, 1.974551770000000e+01
5.020509470000000e-04, 4.513588380000000e+03, 1.858324620000000e+01
5.171586760000000e-04, 4.256094730000000e+03, 1.767701530000000e+01
5.322663580000001e-04, 4.033842290000000e+03, 1.687926860000000e+01
5.473740860000001e-04, 3.727446040000000e+03, 1.592301180000000e+01
5.624817680000000e-04, 3.473960940000000e+03, 1.510486890000000e+01
5.775894970000000e-04, 3.234833500000000e+03, 1.438729290000000e+01
5.926972260000001e-04, 3.048144780000000e+03, 1.375285720000000e+01
6.078049070000000e-04, 2.909548580000000e+03, 1.320599750000000e+01
6.229126360000000e-04, 2.739975100000000e+03, 1.260260580000000e+01
6.380203180000000e-04, 2.595827150000000e+03, 1.210844900000000e+01
6.531280470000000e-04, 2.389003910000000e+03, 1.146587280000000e+01
6.682357750000000e-04, 2.241944820000000e+03, 1.097409530000000e+01
6.833434570000000e-04, 2.145881350000000e+03, 1.061697770000000e+01
6.984511860000000e-04, 2.022274780000000e+03, 1.015973000000000e+01
7.135589140000000e-04, 1.912386720000000e+03, 9.765692710000000e+00
7.286665960000000e-04, 1.786859380000000e+03, 9.333728790000000e+00
7.437743250000000e-04, 1.686402340000000e+03, 8.971109390000001e+00
7.588820070000001e-04, 1.582256590000000e+03, 8.589580540000000e+00
7.739897350000001e-04, 1.511473750000000e+03, 8.315129280000001e+00
7.890974170000001e-04, 1.405470950000000e+03, 7.932422640000000e+00
8.042051460000000e-04, 1.339839840000000e+03, 7.682507040000000e+00
8.193128740000000e-04, 1.271456540000000e+03, 7.400344370000000e+00
8.344206030000001e-04, 1.210352540000000e+03, 7.134064670000000e+00
8.495283310000001e-04, 1.159067630000000e+03, 6.933296680000000e+00
8.646359669999999e-04, 1.071568240000000e+03, 6.602376460000000e+00
8.797436949999999e-04, 1.032184810000000e+03, 6.432338240000000e+00
8.948514240000000e-04, 9.758070680000000e+02, 6.190694330000000e+00
9.099591520000000e-04, 9.331282960000000e+02, 6.011346820000000e+00
9.250668809999999e-04, 8.742466429999999e+02, 5.768178460000000e+00
9.401745160000001e-04, 8.244667360000000e+02, 5.565444470000000e+00
9.552822450000000e-04, 7.823025510000000e+02, 5.378678800000000e+00
9.703899730000000e-04, 7.423525390000000e+02, 5.191987990000000e+00
9.854977020000001e-04, 7.033212280000000e+02, 5.019047740000000e+00
1.000605430000000e-03, 6.712136230000000e+02, 4.876970290000000e+00
1.015713070000000e-03, 6.383360600000000e+02, 4.718655590000000e+00
1.030820790000000e-03, 6.033156130000000e+02, 4.548748020000000e+00
1.045928520000000e-03, 5.780236210000000e+02, 4.430275920000000e+00
1.061036250000000e-03, 5.526079099999999e+02, 4.291738990000000e+00
1.076143980000000e-03, 5.356562500000000e+02, 4.188513760000000e+00
1.091251710000000e-03, 5.040625000000000e+02, 4.038892270000000e+00
1.106359340000000e-03, 4.747286680000000e+02, 3.902627230000000e+00
1.121467070000000e-03, 4.506058960000000e+02, 3.774035220000000e+00
1.136574800000000e-03, 4.363569340000000e+02, 3.692932130000000e+00
1.151682530000000e-03, 4.084517820000000e+02, 3.547309640000000e+00
1.166790260000000e-03, 3.917685850000000e+02, 3.454380270000000e+00
1.181897890000000e-03, 3.786628420000000e+02, 3.377018210000000e+00
1.197005620000000e-03, 3.603800960000000e+02, 3.277533290000000e+00
1.212113350000000e-03, 3.421850590000000e+02, 3.182324170000000e+00
1.227221080000000e-03, 3.321121520000000e+02, 3.117908000000000e+00
1.242328810000000e-03, 3.183631590000000e+02, 3.031064030000000e+00
1.257436440000000e-03, 2.938862000000000e+02, 2.892887590000000e+00
1.272544170000000e-03, 2.903006590000000e+02, 2.869010210000000e+00
1.287651900000000e-03, 2.769479370000000e+02, 2.783151870000000e+00
1.302759630000000e-03, 2.624977720000000e+02, 2.696356300000000e+00
1.317867360000000e-03, 2.560752870000000e+02, 2.651831870000000e+00
1.332974990000000e-03, 2.466304780000000e+02, 2.586436030000000e+00
1.348082720000000e-03, 2.355241390000000e+02, 2.516658310000000e+00
1.363190450000000e-03, 2.265262450000000e+02, 2.456074240000000e+00
1.378298180000000e-03, 2.174941860000000e+02, 2.395012620000000e+00
1.393405910000000e-03, 2.085338130000000e+02, 2.332667830000000e+00
1.408513640000000e-03, 1.973081050000000e+02, 2.264525180000000e+00
1.423621270000000e-03, 1.908970030000000e+02, 2.216030360000000e+00
1.438729000000000e-03, 1.884142000000000e+02, 2.187588690000000e+00
1.453836730000000e-03, 1.796501160000000e+02, 2.126779790000000e+00
1.468944460000000e-03, 1.723772430000000e+02, 2.080626250000000e+00
1.484052180000000e-03, 1.639697720000000e+02, 2.019551520000000e+00
1.499159820000000e-03, 1.572425990000000e+02, 1.977024440000000e+00
1.514267550000000e-03, 1.500012660000000e+02, 1.929251310000000e+00
1.529375280000000e-03, 1.428182370000000e+02, 1.870344160000000e+00
1.544483010000000e-03, 1.452590940000000e+02, 1.878551010000000e+00
1.559590730000000e-03, 1.383647310000000e+02, 1.814738270000000e+00
1.574698460000000e-03, 1.323360140000000e+02, 1.779808520000000e+00
1.589806190000000e-03, 1.256008610000000e+02, 1.721546650000000e+00
1.604913920000000e-03, 1.238215710000000e+02, 1.712918760000000e+00
1.620021460000000e-03, 1.146677930000000e+02, 1.641108270000000e+00
1.635129190000000e-03, 1.135675130000000e+02, 1.628581880000000e+00
1.650236920000000e-03, 1.107126160000000e+02, 1.602237110000000e+00
1.665344650000000e-03, 1.092526550000000e+02, 1.587265610000000e+00
1.680452380000000e-03, 1.034151840000000e+02, 1.540639400000000e+00
1.695560110000000e-03, 9.913348390000000e+01, 1.503256200000000e+00
1.710667830000000e-03, 9.687635800000000e+01, 1.484895940000000e+00
1.725775560000000e-03, 9.313032530000000e+01, 1.449868920000000e+00
1.740883290000000e-03, 9.070195769999999e+01, 1.427138210000000e+00
1.755991020000000e-03, 8.780434420000000e+01, 1.402380940000000e+00
1.771098560000000e-03, 8.488808440000000e+01, 1.372810720000000e+00
1.786206290000000e-03, 8.213339230000000e+01, 1.343005540000000e+00
1.801314020000000e-03, 8.104772950000000e+01, 1.333469390000000e+00
1.816421750000000e-03, 7.907589720000000e+01, 1.312869430000000e+00
1.831529480000000e-03, 7.614608760000000e+01, 1.282867790000000e+00
1.846637200000000e-03, 7.583470920000001e+01, 1.277572270000000e+00
1.861744930000000e-03, 7.274585720000000e+01, 1.251326800000000e+00
1.876852660000000e-03, 7.105427550000000e+01, 1.245088700000000e+00
1.891960390000000e-03, 6.705588530000000e+01, 1.222531320000000e+00
1.907068120000000e-03, 6.448880000000000e+01, 1.213998680000000e+00
1.922175850000000e-03, 6.252264790000000e+01, 1.198861840000000e+00
1.937283390000000e-03, 6.171036530000000e+01, 1.194822670000000e+00
1.967498850000000e-03, 5.861134720000000e+01, 6.748333520000001e-01
2.012822030000000e-03, 5.356233720000000e+01, 6.497741370000000e-01
2.058145220000000e-03, 5.137850310000000e+01, 6.306021740000000e-01
2.103468220000000e-03, 4.671173350000000e+01, 5.894712670000000e-01
2.148791400000000e-03, 4.208436080000000e+01, 5.555957880000000e-01
2.194114590000000e-03, 4.034416960000000e+01, 5.385168880000000e-01
2.239437770000000e-03, 3.640334320000000e+01, 5.107840500000000e-01
2.284760770000000e-03, 3.507701490000000e+01, 4.975985330000000e-01
2.330083960000000e-03, 3.287967940000000e+01, 4.789373810000000e-01
2.375407140000000e-03, 2.983497940000000e+01, 4.572892680000000e-01
2.420730140000000e-03, 2.861225570000000e+01, 4.457471390000000e-01
2.466053330000000e-03, 2.601122090000000e+01, 4.274971730000000e-01
2.511376520000000e-03, 2.438936740000000e+01, 4.138434440000000e-01
2.556699700000000e-03, 2.385961720000000e+01, 4.046698360000000e-01
2.602022700000000e-03, 2.211044380000000e+01, 3.919846870000000e-01
