<X>, <Y>
2.571931570000000e-04, 1.098934921875000e+05
2.722349720000000e-04, 1.026894453125000e+05
2.872767630000000e-04, 9.574532812500000e+04
3.023185530000000e-04, 8.907576562500000e+04
3.173603680000000e-04, 8.269008593750000e+04
3.324021590000000e-04, 7.659528906250000e+04
3.474439490000000e-04, 7.079487500000000e+04
3.624857640000000e-04, 6.529083984375000e+04
3.775275550000001e-04, 6.008274609375000e+04
3.925693690000000e-04, 5.516905859375000e+04
4.076111600000000e-04, 5.054633203125000e+04
4.226529510000000e-04, 4.620955078125000e+04
4.376947410000000e-04, 4.215232812500000e+04
4.527365790000000e-04, 3.836687500000000e+04
4.677783700000001e-04, 3.484433203125000e+04
4.828201610000000e-04, 3.157481445312500e+04
4.978619520000000e-04, 2.854771093750000e+04
5.129037420000001e-04, 2.575199804687500e+04
5.279455330000001e-04, 2.317631835937500e+04
5.429873710000000e-04, 2.080915039062500e+04
5.580291620000000e-04, 1.863915234375000e+04
5.730709530000001e-04, 1.665498828125000e+04
5.881127440000001e-04, 1.484562988281250e+04
6.031545340000000e-04, 1.320017968750000e+04
6.181963720000000e-04, 1.170817578125000e+04
6.332381630000001e-04, 1.035936035156250e+04
6.482799540000000e-04, 9.143818359375000e+03
6.633217450000001e-04, 8.052034179687500e+03
6.783635360000000e-04, 7.074828125000000e+03
6.934053260000000e-04, 6.203405273437500e+03
7.084471640000001e-04, 5.429344726562500e+03
7.234889550000001e-04, 4.744659179687500e+03
7.385307460000000e-04, 4.141748535156250e+03
7.535725370000001e-04, 3.613438720703125e+03
7.686143280000000e-04, 3.152933349609375e+03
7.836561650000001e-04, 2.753849609375000e+03
7.986979560000000e-04, 2.410177246093750e+03
8.137397470000000e-04, 2.116284912109375e+03
8.287815380000001e-04, 1.866913452148438e+03
8.438233290000000e-04, 1.657150268554688e+03
8.588651200000001e-04, 1.482433715820312e+03
8.739069100000001e-04, 1.338538940429688e+03
8.889487010000001e-04, 1.221564086914062e+03
9.039905850000001e-04, 1.127921752929688e+03
9.190323760000001e-04, 1.054325927734375e+03
9.340741670000000e-04, 9.977724609375000e+02
9.491159580000000e-04, 9.555264892578125e+02
9.641577490000001e-04, 9.251091918945312e+02
9.791995400000001e-04, 9.042805175781250e+02
9.942413310000001e-04, 8.910255737304688e+02
1.009283120000000e-03, 8.835436401367188e+02
1.024324910000000e-03, 8.802355346679688e+02
1.039366700000000e-03, 8.796931762695312e+02
1.054408490000000e-03, 8.806899414062500e+02
1.069450380000000e-03, 8.821717529296875e+02
1.084492170000000e-03, 8.832446899414062e+02
1.099533960000000e-03, 8.831682128906250e+02
1.114575750000000e-03, 8.813445434570312e+02
1.129617540000000e-03, 8.773078002929688e+02
1.144659330000000e-03, 8.707105102539062e+02
1.159701120000000e-03, 8.613184814453125e+02
1.174742910000000e-03, 8.489987792968750e+02
1.189784710000000e-03, 8.337040405273438e+02
1.204826500000000e-03, 8.154701538085938e+02
1.219868290000000e-03, 7.944028320312500e+02
1.234910170000000e-03, 7.706663818359375e+02
1.249951960000000e-03, 7.444753417968750e+02
1.264993750000000e-03, 7.160867919921875e+02
1.280035540000000e-03, 6.857872924804688e+02
1.295077340000000e-03, 6.538867797851562e+02
1.310119130000000e-03, 6.207130126953125e+02
1.325160920000000e-03, 5.865980834960938e+02
1.340202710000000e-03, 5.518749389648438e+02
1.355244500000000e-03, 5.168724975585938e+02
1.370286290000000e-03, 4.819075012207031e+02
1.385328080000000e-03, 4.472832641601562e+02
1.400369960000000e-03, 4.132818603515625e+02
1.415411760000000e-03, 3.801648559570312e+02
1.430453550000000e-03, 3.481677856445312e+02
1.445495340000000e-03, 3.174993286132812e+02
1.460537130000000e-03, 2.883395996093750e+02
1.475578920000000e-03, 2.608388061523438e+02
1.490620710000000e-03, 2.351173248291016e+02
1.505662500000000e-03, 2.112643737792969e+02
1.520704290000000e-03, 1.893394775390625e+02
1.535746080000000e-03, 1.693742370605469e+02
1.550787870000000e-03, 1.513717956542969e+02
1.565829660000000e-03, 1.353108367919922e+02
1.580871460000000e-03, 1.211459884643555e+02
1.595913250000000e-03, 1.088119049072266e+02
1.610955040000000e-03, 9.822414398193359e+01
1.625996830000000e-03, 8.928317260742188e+01
1.641038620000000e-03, 8.187611389160156e+01
1.656080600000000e-03, 7.588031005859375e+01
1.671122390000000e-03, 7.116572570800781e+01
1.686164180000000e-03, 6.759693145751953e+01
1.701205970000000e-03, 6.503686523437500e+01
1.716247760000000e-03, 6.334798431396484e+01
1.731289550000000e-03, 6.239535140991211e+01
1.746331340000000e-03, 6.204820251464844e+01
1.761373130000000e-03, 6.218179702758789e+01
1.776414920000000e-03, 6.267885589599609e+01
1.791456710000000e-03, 6.343079757690430e+01
1.806498510000000e-03, 6.433840942382812e+01
1.821540300000000e-03, 6.531291198730469e+01
1.836582090000000e-03, 6.627627563476562e+01
1.851623880000000e-03, 6.716117858886719e+01
1.866665670000000e-03, 6.791134643554688e+01
1.881707460000000e-03, 6.848177337646484e+01
1.896749250000000e-03, 6.883752441406250e+01
1.911791040000000e-03, 6.895407867431641e+01
1.926832830000000e-03, 6.881635284423828e+01
1.956916410000000e-03, 6.776231384277344e+01
2.002041970000000e-03, 6.436600494384766e+01
2.047167350000000e-03, 5.929470825195312e+01
2.092292720000000e-03, 5.334084701538086e+01
2.137418090000000e-03, 4.734225463867188e+01
2.182543460000000e-03, 4.201150894165039e+01
2.227668840000000e-03, 3.782695770263672e+01
2.272794210000000e-03, 3.499242401123047e+01
2.317919770000000e-03, 3.345579528808594e+01
2.363045140000000e-03, 3.296514129638672e+01
2.408170510000000e-03, 3.314419937133789e+01
2.453295890000000e-03, 3.357424163818359e+01
2.498421260000000e-03, 3.386931610107422e+01
2.543546630000000e-03, 3.373177719116211e+01
2.588672000000000e-03, 3.298284149169922e+01
2.648839350000000e-03, 3.095652961730957e+01
2.724048310000000e-03, 2.705352973937988e+01
2.799257260000000e-03, 2.236431121826172e+01
2.874466220000000e-03, 1.776497840881348e+01
2.949675170000000e-03, 1.391306972503662e+01
3.024884310000000e-03, 1.109517478942871e+01
3.100093270000000e-03, 9.259963035583496e+00
3.175302220000000e-03, 8.159464836120605e+00
3.250511360000000e-03, 7.505779266357422e+00
3.325720130000000e-03, 7.076126575469971e+00
3.400929270000000e-03, 6.751695156097412e+00
3.476138410000000e-03, 6.500274181365967e+00
3.551347180000000e-03, 6.327389717102051e+00
3.626556320000000e-03, 6.231594562530518e+00
3.701765090000000e-03, 6.183689117431641e+00
3.776974230000000e-03, 6.130892276763916e+00
3.852183370000000e-03, 6.014066696166992e+00
3.942434120000000e-03, 5.728231430053711e+00
4.047726470000000e-03, 5.173988342285156e+00
4.153019190000000e-03, 4.451032638549805e+00
4.258311910000000e-03, 3.686516523361206e+00
4.363604260000000e-03, 3.002609014511108e+00
4.468896990000000e-03, 2.474784612655640e+00
4.574189710000000e-03, 2.124660730361938e+00
4.679482060000000e-03, 1.934286236763000e+00
4.784774780000001e-03, 1.863284945487976e+00
4.890067500000000e-03, 1.863535404205322e+00
4.995359850000001e-03, 1.887945532798767e+00
5.100652580000000e-03, 1.896684527397156e+00
5.205945300000001e-03, 1.862613558769226e+00
