<X>, <Y>
2.571931570000000e-04, 1.107687076271393e+05
2.722349720000000e-04, 1.029877857819503e+05
2.872767630000000e-04, 9.567798013632547e+04
3.023185530000000e-04, 8.877451022032082e+04
3.173603680000000e-04, 8.223321000068951e+04
3.324021590000000e-04, 7.602822606928296e+04
3.474439490000000e-04, 7.014744139340094e+04
3.624857640000000e-04, 6.458716802351404e+04
3.775275550000001e-04, 5.934714698267177e+04
3.925693690000000e-04, 5.442655994790679e+04
4.076111600000000e-04, 4.982165105460878e+04
4.226529510000000e-04, 4.552471680071478e+04
4.376947410000000e-04, 4.152439270630150e+04
4.527365790000000e-04, 3.780666531291281e+04
4.677783700000001e-04, 3.435625948245235e+04
4.828201610000000e-04, 3.115781842678337e+04
4.978619520000000e-04, 2.819684999009328e+04
5.129037420000001e-04, 2.546015459369500e+04
5.279455330000001e-04, 2.293583688570332e+04
5.429873710000000e-04, 2.061301092996295e+04
5.580291620000000e-04, 1.848140409193762e+04
5.730709530000001e-04, 1.653091136316803e+04
5.881127440000001e-04, 1.475135388959185e+04
6.031545340000000e-04, 1.313237878838226e+04
6.181963720000000e-04, 1.166352725520847e+04
6.332381630000001e-04, 1.033443623432278e+04
6.482799540000000e-04, 9.135030228815489e+03
6.633217450000001e-04, 8.055728371707470e+03
6.783635360000000e-04, 7.087550810430141e+03
6.934053260000000e-04, 6.222138050932259e+03
7.084471640000001e-04, 5.451689319145601e+03
7.234889550000001e-04, 4.768867248245458e+03
7.385307460000000e-04, 4.166671425038512e+03
7.535725370000001e-04, 3.638363084845806e+03
7.686143280000000e-04, 3.177423251657990e+03
7.836561650000001e-04, 2.777560772299634e+03
7.986979560000000e-04, 2.432762563430930e+03
8.137397470000000e-04, 2.137347447483412e+03
8.287815380000001e-04, 1.886025872976730e+03
8.438233290000000e-04, 1.673929896504002e+03
8.588651200000001e-04, 1.496613380581623e+03
8.739069100000001e-04, 1.350023273731846e+03
8.889487010000001e-04, 1.230451808903093e+03
9.039905850000001e-04, 1.134482824598354e+03
9.190323760000001e-04, 1.058948147515986e+03
9.340741670000000e-04, 1.000894262685207e+03
9.491159580000000e-04, 9.575735429071020e+02
9.641577490000001e-04, 9.264476234263842e+02
9.791995400000001e-04, 9.051995835456885e+02
9.942413310000001e-04, 8.917459124435484e+02
1.009283120000000e-03, 8.842413548288438e+02
1.024324910000000e-03, 8.810730097395341e+02
1.039366700000000e-03, 8.808439420211973e+02
1.054408490000000e-03, 8.823497587162680e+02
1.069450380000000e-03, 8.845533488464303e+02
1.084492170000000e-03, 8.865627431384130e+02
1.099533960000000e-03, 8.876157358146111e+02
1.114575750000000e-03, 8.870718682588613e+02
1.129617540000000e-03, 8.844104718023939e+02
1.144659330000000e-03, 8.792314645359945e+02
1.159701120000000e-03, 8.712552087976704e+02
1.174742910000000e-03, 8.603184315822496e+02
1.189784710000000e-03, 8.463647530998201e+02
1.204826500000000e-03, 8.294302686614692e+02
1.219868290000000e-03, 8.096259467088022e+02
1.234910170000000e-03, 7.871195818424444e+02
1.249951960000000e-03, 7.621206039908601e+02
1.264993750000000e-03, 7.348674698117986e+02
1.280035540000000e-03, 7.056207912778194e+02
1.295077340000000e-03, 6.746594045809643e+02
1.310119130000000e-03, 6.422786290076554e+02
1.325160920000000e-03, 6.087883720239435e+02
1.340202710000000e-03, 5.745099535242159e+02
1.355244500000000e-03, 5.397706042688740e+02
1.370286290000000e-03, 5.048959643051180e+02
1.385328080000000e-03, 4.702015437846124e+02
1.400369960000000e-03, 4.359843170631812e+02
1.415411760000000e-03, 4.025169474992790e+02
1.430453550000000e-03, 3.700425357454196e+02
1.445495340000000e-03, 3.387738069147824e+02
1.460537130000000e-03, 3.088935865616613e+02
1.475578920000000e-03, 2.805565223727225e+02
1.490620710000000e-03, 2.538909379765172e+02
1.505662500000000e-03, 2.289999882660504e+02
1.520704290000000e-03, 2.059617667469198e+02
1.535746080000000e-03, 1.848285319558908e+02
1.550787870000000e-03, 1.656256251719468e+02
1.565829660000000e-03, 1.483508266424598e+02
1.580871460000000e-03, 1.329747968772637e+02
1.595913250000000e-03, 1.194430116624425e+02
1.610955040000000e-03, 1.076789830086045e+02
1.625996830000000e-03, 9.758854008046507e+01
1.641038620000000e-03, 8.906435985835485e+01
1.656080600000000e-03, 8.199006003806157e+01
1.671122390000000e-03, 7.624385191646438e+01
1.686164180000000e-03, 7.170027283538631e+01
1.701205970000000e-03, 6.823191425981338e+01
1.716247760000000e-03, 6.571014388091191e+01
1.731289550000000e-03, 6.400586475649027e+01
1.746331340000000e-03, 6.299061559852795e+01
1.761373130000000e-03, 6.253821754884603e+01
1.776414920000000e-03, 6.252692282830409e+01
