<X>, <Y>, <dY>
1.092504590000000e-04, 1.770527500000000e+05, 2.701275150000000e+03
1.243581760000000e-04, -1.597000000000000e+03, 1.130045780000000e+03
1.394658820000000e-04, -1.001241880000000e+05, 6.157753300000001e+02
1.545735980000000e-04, 6.682343750000000e+03, 3.673593140000000e+02
1.696813040000000e-04, -4.264687500000000e+02, 2.258582610000000e+02
1.847890210000000e-04, 1.501562500000000e+01, 1.576703030000000e+02
1.998967260000000e-04, 1.354156250000000e+03, 1.184905620000000e+02
2.150044310000000e-04, 1.157667970000000e+03, 9.231951140000000e+01
2.301121600000000e-04, 8.203808590000000e+02, 7.393624880000000e+01
2.452198650000000e-04, 6.216640619999999e+02, 6.030078890000000e+01
2.603275700000000e-04, 5.592304690000000e+02, 5.026594540000000e+01
2.754352750000000e-04, 5.145302730000000e+02, 4.264756390000000e+01
2.905429810000000e-04, 3.042783200000000e+02, 3.566613010000000e+01
3.056507090000000e-04, 2.963032230000000e+02, 3.001250080000000e+01
3.207584140000001e-04, 2.441884770000000e+02, 2.557826420000000e+01
3.358661200000000e-04, 2.566606450000000e+02, 2.261613270000000e+01
3.509738250000000e-04, 2.444528810000000e+02, 2.036401560000000e+01
3.660815540000000e-04, 2.457692870000000e+02, 1.831759830000000e+01
3.811892590000000e-04, 2.706926270000000e+02, 1.664049720000000e+01
3.962969870000000e-04, 2.605288090000000e+02, 1.520025830000000e+01
4.114046690000001e-04, 2.407277830000000e+02, 1.394052310000000e+01
4.265123980000001e-04, 2.321119380000000e+02, 1.288681600000000e+01
4.416200800000000e-04, 2.469334720000000e+02, 1.207569890000000e+01
4.567278080000000e-04, 2.643585210000000e+02, 1.134539990000000e+01
4.718355370000000e-04, 2.617836910000000e+02, 1.056808470000000e+01
4.869432190000000e-04, 2.612043460000000e+02, 9.994088169999999e+00
5.020509470000000e-04, 2.598447270000000e+02, 9.460897449999999e+00
5.171586760000000e-04, 2.640706790000000e+02, 8.943202019999999e+00
5.322663580000001e-04, 2.635634770000000e+02, 8.417222980000000e+00
5.473740860000001e-04, 2.585704960000000e+02, 7.919567580000000e+00
5.624817680000000e-04, 2.410171510000000e+02, 7.421608450000000e+00
