<X>, <Y>
3.358661200000000e-04, 2.767074305709347e+02
3.509738250000000e-04, 2.738124817195657e+02
3.660815540000000e-04, 2.708221080031595e+02
3.811892590000000e-04, 2.677400921870247e+02
3.962969870000000e-04, 2.645702868573249e+02
4.114046690000001e-04, 2.613166500987093e+02
4.265123980000001e-04, 2.579831788133580e+02
4.416200800000000e-04, 2.545739763481217e+02
4.567278080000000e-04, 2.510931621251691e+02
4.718355370000000e-04, 2.475449364087116e+02
4.869432190000000e-04, 2.439335428261943e+02
5.020509470000000e-04, 2.402632250490477e+02
5.171586760000000e-04, 2.365382854857547e+02
5.322663580000001e-04, 2.327630458382696e+02
5.473740860000001e-04, 2.289418024758294e+02
5.624817680000000e-04, 2.250789003810958e+02
5.775894970000000e-04, 2.211786318669107e+02
5.926972260000001e-04, 2.172453117036573e+02
6.078049070000000e-04, 2.132832345083365e+02
6.229126360000000e-04, 2.092966288558679e+02
6.380203180000000e-04, 2.052897380805306e+02
6.531280470000000e-04, 2.012667130021432e+02
6.682357750000000e-04, 1.972316926685027e+02
6.833434570000000e-04, 1.931887593783947e+02
6.984511860000000e-04, 1.891418959203216e+02
7.135589140000000e-04, 1.850950540228546e+02
7.286665960000000e-04, 1.810521098257265e+02
7.437743250000000e-04, 1.770168220171247e+02
7.588820070000001e-04, 1.729929132694295e+02
7.739897350000001e-04, 1.689839651978016e+02
7.890974170000001e-04, 1.649935124804832e+02
8.042051460000000e-04, 1.610249401060327e+02
8.193128740000000e-04, 1.570815652879406e+02
8.344206030000001e-04, 1.531665829440479e+02
8.495283310000001e-04, 1.492830762580896e+02
8.646359669999999e-04, 1.454340347995273e+02
8.797436949999999e-04, 1.416222589413917e+02
8.948514240000000e-04, 1.378504972638964e+02
9.099591520000000e-04, 1.341213511364973e+02
9.250668809999999e-04, 1.304372944217998e+02
9.401745160000001e-04, 1.268006959060064e+02
9.552822450000000e-04, 1.232137266371809e+02
9.703899730000000e-04, 1.196784950518297e+02
9.854977020000001e-04, 1.161969544033335e+02
1.000605430000000e-03, 1.127709266622186e+02
1.015713070000000e-03, 1.094021201504734e+02
1.030820790000000e-03, 1.060920541513221e+02
1.045928520000000e-03, 1.028421694251525e+02
1.061036250000000e-03, 9.965376188064343e+01
1.076143980000000e-03, 9.652799498822978e+01
1.091251710000000e-03, 9.346590324156776e+01
1.106359340000000e-03, 9.046841329908834e+01
1.121467070000000e-03, 8.753626681948353e+01
1.136574800000000e-03, 8.467014153240795e+01
1.151682530000000e-03, 8.187057369334848e+01
1.166790260000000e-03, 7.913798061561177e+01
1.181897890000000e-03, 7.647268077803291e+01
1.197005620000000e-03, 7.387482659143525e+01
1.212113350000000e-03, 7.134451333027953e+01
1.227221080000000e-03, 6.888171137002789e+01
1.242328810000000e-03, 6.648628746785569e+01
1.257436440000000e-03, 6.415802351776289e+01
1.272544170000000e-03, 6.189655905313882e+01
1.287651900000000e-03, 5.970148753590380e+01
1.302759630000000e-03, 5.757229820476722e+01
1.317867360000000e-03, 5.550839574014405e+01
1.332974990000000e-03, 5.350911740049961e+01
1.348082720000000e-03, 5.157368470174826e+01
1.363190450000000e-03, 4.970128705264436e+01
1.378298180000000e-03, 4.789103268335973e+01
1.393405910000000e-03, 4.614196640780023e+01
1.408513640000000e-03, 4.445307395729744e+01
1.423621270000000e-03, 4.282329691447136e+01
1.438729000000000e-03, 4.125149428748816e+01
1.453836730000000e-03, 3.973651153987389e+01
1.468944460000000e-03, 3.827714134108493e+01
1.484052180000000e-03, 3.687213970450293e+01
1.499159820000000e-03, 3.552023439365903e+01
1.514267550000000e-03, 3.422010273413865e+01
1.529375280000000e-03, 3.297042022727101e+01
1.544483010000000e-03, 3.176983295376430e+01
1.559590730000000e-03, 3.061697041974431e+01
1.574698460000000e-03, 2.951044632609712e+01
1.589806190000000e-03, 2.844886682992033e+01
1.604913920000000e-03, 2.743083103295035e+01
1.620021460000000e-03, 2.645494722616414e+01
1.635129190000000e-03, 2.551978765594177e+01
1.650236920000000e-03, 2.462396533170050e+01
1.665344650000000e-03, 2.376608748249404e+01
1.680452380000000e-03, 2.294477101053556e+01
1.695560110000000e-03, 2.215864526517493e+01
1.710667830000000e-03, 2.140635515639838e+01
1.725775560000000e-03, 2.068656166182663e+01
1.740883290000000e-03, 1.999794713707618e+01
1.755991020000000e-03, 1.933921547276575e+01
1.771098560000000e-03, 1.870910236882258e+01
1.786206290000000e-03, 1.810634585827331e+01
1.801314020000000e-03, 1.752973553626254e+01
1.816421750000000e-03, 1.697808207042882e+01
1.831529480000000e-03, 1.645022669933468e+01
1.846637200000000e-03, 1.594504280403531e+01
1.861744930000000e-03, 1.546143567995027e+01
1.876852660000000e-03, 1.499834548869175e+01
1.891960390000000e-03, 1.455474670804682e+01
1.907068120000000e-03, 1.412964913372586e+01
1.922175850000000e-03, 1.372209840121675e+01
1.937283390000000e-03, 1.333118118896991e+01
1.967498850000000e-03, 1.259573288199147e+01
2.012822030000000e-03, 1.159642419091117e+01
2.058145220000000e-03, 1.070430793159720e+01
2.103468220000000e-03, 9.902389867901460e+00
2.148791400000000e-03, 9.176393845223936e+00
2.194114590000000e-03, 8.514583153669763e+00
2.239437770000000e-03, 7.907507706694797e+00
2.284760770000000e-03, 7.347739717368497e+00
2.330083960000000e-03, 6.829580228284981e+00
2.375407140000000e-03, 6.348782699151277e+00
2.420730140000000e-03, 5.902260534288263e+00
2.466053330000000e-03, 5.487812826453418e+00
2.511376520000000e-03, 5.103886915327631e+00
2.556699700000000e-03, 4.749350116826216e+00
2.602022700000000e-03, 4.423303162272240e+00
2.662453610000000e-03, 4.031458940126953e+00
2.737992070000000e-03, 3.607538437971360e+00
2.813530710000000e-03, 3.251871386079744e+00
2.889069170000000e-03, 2.957619058584481e+00
2.964607810000000e-03, 2.716394255854714e+00
3.040146270000000e-03, 2.518714088512822e+00
3.115684910000000e-03, 2.354669510444896e+00
3.191223370000000e-03, 2.214677403292473e+00
3.266762200000000e-03, 2.090169464068498e+00
3.342300650000000e-03, 1.974136589661319e+00
3.417839110000000e-03, 1.861455171420159e+00
3.493377570000001e-03, 1.748990064960492e+00
3.568916400000000e-03, 1.635477308551923e+00
3.644454850000000e-03, 1.521233501315110e+00
3.719993310000000e-03, 1.407738976590055e+00
3.795531760000000e-03, 1.297169575689792e+00
3.871070590000001e-03, 1.191929382611363e+00
3.961716590000000e-03, 1.075776737755953e+00
4.067470880000000e-03, 9.577199859485261e-01
4.173224790000000e-03, 8.602721806425513e-01
4.278978710000000e-03, 7.825792960932657e-01
4.384732620000001e-03, 7.214812860796562e-01
4.490486530000000e-03, 6.725043353470564e-01
4.596240450000000e-03, 6.309719607928662e-01
4.701994730000001e-03, 5.929501622928670e-01
4.807748650000001e-03, 5.558404156836141e-01
4.913502560000001e-03, 5.185519868562849e-01
5.019256470000000e-03, 4.813008074140058e-01
5.125010390000000e-03, 4.451563222541915e-01
5.230764300000000e-03, 4.114944274596890e-01
5.351626130000000e-03, 3.775663473255438e-01
5.487595500000000e-03, 3.462144030897820e-01
5.623564870000000e-03, 3.217168888358213e-01
5.759534240000000e-03, 3.023783066327613e-01
5.895503610000000e-03, 2.859654118844069e-01
6.031472980000001e-03, 2.705662711133693e-01
6.167442350000000e-03, 2.551374767976936e-01
6.303411720000001e-03, 2.396012440912135e-01
6.439381090000001e-03, 2.245609215047244e-01
6.590458750000000e-03, 2.094197183148696e-01
6.756643210000001e-03, 1.955521603688042e-01
6.922828410000000e-03, 1.846671526647688e-01
7.089012860000000e-03, 1.759758222654251e-01
