<X>, <Y>, <dY>
2.120677610000000e-04, 1.479083440000000e+05, 2.573861390000000e+02
2.271095760000000e-04, 1.366648750000000e+05, 1.632301330000000e+02
2.421513670000000e-04, 1.265146800000000e+05, 1.314579010000000e+02
2.571931570000000e-04, 1.199138830000000e+05, 1.141949770000000e+02
2.722349720000000e-04, 1.116044840000000e+05, 1.007310180000000e+02
2.872767630000000e-04, 1.041466950000000e+05, 9.063835910000000e+01
3.023185530000000e-04, 9.685312500000000e+04, 8.234744259999999e+01
3.173603680000000e-04, 9.038294530000001e+04, 7.550540920000000e+01
3.324021590000000e-04, 8.458286719999999e+04, 6.945389560000000e+01
3.474439490000000e-04, 7.857514060000000e+04, 6.431896970000000e+01
3.624857640000000e-04, 7.294589840000001e+04, 5.972043230000000e+01
3.775275550000001e-04, 6.779206250000000e+04, 5.548773960000000e+01
3.925693690000000e-04, 6.264850390000000e+04, 5.162184910000000e+01
4.076111600000000e-04, 5.796732810000000e+04, 4.800083540000000e+01
4.226529510000000e-04, 5.350500780000000e+04, 4.487861630000000e+01
4.376947410000000e-04, 4.905080860000000e+04, 4.188902660000000e+01
4.527365790000000e-04, 4.507594530000000e+04, 3.915549090000000e+01
4.677783700000001e-04, 4.117930470000000e+04, 3.656810000000000e+01
4.828201610000000e-04, 3.776026560000000e+04, 3.417361830000000e+01
4.978619520000000e-04, 3.439762890000000e+04, 3.192478560000000e+01
5.129037420000001e-04, 3.130256450000000e+04, 2.978991320000000e+01
5.279455330000001e-04, 2.872538670000000e+04, 2.794183160000000e+01
5.429873710000000e-04, 2.612254690000000e+04, 2.615466310000000e+01
5.580291620000000e-04, 2.354511720000000e+04, 2.433804890000000e+01
5.730709530000001e-04, 2.122500780000000e+04, 2.274552350000000e+01
5.881127440000001e-04, 1.918950980000000e+04, 2.126148220000000e+01
6.031545340000000e-04, 1.732668750000000e+04, 1.985380550000000e+01
6.181963720000000e-04, 1.557407320000000e+04, 1.841434480000000e+01
6.332381630000001e-04, 1.402937700000000e+04, 1.675633620000000e+01
6.482799540000000e-04, 1.260665040000000e+04, 1.540756800000000e+01
6.633217450000001e-04, 1.126761820000000e+04, 1.430396180000000e+01
6.783635360000000e-04, 1.004084670000000e+04, 1.333528140000000e+01
6.934053260000000e-04, 8.934724609999999e+03, 1.244315910000000e+01
7.084471640000001e-04, 7.950988280000000e+03, 1.160318660000000e+01
7.234889550000001e-04, 7.028987790000000e+03, 1.078441910000000e+01
7.385307460000000e-04, 6.194421880000000e+03, 1.000696280000000e+01
7.535725370000001e-04, 5.445077640000000e+03, 9.290630340000000e+00
7.686143280000000e-04, 4.789733400000000e+03, 8.634498600000001e+00
7.836561650000001e-04, 4.196222660000000e+03, 8.003989219999999e+00
7.986979560000000e-04, 3.662863530000000e+03, 7.420311930000000e+00
8.137397470000000e-04, 3.182336910000000e+03, 6.858828070000000e+00
8.287815380000001e-04, 2.746142580000000e+03, 6.317564010000000e+00
8.438233290000000e-04, 2.383132570000000e+03, 5.855573650000000e+00
8.588651200000001e-04, 2.055259520000000e+03, 5.397172930000000e+00
8.739069100000001e-04, 1.774765140000000e+03, 4.986879830000000e+00
8.889487010000001e-04, 1.522969120000000e+03, 4.592116360000000e+00
9.039905850000001e-04, 1.306000730000000e+03, 4.233979700000000e+00
9.190323760000001e-04, 1.120337400000000e+03, 3.909657240000000e+00
9.340741670000000e-04, 9.571213990000000e+02, 3.597074030000000e+00
