<X>, <Y>
2.421513670000000e-04, -3.459268339522225e-01
2.571931570000000e-04, -8.210050124793779e-02
2.722349720000000e-04, -9.005371809654481e-01
2.872767630000000e-04, 8.879812167554776e-02
3.023185530000000e-04, 5.701070203738453e-01
3.173603680000000e-04, 1.067418215664494e+00
3.324021590000000e-04, -2.417517450029333e-01
3.474439490000000e-04, 7.721212901525244e-01
3.624857640000000e-04, -3.530453098392942e-01
3.775275550000001e-04, -2.939978417166070e-01
3.925693690000000e-04, 1.011220083414947e-01
4.076111600000000e-04, 2.356077709429213e-01
4.226529510000000e-04, 2.395988870488204e-01
4.376947410000000e-04, 6.869047430148895e-01
4.527365790000000e-04, 5.537542731207810e-01
4.677783700000001e-04, 1.793823407063303e-01
4.828201610000000e-04, 3.483611485178732e-02
4.978619520000000e-04, 1.228360421306182e-01
5.129037420000001e-04, 1.166576231436724e-01
5.279455330000001e-04, -3.788495826856084e-01
5.429873710000000e-04, -9.092945165126403e-01
5.580291620000000e-04, -1.404239550094211e+00
5.730709530000001e-04, -1.443330861828384e+00
5.881127440000001e-04, -9.922118169944107e-01
6.031545340000000e-04, -4.521980943177922e-01
6.181963720000000e-04, -3.253122238173423e-01
6.332381630000001e-04, -5.457827833013466e-02
6.482799540000000e-04, 3.847782508898492e-01
6.633217450000001e-04, 6.336031603994650e-01
6.783635360000000e-04, 4.765114362181650e-01
6.934053260000000e-04, 8.534885869917681e-01
7.084471640000001e-04, 6.902594310851047e-01
7.234889550000001e-04, 6.573770831240499e-01
7.385307460000000e-04, 4.991281327653361e-01
7.535725370000001e-04, 6.929121995069109e-01
7.686143280000000e-04, 7.046266494804674e-01
7.836561650000001e-04, 3.795151609094114e-01
7.986979560000000e-04, 5.507460499907583e-01
8.137397470000000e-04, 3.578386368780228e-01
8.287815380000001e-04, 5.189437235675802e-01
8.438233290000000e-04, 4.104190726768254e-01
8.588651200000001e-04, -6.238988284024722e-02
8.739069100000001e-04, 1.355557808300813e-01
8.889487010000001e-04, 1.328027968557713e-01
9.039905850000001e-04, 3.920622693585218e-02
9.190323760000001e-04, -1.604111457043517e-01
9.340741670000000e-04, -1.252774583694713e-03
9.491159580000000e-04, -2.681561533412868e-01
9.641577490000001e-04, -2.840373904087387e-01
9.791995400000001e-04, -3.926383903304079e-01
9.942413310000001e-04, -5.045356076835120e-01
1.009283120000000e-03, -3.314277558988130e-01
1.024324910000000e-03, -5.186951975293704e-01
1.039366700000000e-03, -3.039130712653675e-01
1.054408490000000e-03, -2.183283654863717e-01
1.069450380000000e-03, -3.024890451955752e-01
1.084492170000000e-03, -7.987085980153688e-02
1.099533960000000e-03, 3.494639197802127e-02
1.114575750000000e-03, -1.487851341701928e-01
1.129617540000000e-03, 1.212584229324494e-01
1.144659330000000e-03, 2.537657116330395e-01
1.159701120000000e-03, 1.176642585805022e-01
1.174742910000000e-03, 2.654668810670506e-01
1.189784710000000e-03, 3.124720507234653e-01
1.204826500000000e-03, 2.688589033626736e-01
1.219868290000000e-03, 2.543559115868602e-01
1.234910170000000e-03, 1.148742077203460e-01
1.249951960000000e-03, 2.174729124905256e-01
1.264993750000000e-03, 2.669699358535981e-01
1.280035540000000e-03, 2.244151733526470e-01
1.295077340000000e-03, 3.035254308019396e-02
1.310119130000000e-03, 6.264631787710506e-02
1.325160920000000e-03, 3.400096389850810e-02
1.340202710000000e-03, -2.018924013782751e-02
1.355244500000000e-03, -5.762269598866452e-02
1.370286290000000e-03, 4.680436467783307e-03
1.385328080000000e-03, -1.460229956633047e-01
1.400369960000000e-03, -1.680513402067797e-01
1.415411760000000e-03, -2.132670053452116e-01
1.430453550000000e-03, -3.681555578318531e-01
1.445495340000000e-03, -4.914157834087976e-01
1.460537130000000e-03, -6.399627330669783e-01
1.475578920000000e-03, -6.891167423344499e-01
1.490620710000000e-03, -6.687697168782102e-01
1.505662500000000e-03, -4.253074704097094e-01
1.520704290000000e-03, -5.022722219023713e-01
1.535746080000000e-03, -5.200330238879952e-01
1.550787870000000e-03, -6.708994317833386e-01
1.565829660000000e-03, -7.128149480061109e-01
1.580871460000000e-03, -4.183087613527136e-01
1.595913250000000e-03, -4.067926299571554e-01
1.610955040000000e-03, -2.007775736552465e-01
1.625996830000000e-03, -3.169821363375604e-01
1.641038620000000e-03, -2.254551061072076e-01
1.656080600000000e-03, -9.611009286697431e-02
1.671122390000000e-03, 2.049581729288399e-01
1.686164180000000e-03, 5.407262057553358e-02
1.701205970000000e-03, 2.120833692078254e-01
1.716247760000000e-03, 3.201927101536491e-01
1.731289550000000e-03, 4.630721655179154e-01
1.746331340000000e-03, 4.955882881727516e-01
1.761373130000000e-03, 4.244755604099986e-01
1.776414920000000e-03, 4.451872417260462e-01
1.791456710000000e-03, 4.511355921975733e-01
1.806498510000000e-03, 2.230040234090361e-01
1.821540300000000e-03, 1.421201920137956e-01
1.836582090000000e-03, 1.443750904293722e-01
1.851623880000000e-03, -1.550004616436319e-02
1.866665670000000e-03, -3.396253682045155e-02
1.881707460000000e-03, -3.590561641876577e-01
1.896749250000000e-03, -4.030368402061739e-01
1.911791040000000e-03, -4.978008000686374e-01
1.926832830000000e-03, -8.780360201941094e-01
1.956916410000000e-03, -1.056540835545991e+00
2.002041970000000e-03, -1.431962854415627e+00
2.047167350000000e-03, -1.922728048382909e+00
2.092292720000000e-03, -2.121568244059177e+00
2.137418090000000e-03, -2.039414431778773e+00
2.182543460000000e-03, -1.880420602563779e+00
2.227668840000000e-03, -1.650099227494850e+00
2.272794210000000e-03, -1.304783205673451e+00
2.317919770000000e-03, -7.883735528285372e-01
2.363045140000000e-03, -4.570535076609047e-01
2.408170510000000e-03, -2.169306941536882e-01
2.453295890000000e-03, 3.625748838927566e-02
2.498421260000000e-03, 1.205896875614346e-01
2.543546630000000e-03, 2.903130902373922e-01
2.588672000000000e-03, 2.055116414300676e-01
2.648839350000000e-03, 1.726808236629384e-01
2.724048310000000e-03, 1.721874169175528e-01
2.799257260000000e-03, 2.407189368626717e-01
2.874466220000000e-03, 2.807351885734649e-01
2.949675170000000e-03, 4.411009835587810e-01
