<X>, <Y>, <dY>
2.120677610000000e-04, 1.027835470000000e+05, 2.251294710000000e+02
2.271095760000000e-04, 1.042872970000000e+05, 1.472678380000000e+02
2.421513670000000e-04, 1.008799610000000e+05, 1.204566190000000e+02
2.571931570000000e-04, 9.590755469999999e+04, 1.043032380000000e+02
2.722349720000000e-04, 9.066834380000000e+04, 9.272445680000000e+01
2.872767630000000e-04, 8.549381250000000e+04, 8.387401580000000e+01
3.023185530000000e-04, 7.990328120000000e+04, 7.630399319999999e+01
3.173603680000000e-04, 7.593073440000000e+04, 7.061116029999999e+01
3.324021590000000e-04, 7.200582810000000e+04, 6.535583500000000e+01
3.474439490000000e-04, 6.718975000000000e+04, 6.063940050000000e+01
3.624857640000000e-04, 6.255507030000000e+04, 5.638327790000000e+01
3.775275550000001e-04, 5.845921480000000e+04, 5.252251820000000e+01
3.925693690000000e-04, 5.460149220000000e+04, 4.911521150000000e+01
4.076111600000000e-04, 5.074285940000000e+04, 4.575571820000000e+01
4.226529510000000e-04, 4.711546480000000e+04, 4.289434430000000e+01
4.376947410000000e-04, 4.369400390000000e+04, 4.026868440000000e+01
4.527365790000000e-04, 4.035689840000000e+04, 3.773146440000000e+01
4.677783700000001e-04, 3.732075000000000e+04, 3.548049550000000e+01
4.828201610000000e-04, 3.448512890000000e+04, 3.324991610000000e+01
4.978619520000000e-04, 3.188703520000000e+04, 3.130823520000000e+01
5.129037420000001e-04, 2.935929300000000e+04, 2.940212630000000e+01
5.279455330000001e-04, 2.691949220000000e+04, 2.754282570000000e+01
5.429873710000000e-04, 2.463009180000000e+04, 2.585744860000000e+01
5.580291620000000e-04, 2.253737890000000e+04, 2.424982070000000e+01
5.730709530000001e-04, 2.064145510000000e+04, 2.283829120000000e+01
5.881127440000001e-04, 1.887484380000000e+04, 2.146811290000000e+01
6.031545340000000e-04, 1.727150200000000e+04, 2.018354800000000e+01
6.181963720000000e-04, 1.583082620000000e+04, 1.889568520000000e+01
6.332381630000001e-04, 1.444018160000000e+04, 1.729709240000000e+01
6.482799540000000e-04, 1.309719630000000e+04, 1.597617820000000e+01
6.633217450000001e-04, 1.188775780000000e+04, 1.493520160000000e+01
6.783635360000000e-04, 1.081035450000000e+04, 1.407242970000000e+01
6.934053260000000e-04, 9.758862300000001e+03, 1.322773080000000e+01
7.084471640000001e-04, 8.768027340000001e+03, 1.238408180000000e+01
7.234889550000001e-04, 7.925687990000000e+03, 1.164105890000000e+01
7.385307460000000e-04, 7.174812010000000e+03, 1.093953510000000e+01
7.535725370000001e-04, 6.450296880000000e+03, 1.026045990000000e+01
7.686143280000000e-04, 5.800588870000000e+03, 9.639710429999999e+00
7.836561650000001e-04, 5.192510250000000e+03, 9.031524660000001e+00
7.986979560000000e-04, 4.630473630000000e+03, 8.451697350000000e+00
8.137397470000000e-04, 4.136338870000000e+03, 7.914356230000000e+00
8.287815380000001e-04, 3.694040530000000e+03, 7.411977770000000e+00
8.438233290000000e-04, 3.287781010000000e+03, 6.938968180000000e+00
8.588651200000001e-04, 2.912630620000000e+03, 6.479810710000000e+00
8.739069100000001e-04, 2.565328860000000e+03, 6.035048480000000e+00
8.889487010000001e-04, 2.276414060000000e+03, 5.643595700000000e+00
9.039905850000001e-04, 2.010209470000000e+03, 5.269845960000000e+00
9.190323760000001e-04, 1.771173100000000e+03, 4.918158050000000e+00
9.340741670000000e-04, 1.552757570000000e+03, 4.572959900000000e+00
9.491159580000000e-04, 1.355363770000000e+03, 4.252235410000000e+00
9.641577490000001e-04, 1.186053340000000e+03, 3.956328630000000e+00
9.791995400000001e-04, 1.033124510000000e+03, 3.674435140000000e+00
9.942413310000001e-04, 9.019840700000000e+02, 3.422206880000000e+00
1.009283120000000e-03, 7.861785890000000e+02, 3.188288690000000e+00
1.024324910000000e-03, 6.785479740000000e+02, 2.956241370000000e+00
1.039366700000000e-03, 5.875065920000000e+02, 2.747171160000000e+00
1.054408490000000e-03, 5.057559510000000e+02, 2.547623630000000e+00
1.069450380000000e-03, 4.378636170000000e+02, 2.372113700000000e+00
1.084492170000000e-03, 3.788137820000000e+02, 2.206213950000000e+00
1.099533960000000e-03, 3.313470460000000e+02, 2.067604300000000e+00
1.114575750000000e-03, 2.914042660000000e+02, 1.940015440000000e+00
1.129617540000000e-03, 2.584606020000000e+02, 1.830325600000000e+00
1.144659330000000e-03, 2.265884860000000e+02, 1.719897870000000e+00
1.159701120000000e-03, 2.002858890000000e+02, 1.622339610000000e+00
1.174742910000000e-03, 1.802370450000000e+02, 1.543059830000000e+00
1.189784710000000e-03, 1.668462830000000e+02, 1.481788990000000e+00
1.204826500000000e-03, 1.552450410000000e+02, 1.429914830000000e+00
1.219868290000000e-03, 1.447955170000000e+02, 1.377800700000000e+00
1.234910170000000e-03, 1.381827700000000e+02, 1.341415760000000e+00
1.249951960000000e-03, 1.319850160000000e+02, 1.302749400000000e+00
1.264993750000000e-03, 1.286707000000000e+02, 1.278319720000000e+00
1.280035540000000e-03, 1.270887150000000e+02, 1.259016390000000e+00
1.295077340000000e-03, 1.284635930000000e+02, 1.254677770000000e+00
1.310119130000000e-03, 1.246591340000000e+02, 1.227059360000000e+00
1.325160920000000e-03, 1.225029220000000e+02, 1.209310170000000e+00
1.340202710000000e-03, 1.234423680000000e+02, 1.198325750000000e+00
1.355244500000000e-03, 1.216182860000000e+02, 1.182229640000000e+00
1.370286290000000e-03, 1.219352720000000e+02, 1.172037960000000e+00
1.385328080000000e-03, 1.218009950000000e+02, 1.161144260000000e+00
1.400369960000000e-03, 1.190156170000000e+02, 1.139463900000000e+00
1.415411760000000e-03, 1.188231280000000e+02, 1.132070420000000e+00
1.430453550000000e-03, 1.162516250000000e+02, 1.112083080000000e+00
1.445495340000000e-03, 1.122649840000000e+02, 1.087172870000000e+00
1.460537130000000e-03, 1.070784530000000e+02, 1.060272690000000e+00
1.475578920000000e-03, 1.054056090000000e+02, 1.047708150000000e+00
1.490620710000000e-03, 1.011878970000000e+02, 1.020150900000000e+00
1.505662500000000e-03, 9.644189450000000e+01, 9.955315590000000e-01
1.520704290000000e-03, 9.305059050000000e+01, 9.746093150000000e-01
1.535746080000000e-03, 8.914201350000000e+01, 9.522677060000000e-01
1.550787870000000e-03, 8.512229920000000e+01, 9.310404660000000e-01
1.565829660000000e-03, 7.844736480000000e+01, 8.939477210000000e-01
1.580871460000000e-03, 7.445159910000000e+01, 8.728597760000000e-01
1.595913250000000e-03, 6.768849179999999e+01, 8.323588370000000e-01
1.610955040000000e-03, 6.496230319999999e+01, 8.172783260000001e-01
1.625996830000000e-03, 6.070948790000000e+01, 7.924141880000000e-01
1.641038620000000e-03, 5.632080460000000e+01, 7.637380360000000e-01
1.656080600000000e-03, 5.299137120000000e+01, 7.436884050000000e-01
1.671122390000000e-03, 4.995581050000000e+01, 7.248205540000000e-01
1.686164180000000e-03, 4.543098450000000e+01, 6.973871590000000e-01
1.701205970000000e-03, 4.297605900000000e+01, 6.810532210000000e-01
1.716247760000000e-03, 3.929654690000000e+01, 6.543104050000000e-01
1.731289550000000e-03, 3.760369110000000e+01, 6.403024200000000e-01
1.746331340000000e-03, 3.516536330000000e+01, 6.223842500000000e-01
1.761373130000000e-03, 3.378407670000000e+01, 6.105914710000000e-01
1.776414920000000e-03, 3.255324550000000e+01, 5.996100310000000e-01
1.791456710000000e-03, 3.099431420000000e+01, 5.853849050000000e-01
1.806498510000000e-03, 3.006366730000000e+01, 5.755746960000000e-01
1.821540300000000e-03, 2.913627620000000e+01, 5.656295420000000e-01
1.836582090000000e-03, 2.923337360000000e+01, 5.635246040000000e-01
1.851623880000000e-03, 2.862045290000000e+01, 5.557191970000001e-01
1.866665670000000e-03, 2.853126340000000e+01, 5.517246720000000e-01
1.881707460000000e-03, 2.975457380000000e+01, 5.596566800000000e-01
1.896749250000000e-03, 3.002169040000000e+01, 5.641149280000000e-01
1.911791040000000e-03, 3.050793840000000e+01, 5.691945550000000e-01
1.926832830000000e-03, 3.160827640000000e+01, 5.741608740000000e-01
1.956916410000000e-03, 3.386922330000000e+01, 3.377524320000000e-01
2.002041970000000e-03, 3.662123620000000e+01, 3.437314310000000e-01
2.047167350000000e-03, 3.819499080000000e+01, 3.449460750000000e-01
2.092292720000000e-03, 3.974270250000000e+01, 3.367855430000000e-01
2.137418090000000e-03, 4.060853320000000e+01, 3.307649770000000e-01
2.182543460000000e-03, 3.945504000000000e+01, 3.201881910000000e-01
2.227668840000000e-03, 3.769267910000000e+01, 3.090494140000000e-01
2.272794210000000e-03, 3.531430690000000e+01, 2.961108530000000e-01
2.317919770000000e-03, 3.239838790000000e+01, 2.814149000000000e-01
2.363045140000000e-03, 2.993678670000000e+01, 2.695526280000000e-01
2.408170510000000e-03, 2.690184910000000e+01, 2.550386890000000e-01
2.453295890000000e-03, 2.477311710000000e+01, 2.444233260000000e-01
2.498421260000000e-03, 2.219645630000000e+01, 2.314201840000000e-01
2.543546630000000e-03, 2.110118990000000e+01, 2.239785900000000e-01
2.588672000000000e-03, 2.005999880000000e+01, 2.168194300000000e-01
2.648839350000000e-03, 1.925213130000000e+01, 1.623103630000000e-01
2.724048310000000e-03, 1.911115950000000e+01, 1.582310550000000e-01
2.799257260000000e-03, 1.895124360000000e+01, 1.585706750000000e-01
2.874466220000000e-03, 1.926291390000000e+01, 1.595381600000000e-01
2.949675170000000e-03, 1.923518070000000e+01, 1.589268690000000e-01
3.024884310000000e-03, 1.788667030000000e+01, 1.538490190000000e-01
3.100093270000000e-03, 1.623409570000000e+01, 1.475398720000000e-01
3.175302220000000e-03, 1.426735170000000e+01, 1.401872610000000e-01
3.250511360000000e-03, 1.223348350000000e+01, 1.320575310000000e-01
3.325720130000000e-03, 1.069747850000000e+01, 1.248575060000000e-01
3.400929270000000e-03, 9.425009530000001e+00, 1.146774980000000e-01
3.476138410000000e-03, 8.405769630000000e+00, 1.073831130000000e-01
3.551347180000000e-03, 7.742317300000000e+00, 1.025575410000000e-01
3.626556320000000e-03, 7.483370020000000e+00, 9.928480850000000e-02
3.701765090000000e-03, 6.813725950000000e+00, 9.526886969999999e-02
3.776974230000000e-03, 6.311909870000000e+00, 9.154074180000001e-02
3.852183370000000e-03, 5.958734130000000e+00, 8.851245100000001e-02
3.942434120000000e-03, 5.193599020000000e+00, 7.121692050000000e-02
4.047726470000000e-03, 4.329982550000000e+00, 6.676285680000001e-02
4.153019190000000e-03, 3.520377230000000e+00, 6.253434500000001e-02
4.258311910000000e-03, 2.849888290000000e+00, 5.879675260000000e-02
4.363604260000000e-03, 2.384553020000000e+00, 5.595234120000000e-02
4.468896990000000e-03, 2.270939280000000e+00, 5.420526330000000e-02
4.574189710000000e-03, 2.034613340000000e+00, 5.231189610000000e-02
4.679482060000000e-03, 1.811029330000000e+00, 5.037537690000000e-02
4.784774780000001e-03, 1.686026760000000e+00, 4.883001640000000e-02
4.890067500000000e-03, 1.489636620000000e+00, 4.725882290000000e-02
4.995359850000001e-03, 1.380538310000000e+00, 4.642655260000000e-02
5.100652580000000e-03, 1.384978480000000e+00, 4.700362580000000e-02
5.205945300000001e-03, 1.307700380000000e+00, 4.672029350000000e-02
5.326279630000000e-03, 1.287983380000000e+00, 4.088380420000000e-02
5.461655930000000e-03, 1.251291250000000e+00, 4.027527810000000e-02
5.597031860000001e-03, 1.173292620000000e+00, 3.902851200000000e-02
5.732408170000001e-03, 1.110922180000000e+00, 3.735978650000000e-02
5.867784470000001e-03, 1.065861660000000e+00, 3.628061320000000e-02
6.003160400000001e-03, 1.086549650000000e+00, 3.568250400000000e-02
6.138536710000000e-03, 1.048509450000000e+00, 3.497289680000000e-02
6.273912640000000e-03, 1.069920720000000e+00, 3.439466990000000e-02
6.409288940000001e-03, 9.777178300000000e-01, 3.349580660000000e-02
6.559707220000000e-03, 9.456551720000000e-01, 2.965165080000000e-02
6.725166740000001e-03, 9.174009240000000e-01, 2.899768460000000e-02
6.890627000000001e-03, 9.447001650000000e-01, 2.856972990000000e-02
7.056086510000000e-03, 9.311854520000000e-01, 2.805946370000000e-02
7.221546020000000e-03, 8.932615630000000e-01, 2.750287130000000e-02
7.387006280000000e-03, 8.574550960000000e-01, 2.698902320000000e-02
7.552465800000000e-03, 8.082585340000000e-01, 2.645900390000000e-02
7.717925310000000e-03, 7.700659150000000e-01, 2.598734670000000e-02
7.898427550000002e-03, 6.944751230000000e-01, 2.339083600000000e-02
8.093971010000001e-03, 6.355397790000000e-01, 2.289837400000000e-02
8.289513740000001e-03, 5.868830040000000e-01, 2.245151590000000e-02
8.485057200000000e-03, 5.525750699999999e-01, 2.204201760000000e-02
8.680600670000000e-03, 5.055965670000000e-01, 2.161001670000000e-02
8.876144140000000e-03, 4.836745490000000e-01, 2.122753810000000e-02
9.071687610000000e-03, 4.523560340000000e-01, 2.087420810000000e-02
9.282273050000001e-03, 4.543379330000000e-01, 1.917172680000000e-02
9.507899730000000e-03, 4.033922370000000e-01, 1.878985610000000e-02
9.733527150000001e-03, 3.767756480000000e-01, 1.847303730000000e-02
9.959153830000001e-03, 3.625078320000000e-01, 1.819641830000000e-02
