<X>, <Y>, <dY>
2.120677610000000e-04, 1.589808280000000e+05, 2.665617370000000e+02
2.271095760000000e-04, 1.410188750000000e+05, 1.658761900000000e+02
2.421513670000000e-04, 1.294832730000000e+05, 1.332385100000000e+02
2.571931570000000e-04, 1.217891480000000e+05, 1.151600340000000e+02
2.722349720000000e-04, 1.140086480000000e+05, 1.019513240000000e+02
2.872767630000000e-04, 1.064642500000000e+05, 9.180968480000000e+01
3.023185530000000e-04, 9.927639840000001e+04, 8.354820250000000e+01
3.173603680000000e-04, 9.264190620000000e+04, 7.659518430000000e+01
3.324021590000000e-04, 8.636250780000001e+04, 7.029013060000000e+01
3.474439490000000e-04, 8.029464840000001e+04, 6.514743040000000e+01
3.624857640000000e-04, 7.414137500000000e+04, 6.031748200000000e+01
3.775275550000001e-04, 6.852632030000001e+04, 5.587329860000000e+01
3.925693690000000e-04, 6.358977340000000e+04, 5.211232380000000e+01
4.076111600000000e-04, 5.862691020000000e+04, 4.833569340000000e+01
4.226529510000000e-04, 5.406385940000000e+04, 4.516464610000000e+01
4.376947410000000e-04, 4.981441410000000e+04, 4.228558730000000e+01
4.527365790000000e-04, 4.576141020000000e+04, 3.951094820000000e+01
4.677783700000001e-04, 4.182725390000000e+04, 3.692919920000000e+01
4.828201610000000e-04, 3.813564840000000e+04, 3.439165500000000e+01
4.978619520000000e-04, 3.475903120000000e+04, 3.214404300000000e+01
5.129037420000001e-04, 3.161825980000000e+04, 2.999908640000000e+01
5.279455330000001e-04, 2.878755660000000e+04, 2.801243970000000e+01
5.429873710000000e-04, 2.614399800000000e+04, 2.621528050000000e+01
5.580291620000000e-04, 2.362096680000000e+04, 2.441539000000000e+01
5.730709530000001e-04, 2.139564840000000e+04, 2.287744520000000e+01
5.881127440000001e-04, 1.925595310000000e+04, 2.133636860000000e+01
6.031545340000000e-04, 1.724946090000000e+04, 1.984338000000000e+01
6.181963720000000e-04, 1.549949220000000e+04, 1.840046120000000e+01
6.332381630000001e-04, 1.391585640000000e+04, 1.671871570000000e+01
6.482799540000000e-04, 1.242419240000000e+04, 1.532236190000000e+01
6.633217450000001e-04, 1.109592290000000e+04, 1.421805380000000e+01
6.783635360000000e-04, 9.863186519999999e+03, 1.324026390000000e+01
6.934053260000000e-04, 8.761650390000001e+03, 1.234533310000000e+01
7.084471640000001e-04, 7.743576660000000e+03, 1.147327420000000e+01
7.234889550000001e-04, 6.794186520000000e+03, 1.063167290000000e+01
7.385307460000000e-04, 5.968451170000000e+03, 9.844649309999999e+00
7.535725370000001e-04, 5.253602540000000e+03, 9.147763250000001e+00
7.686143280000000e-04, 4.586774900000000e+03, 8.467631340000001e+00
7.836561650000001e-04, 4.013943600000000e+03, 7.845058920000000e+00
7.986979560000000e-04, 3.502382080000000e+03, 7.274514200000000e+00
8.137397470000000e-04, 3.019624510000000e+03, 6.700032230000000e+00
8.287815380000001e-04, 2.593248050000000e+03, 6.158232690000000e+00
8.438233290000000e-04, 2.242124270000000e+03, 5.698474880000000e+00
8.588651200000001e-04, 1.929972050000000e+03, 5.245633600000000e+00
8.739069100000001e-04, 1.654336300000000e+03, 4.835308070000000e+00
8.889487010000001e-04, 1.407206180000000e+03, 4.432681560000000e+00
9.039905850000001e-04, 1.208547120000000e+03, 4.095133300000000e+00
9.190323760000001e-04, 1.020853270000000e+03, 3.750945330000000e+00
9.340741670000000e-04, 8.743560790000000e+02, 3.463181970000000e+00
9.491159580000000e-04, 7.416638790000000e+02, 3.184978720000000e+00
9.641577490000001e-04, 6.257426760000000e+02, 2.921838520000000e+00
9.791995400000001e-04, 5.419886470000000e+02, 2.721296790000000e+00
9.942413310000001e-04, 4.665158690000000e+02, 2.522199870000000e+00
