<X>, <Y>, <dY>
1.092504590000000e-04, 3.295805000000000e+05, 2.777774900000000e+03
1.243581760000000e-04, -1.754875000000000e+03, 1.132668580000000e+03
1.394658820000000e-04, -1.136206880000000e+05, 6.144501340000000e+02
1.545735980000000e-04, 1.808156250000000e+03, 3.638919370000000e+02
1.696813040000000e-04, 2.009348440000000e+04, 2.416189420000000e+02
1.847890210000000e-04, 2.283203120000000e+04, 1.778442840000000e+02
1.998967260000000e-04, 2.271445310000000e+04, 1.395046840000000e+02
2.150044310000000e-04, 2.149080860000000e+04, 1.142990720000000e+02
2.301121600000000e-04, 2.061756640000000e+04, 9.733393100000001e+01
2.452198650000000e-04, 1.866094920000000e+04, 8.317764280000000e+01
2.603275700000000e-04, 1.735329690000000e+04, 7.315847020000000e+01
2.754352750000000e-04, 1.614982810000000e+04, 6.505879969999999e+01
2.905429810000000e-04, 1.459337400000000e+04, 5.631722260000000e+01
3.056507090000000e-04, 1.356660160000000e+04, 4.962460330000000e+01
3.207584140000001e-04, 1.218216410000000e+04, 4.345670320000000e+01
3.358661200000000e-04, 1.112012300000000e+04, 3.939772030000000e+01
3.509738250000000e-04, 1.034071780000000e+04, 3.665650180000000e+01
3.660815540000000e-04, 9.559191409999999e+03, 3.399800870000000e+01
3.811892590000000e-04, 8.615800780000000e+03, 3.129179380000000e+01
3.962969870000000e-04, 7.775841800000000e+03, 2.903047560000000e+01
4.114046690000001e-04, 7.050208500000000e+03, 2.696075440000000e+01
4.265123980000001e-04, 6.488386230000000e+03, 2.525432970000000e+01
4.416200800000000e-04, 5.939677730000000e+03, 2.364456180000000e+01
4.567278080000000e-04, 5.484995610000000e+03, 2.225320050000000e+01
4.718355370000000e-04, 5.119474610000000e+03, 2.103547860000000e+01
4.869432190000000e-04, 4.715455080000000e+03, 1.985240550000000e+01
5.020509470000000e-04, 4.403085940000000e+03, 1.886965940000000e+01
5.171586760000000e-04, 4.105353520000000e+03, 1.785780140000000e+01
5.322663580000001e-04, 3.811401860000000e+03, 1.688579560000000e+01
5.473740860000001e-04, 3.570270750000000e+03, 1.603461840000000e+01
5.624817680000000e-04, 3.330660640000000e+03, 1.520627120000000e+01
5.775894970000000e-04, 3.128729250000000e+03, 1.452605250000000e+01
5.926972260000001e-04, 2.949508060000000e+03, 1.388139820000000e+01
6.078049070000000e-04, 2.776620120000000e+03, 1.326832770000000e+01
6.229126360000000e-04, 2.608847170000000e+03, 1.266607190000000e+01
6.380203180000000e-04, 2.427847410000000e+03, 1.203282170000000e+01
6.531280470000000e-04, 2.274060300000000e+03, 1.151272300000000e+01
6.682357750000000e-04, 2.162755370000000e+03, 1.107386110000000e+01
6.833434570000000e-04, 2.048622070000000e+03, 1.063581280000000e+01
6.984511860000000e-04, 1.924027950000000e+03, 1.018201920000000e+01
7.135589140000000e-04, 1.809801270000000e+03, 9.757423400000000e+00
7.286665960000000e-04, 1.718248050000000e+03, 9.402139660000000e+00
7.437743250000000e-04, 1.625042970000000e+03, 9.039328579999999e+00
7.588820070000001e-04, 1.536278560000000e+03, 8.689811710000001e+00
7.739897350000001e-04, 1.460587770000000e+03, 8.390858650000000e+00
7.890974170000001e-04, 1.360308960000000e+03, 8.011644360000000e+00
8.042051460000000e-04, 1.292515500000000e+03, 7.735963820000000e+00
8.193128740000000e-04, 1.211423580000000e+03, 7.417276860000000e+00
8.344206030000001e-04, 1.134693360000000e+03, 7.115205760000000e+00
8.495283310000001e-04, 1.084037110000000e+03, 6.903508190000000e+00
8.646359669999999e-04, 1.032385500000000e+03, 6.672657010000000e+00
8.797436949999999e-04, 9.726266480000000e+02, 6.408585070000000e+00
8.948514240000000e-04, 9.223314820000001e+02, 6.192943100000000e+00
9.099591520000000e-04, 8.685349730000000e+02, 5.958093640000000e+00
9.250668809999999e-04, 8.214825440000000e+02, 5.747847560000000e+00
9.401745160000001e-04, 7.786781620000000e+02, 5.559434410000000e+00
9.552822450000000e-04, 7.428925170000000e+02, 5.385421750000000e+00
9.703899730000000e-04, 7.205115970000001e+02, 5.251878740000000e+00
9.854977020000001e-04, 6.825012819999999e+02, 5.070664410000000e+00
1.000605430000000e-03, 6.424239500000000e+02, 4.904047490000000e+00
1.015713070000000e-03, 6.140494380000000e+02, 4.754254820000000e+00
1.030820790000000e-03, 5.869719850000000e+02, 4.617509840000000e+00
1.045928520000000e-03, 5.383576050000000e+02, 4.392828940000000e+00
1.061036250000000e-03, 5.221271970000000e+02, 4.297398090000000e+00
1.076143980000000e-03, 5.017366640000000e+02, 4.169304370000000e+00
1.091251710000000e-03, 4.783753660000000e+02, 4.048035140000000e+00
1.106359340000000e-03, 4.538034360000000e+02, 3.921803000000000e+00
1.121467070000000e-03, 4.276304930000000e+02, 3.780488250000000e+00
1.136574800000000e-03, 4.041411130000000e+02, 3.656701090000000e+00
1.151682530000000e-03, 3.825848080000000e+02, 3.536585570000000e+00
1.166790260000000e-03, 3.755713500000000e+02, 3.479039670000000e+00
1.181897890000000e-03, 3.626781620000000e+02, 3.398966310000000e+00
1.197005620000000e-03, 3.445408020000000e+02, 3.297591450000000e+00
1.212113350000000e-03, 3.263408810000000e+02, 3.189082620000000e+00
1.227221080000000e-03, 3.121166690000000e+02, 3.109358070000000e+00
1.242328810000000e-03, 2.967306520000000e+02, 3.010132310000000e+00
