<X>, <Y>
2.150044310000000e-04, 2.159411328125000e+04
2.301121600000000e-04, 2.013281054687500e+04
2.452198650000000e-04, 1.869871093750000e+04
2.603275700000000e-04, 1.730494921875000e+04
2.754352750000000e-04, 1.596286621093750e+04
2.905429810000000e-04, 1.468192187500000e+04
3.056507090000000e-04, 1.346961328125000e+04
3.207584140000001e-04, 1.233150097656250e+04
3.358661200000000e-04, 1.127125976562500e+04
3.509738250000000e-04, 1.029077539062500e+04
3.660815540000000e-04, 9.390307617187500e+03
3.811892590000000e-04, 8.568639648437500e+03
3.962969870000000e-04, 7.823300292968750e+03
4.114046690000001e-04, 7.150768066406250e+03
4.265123980000001e-04, 6.546687500000000e+03
4.416200800000000e-04, 6.006099609375000e+03
4.567278080000000e-04, 5.523643066406250e+03
4.718355370000000e-04, 5.093757812500000e+03
4.869432190000000e-04, 4.710863281250000e+03
5.020509470000000e-04, 4.369498535156250e+03
5.171586760000000e-04, 4.064467529296875e+03
5.322663580000001e-04, 3.790923095703125e+03
5.473740860000001e-04, 3.544448974609375e+03
5.624817680000000e-04, 3.321106445312500e+03
5.775894970000000e-04, 3.117452392578125e+03
5.926972260000001e-04, 2.930538818359375e+03
6.078049070000000e-04, 2.757898437500000e+03
6.229126360000000e-04, 2.597510986328125e+03
6.380203180000000e-04, 2.447757568359375e+03
6.531280470000000e-04, 2.307368164062500e+03
6.682357750000000e-04, 2.175372314453125e+03
6.833434570000000e-04, 2.051037353515625e+03
6.984511860000000e-04, 1.933817016601562e+03
7.135589140000000e-04, 1.823302246093750e+03
7.286665960000000e-04, 1.719178100585938e+03
7.437743250000000e-04, 1.621184692382812e+03
7.588820070000001e-04, 1.529088623046875e+03
7.739897350000001e-04, 1.442661865234375e+03
7.890974170000001e-04, 1.361669555664062e+03
8.042051460000000e-04, 1.285854492187500e+03
8.193128740000000e-04, 1.214943725585938e+03
8.344206030000001e-04, 1.148643066406250e+03
8.495283310000001e-04, 1.086645629882812e+03
8.646359669999999e-04, 1.028638183593750e+03
8.797436949999999e-04, 9.743071289062500e+02
8.948514240000000e-04, 9.233486938476562e+02
9.099591520000000e-04, 8.754758911132812e+02
9.250668809999999e-04, 8.304242553710938e+02
9.401745160000001e-04, 7.879555664062500e+02
9.552822450000000e-04, 7.478602294921875e+02
9.703899730000000e-04, 7.099588012695312e+02
9.854977020000001e-04, 6.741015014648438e+02
1.000605430000000e-03, 6.401614990234375e+02
1.015713070000000e-03, 6.080371704101562e+02
1.030820790000000e-03, 5.776433715820312e+02
1.045928520000000e-03, 5.489083251953125e+02
1.061036250000000e-03, 5.217699584960938e+02
1.076143980000000e-03, 4.961700744628906e+02
1.091251710000000e-03, 4.720513610839844e+02
1.106359340000000e-03, 4.493556213378906e+02
1.121467070000000e-03, 4.280201110839844e+02
1.136574800000000e-03, 4.079784851074219e+02
1.151682530000000e-03, 3.891584777832031e+02
1.166790260000000e-03, 3.714853820800781e+02
1.181897890000000e-03, 3.548810424804688e+02
1.197005620000000e-03, 3.392654113769531e+02
1.212113350000000e-03, 3.245603942871094e+02
1.227221080000000e-03, 3.106892395019531e+02
1.242328810000000e-03, 2.975804138183594e+02
1.257436440000000e-03, 2.851669006347656e+02
1.272544170000000e-03, 2.733889465332031e+02
1.287651900000000e-03, 2.621937255859375e+02
1.302759630000000e-03, 2.515359497070312e+02
1.317867360000000e-03, 2.413775939941406e+02
1.332974990000000e-03, 2.316871795654297e+02
1.348082720000000e-03, 2.224387512207031e+02
1.363190450000000e-03, 2.136113891601562e+02
1.378298180000000e-03, 2.051872711181641e+02
1.393405910000000e-03, 1.971513519287109e+02
1.408513640000000e-03, 1.894897308349609e+02
1.423621270000000e-03, 1.821890106201172e+02
1.438729000000000e-03, 1.752352600097656e+02
1.453836730000000e-03, 1.686141510009766e+02
1.468944460000000e-03, 1.623100280761719e+02
1.484052180000000e-03, 1.563065185546875e+02
1.499159820000000e-03, 1.505865478515625e+02
1.514267550000000e-03, 1.451324615478516e+02
1.529375280000000e-03, 1.399266510009766e+02
1.544483010000000e-03, 1.349519653320312e+02
1.559590730000000e-03, 1.301922149658203e+02
1.574698460000000e-03, 1.256326751708984e+02
1.589806190000000e-03, 1.212602233886719e+02
1.604913920000000e-03, 1.170635604858398e+02
1.620021460000000e-03, 1.130337142944336e+02
1.635129190000000e-03, 1.091631546020508e+02
1.650236920000000e-03, 1.054463195800781e+02
1.665344650000000e-03, 1.018790893554688e+02
1.680452380000000e-03, 9.845828247070312e+01
1.695560110000000e-03, 9.518170166015625e+01
1.710667830000000e-03, 9.204736328125000e+01
1.725775560000000e-03, 8.905298614501953e+01
1.740883290000000e-03, 8.619624328613281e+01
1.755991020000000e-03, 8.347406768798828e+01
1.771098560000000e-03, 8.088266754150391e+01
1.786206290000000e-03, 7.841744232177734e+01
1.801314020000000e-03, 7.607269287109375e+01
1.816421750000000e-03, 7.384255218505859e+01
1.831529480000000e-03, 7.172010040283203e+01
1.846637200000000e-03, 6.969845581054688e+01
1.861744930000000e-03, 6.777028656005859e+01
1.876852660000000e-03, 6.592856597900391e+01
1.891960390000000e-03, 6.416659545898438e+01
1.907068120000000e-03, 6.247813415527344e+01
1.922175850000000e-03, 6.085743331909180e+01
1.937283390000000e-03, 5.929979324340820e+01
1.967498850000000e-03, 5.635691833496094e+01
2.012822030000000e-03, 5.232964324951172e+01
2.058145220000000e-03, 4.871630477905273e+01
2.103468220000000e-03, 4.546626281738281e+01
2.148791400000000e-03, 4.251768112182617e+01
2.194114590000000e-03, 3.979938125610352e+01
2.239437770000000e-03, 3.724835586547852e+01
2.284760770000000e-03, 3.482747268676758e+01
2.330083960000000e-03, 3.252967834472656e+01
2.375407140000000e-03, 3.036702537536621e+01
2.420730140000000e-03, 2.835262298583984e+01
2.466053330000000e-03, 2.648827552795410e+01
2.511376520000000e-03, 2.476364326477051e+01
2.556699700000000e-03, 2.316431236267090e+01
2.602022700000000e-03, 2.168075942993164e+01
2.662453610000000e-03, 1.988037109375000e+01
2.737992070000000e-03, 1.791640472412109e+01
2.813530710000000e-03, 1.623351860046387e+01
2.889069170000000e-03, 1.475368309020996e+01
2.964607810000000e-03, 1.342243766784668e+01
3.040146270000000e-03, 1.223036479949951e+01
3.115684910000000e-03, 1.117178440093994e+01
3.191223370000000e-03, 1.022364711761475e+01
3.266762200000000e-03, 9.370240211486816e+00
3.342300650000000e-03, 8.615300178527832e+00
3.417839110000000e-03, 7.957468032836914e+00
3.493377570000001e-03, 7.375123977661133e+00
3.568916400000000e-03, 6.844836711883545e+00
3.644454850000000e-03, 6.358339786529541e+00
3.719993310000000e-03, 5.913034439086914e+00
3.795531760000000e-03, 5.500145435333252e+00
3.871070590000001e-03, 5.112192153930664e+00
3.961716590000000e-03, 4.684650421142578e+00
4.067470880000000e-03, 4.248698234558105e+00
4.173224790000000e-03, 3.868669271469116e+00
4.278978710000000e-03, 3.533118009567261e+00
4.384732620000001e-03, 3.237363100051880e+00
4.490486530000000e-03, 2.966725826263428e+00
4.596240450000000e-03, 2.717834711074829e+00
4.701994730000001e-03, 2.496607780456543e+00
4.807748650000001e-03, 2.299380302429199e+00
4.913502560000001e-03, 2.124413013458252e+00
5.019256470000000e-03, 1.970516920089722e+00
5.125010390000000e-03, 1.829061508178711e+00
5.230764300000000e-03, 1.697328925132751e+00
5.351626130000000e-03, 1.560870170593262e+00
5.487595500000000e-03, 1.422846674919128e+00
5.623564870000000e-03, 1.304223656654358e+00
5.759534240000000e-03, 1.199888944625854e+00
5.895503610000000e-03, 1.104860424995422e+00
6.031472980000001e-03, 1.017942667007446e+00
6.167442350000000e-03, 9.383538961410522e-01
6.303411720000001e-03, 8.691422939300537e-01
6.439381090000001e-03, 8.072498440742493e-01
6.590458750000000e-03, 7.458282113075256e-01
6.756643210000001e-03, 6.833745241165161e-01
6.922828410000000e-03, 6.283593177795410e-01
7.089012860000000e-03, 5.802678465843201e-01
7.255197320000000e-03, 5.383411049842834e-01
7.421382520000000e-03, 4.992086887359619e-01
7.587566970000000e-03, 4.638867378234863e-01
7.753752170000000e-03, 4.324021339416504e-01
7.935044909999999e-03, 4.025195837020874e-01
8.131445200000000e-03, 3.728773593902588e-01
8.327845480000000e-03, 3.459445238113403e-01
8.524245020000000e-03, 3.229350149631500e-01
8.720645310000000e-03, 3.024371862411499e-01
8.917045590000000e-03, 2.835114300251007e-01
9.113445879999999e-03, 2.665618658065796e-01
9.324953710000000e-03, 2.505260109901428e-01
9.551569820000001e-03, 2.350384443998337e-01
9.778185190000000e-03, 2.210209816694260e-01
1.000480130000000e-02, 2.089000344276428e-01
1.023141670000000e-02, 1.980024874210358e-01
1.045803200000000e-02, 1.880003213882446e-01
1.069975570000000e-02, 1.787251830101013e-01
