<X>, <Y>
2.301121600000000e-04, -1.198934410232886e+00
2.452198650000000e-04, 1.265713392460961e+00
2.603275700000000e-04, 2.054246439927067e+00
2.754352750000000e-04, 1.688627849251358e+00
2.905429810000000e-04, -3.596252294603628e+00
3.056507090000000e-04, -2.057966291736733e+00
3.207584140000001e-04, -4.507189825677824e-01
3.358661200000000e-04, 8.446981695460045e-01
3.509738250000000e-04, 4.607042193268828e-01
3.660815540000000e-04, -4.154367077681696e-02
3.811892590000000e-04, 1.002401542425488e+00
3.962969870000000e-04, 9.542317452794772e-01
4.114046690000001e-04, 5.351345836860971e-01
4.265123980000001e-04, 6.572017671855989e-01
4.416200800000000e-04, -1.059948773348834e+00
4.567278080000000e-04, -4.915006190630195e-01
4.718355370000000e-04, 2.002052012553454e-01
4.869432190000000e-04, -2.163545162194288e-01
5.020509470000000e-04, -3.481678788649033e-02
5.171586760000000e-04, 1.575612958149613e-01
5.322663580000001e-04, -2.443577086720423e-01
5.473740860000001e-04, -6.743284131221051e-02
5.624817680000000e-04, 1.494839316268153e-01
5.775894970000000e-04, -2.517560223097172e-01
5.926972260000001e-04, -4.684533240721097e-01
6.078049070000000e-04, -8.684570857189546e-01
6.229126360000000e-04, -3.416669867667435e-01
6.380203180000000e-04, 2.408405344769042e-02
6.531280470000000e-04, 3.902770142421610e-01
6.682357750000000e-04, -8.420378662192719e-02
6.833434570000000e-04, 3.963891281832286e-01
6.984511860000000e-04, 4.081289023601366e-01
7.135589140000000e-04, 3.576799599972916e-01
7.286665960000000e-04, -4.486962435187184e-02
7.437743250000000e-04, -3.528795922774210e-02
7.588820070000001e-04, -2.920482051819581e-01
7.739897350000001e-04, -1.240156990843405e-01
7.890974170000001e-04, 3.904900440616974e-01
8.042051460000000e-04, 2.432761875834084e-01
8.193128740000000e-04, 1.559208291533669e-01
8.344206030000001e-04, 5.180639101017073e-01
8.495283310000001e-04, -1.232158579420373e-01
8.646359669999999e-04, -5.769100870414181e-02
8.797436949999999e-04, 1.238992296831607e-01
8.948514240000000e-04, 1.670607388006738e-01
9.099591520000000e-04, 1.750074618859771e-01
9.250668809999999e-04, -1.898070235959642e-02
9.401745160000001e-04, 1.206988718280626e-02
9.552822450000000e-04, -1.265151353127323e-01
9.703899730000000e-04, 5.882783643077350e-02
9.854977020000001e-04, 1.971515296130565e-01
1.000605430000000e-03, 1.872252290654426e-03
1.015713070000000e-03, 1.538190907852847e-01
1.030820790000000e-03, -1.133140774944390e-01
1.045928520000000e-03, -2.225913554874604e-01
1.061036250000000e-03, -1.885735432767772e-02
1.076143980000000e-03, 4.083027548299018e-02
1.091251710000000e-03, -2.248276106930021e-01
1.106359340000000e-03, 2.796581172233199e-02
1.121467070000000e-03, -1.282050926557153e-01
1.136574800000000e-03, -2.517447038001002e-01
1.151682530000000e-03, -8.656618788252395e-02
1.166790260000000e-03, -2.390284951872725e-01
1.181897890000000e-03, -2.673001844914294e-02
1.197005620000000e-03, -5.875998876782738e-02
1.212113350000000e-03, -9.638857913994010e-02
1.227221080000000e-03, -9.983356924022568e-02
1.242328810000000e-03, -7.694620839125711e-02
1.257436440000000e-03, -1.857354600994125e-01
1.272544170000000e-03, -1.260728342469061e-01
1.287651900000000e-03, 6.801475814271926e-03
1.302759630000000e-03, -2.421934556318467e-01
1.317867360000000e-03, -3.495462641301862e-01
1.332974990000000e-03, -6.944558505050388e-02
1.348082720000000e-03, -1.267620665398825e-01
1.363190450000000e-03, -1.898118431378703e-01
1.378298180000000e-03, 2.221915680600323e-01
1.393405910000000e-03, 3.618599597672989e-01
1.408513640000000e-03, -8.884395378324274e-02
1.423621270000000e-03, 2.360596767966480e-01
1.438729000000000e-03, -2.171573427347465e-01
1.453836730000000e-03, 6.064591973640583e-02
1.468944460000000e-03, -1.634574659941972e-01
1.484052180000000e-03, 9.863084413803311e-02
1.499159820000000e-03, -6.640950937934385e-02
1.514267550000000e-03, 4.363526080310848e-01
1.529375280000000e-03, 2.168640046718966e-01
1.544483010000000e-03, -8.899694564606704e-02
1.559590730000000e-03, 2.678992191012189e-01
1.574698460000000e-03, -5.070830031908347e-02
1.589806190000000e-03, 9.600202728273199e-02
1.604913920000000e-03, 1.592352344361050e-01
1.620021460000000e-03, -5.474131358297306e-02
1.635129190000000e-03, 1.451756107412798e-01
1.650236920000000e-03, 1.878633021270145e-01
1.665344650000000e-03, 1.922684377880481e-01
1.680452380000000e-03, -8.350052187455945e-02
1.695560110000000e-03, 1.175132587589393e-01
1.710667830000000e-03, -5.930051458200251e-02
1.725775560000000e-03, -2.022312993217673e-02
1.740883290000000e-03, 8.572398762310549e-02
1.755991020000000e-03, 5.691068053989241e-03
1.771098560000000e-03, -5.631399661029455e-02
1.786206290000000e-03, 1.942926836008022e-01
1.801314020000000e-03, 1.133751367964832e-01
1.816421750000000e-03, -9.931896528344057e-03
1.831529480000000e-03, -1.655226058000205e-01
1.846637200000000e-03, 2.640282374290409e-02
1.861744930000000e-03, 1.665713508457111e-02
1.876852660000000e-03, -2.610969327954217e-02
1.891960390000000e-03, 1.587884207162992e-01
1.907068120000000e-03, 1.718829596919505e-01
1.922175850000000e-03, 1.843167565073397e-01
1.937283390000000e-03, 2.519515116104687e-01
1.967498850000000e-03, -8.978016171332542e-02
2.012822030000000e-03, -2.238740598880547e-02
2.058145220000000e-03, -2.124718300140927e-01
2.103468220000000e-03, -1.144718738831714e-01
2.148791400000000e-03, -2.261141243039941e-01
2.194114590000000e-03, -4.264931751228353e-02
2.239437770000000e-03, -7.794374864638841e-02
2.284760770000000e-03, 1.970628604067721e-02
2.330083960000000e-03, 5.016716604796909e-02
2.375407140000000e-03, -1.314169802328038e-01
2.420730140000000e-03, -1.556209424337793e-01
2.466053330000000e-03, -1.476228871011527e-01
2.511376520000000e-03, 3.477596052300230e-03
2.556699700000000e-03, -2.181824545770574e-01
2.602022700000000e-03, -5.743398560088685e-02
2.662453610000000e-03, -7.592105247064856e-02
2.737992070000000e-03, -2.310011467864251e-02
2.813530710000000e-03, -7.589373161053674e-02
2.889069170000000e-03, -7.572073145851470e-02
2.964607810000000e-03, -1.154153550293915e-01
3.040146270000000e-03, -9.999427186607998e-02
3.115684910000000e-03, 2.654803866615087e-02
3.191223370000000e-03, -6.203254596467157e-02
3.266762200000000e-03, -1.472604953845220e-01
3.342300650000000e-03, -1.698023656002863e-03
3.417839110000000e-03, 5.965869835502633e-02
3.493377570000001e-03, 1.463767057591356e-01
3.568916400000000e-03, 1.426762669190605e-01
3.644454850000000e-03, -2.988807800533032e-02
3.719993310000000e-03, -6.348303256531794e-02
3.795531760000000e-03, 5.496476001738317e-02
3.871070590000001e-03, 7.724423409226463e-03
