<X>, <Y>, <dY>
2.120677610000000e-04, 1.562070780000000e+05, 2.638630980000000e+02
2.271095760000000e-04, 1.435072500000000e+05, 1.672385100000000e+02
2.421513670000000e-04, 1.332512030000000e+05, 1.352737430000000e+02
2.571931570000000e-04, 1.229240310000000e+05, 1.155962300000000e+02
2.722349720000000e-04, 1.153205860000000e+05, 1.026134640000000e+02
2.872767630000000e-04, 1.071490700000000e+05, 9.210132600000000e+01
3.023185530000000e-04, 9.917032030000001e+04, 8.345125580000000e+01
3.173603680000000e-04, 9.258769530000001e+04, 7.655114750000000e+01
3.324021590000000e-04, 8.638121090000001e+04, 7.031577299999999e+01
3.474439490000000e-04, 8.033751560000000e+04, 6.514857480000001e+01
3.624857640000000e-04, 7.522706250000000e+04, 6.075390620000000e+01
3.775275550000001e-04, 6.979070310000000e+04, 5.639060210000000e+01
3.925693690000000e-04, 6.445839450000000e+04, 5.245727540000000e+01
4.076111600000000e-04, 5.942807420000000e+04, 4.866629030000000e+01
4.226529510000000e-04, 5.464830080000000e+04, 4.540287400000000e+01
4.376947410000000e-04, 5.011368750000000e+04, 4.240239720000000e+01
4.527365790000000e-04, 4.600259380000000e+04, 3.961503220000000e+01
4.677783700000001e-04, 4.238460940000000e+04, 3.718170930000000e+01
4.828201610000000e-04, 3.878939840000000e+04, 3.468074040000000e+01
4.978619520000000e-04, 3.531315620000000e+04, 3.240153880000000e+01
5.129037420000001e-04, 3.208808590000000e+04, 3.022011380000000e+01
5.279455330000001e-04, 2.927252540000000e+04, 2.825176050000000e+01
5.429873710000000e-04, 2.653494920000000e+04, 2.640417290000000e+01
5.580291620000000e-04, 2.395715820000000e+04, 2.458641820000000e+01
5.730709530000001e-04, 2.166797660000000e+04, 2.302855300000000e+01
5.881127440000001e-04, 1.949634770000000e+04, 2.146648220000000e+01
6.031545340000000e-04, 1.756706450000000e+04, 2.002999880000000e+01
6.181963720000000e-04, 1.579185160000000e+04, 1.858033940000000e+01
6.332381630000001e-04, 1.416426460000000e+04, 1.686724280000000e+01
6.482799540000000e-04, 1.273380180000000e+04, 1.551901050000000e+01
6.633217450000001e-04, 1.134933790000000e+04, 1.437562750000000e+01
6.783635360000000e-04, 1.009830270000000e+04, 1.339871690000000e+01
6.934053260000000e-04, 8.945456050000001e+03, 1.247264670000000e+01
