<X>, <Y>
2.571931570000000e-04, 1.222057452029850e+05
2.722349720000000e-04, 1.145549690392366e+05
2.872767630000000e-04, 1.071981599177020e+05
3.023185530000000e-04, 1.001409524286705e+05
3.173603680000000e-04, 9.338703754017423e+04
3.324021590000000e-04, 8.693832376179146e+04
3.474439490000000e-04, 8.079499568164568e+04
3.624857640000000e-04, 7.495567197751417e+04
3.775275550000001e-04, 6.941755973718068e+04
3.925693690000000e-04, 6.417651706524187e+04
4.076111600000000e-04, 5.922725222399105e+04
4.226529510000000e-04, 5.456339593528236e+04
4.376947410000000e-04, 5.017766352445786e+04
4.527365790000000e-04, 4.606196062904068e+04
4.677783700000001e-04, 4.220756000736835e+04
4.828201610000000e-04, 3.860514343262045e+04
4.978619520000000e-04, 3.524496907906725e+04
5.129037420000001e-04, 3.211696696085002e+04
5.279455330000001e-04, 2.921083952310898e+04
5.429873710000000e-04, 2.651614846590698e+04
5.580291620000000e-04, 2.402243241143763e+04
5.730709530000001e-04, 2.171923369529587e+04
5.881127440000001e-04, 1.959620114524180e+04
6.031545340000000e-04, 1.764314140545221e+04
6.181963720000000e-04, 1.585006465198534e+04
6.332381630000001e-04, 1.420725079984326e+04
6.482799540000000e-04, 1.270525125925319e+04
6.633217450000001e-04, 1.133494061828068e+04
6.783635360000000e-04, 1.008753283236140e+04
6.934053260000000e-04, 8.954597293508359e+03
7.084471640000001e-04, 7.928066071681119e+03
7.234889550000001e-04, 7.000252671566684e+03
7.385307460000000e-04, 6.163834192348789e+03
7.535725370000001e-04, 5.411862707262416e+03
7.686143280000000e-04, 4.737757147877820e+03
7.836561650000001e-04, 4.135294467311654e+03
7.986979560000000e-04, 3.598607855651859e+03
8.137397470000000e-04, 3.122165411199856e+03
8.287815380000001e-04, 2.700766450520894e+03
8.438233290000000e-04, 2.329527702763234e+03
8.588651200000001e-04, 2.003871152381681e+03
8.739069100000001e-04, 1.719511842473639e+03
8.889487010000001e-04, 1.472445720705855e+03
9.039905850000001e-04, 1.258936720744709e+03
9.190323760000001e-04, 1.075510314563373e+03
9.340741670000000e-04, 9.189346272678258e+02
9.491159580000000e-04, 7.862153243943837e+02
9.641577490000001e-04, 6.745840519103456e+02
9.791995400000001e-04, 5.814886998485309e+02
9.942413310000001e-04, 5.045840220271346e+02
1.009283120000000e-03, 4.417225610372543e+02
1.024324910000000e-03, 3.909457709939728e+02
1.039366700000000e-03, 3.504753772251621e+02
1.054408490000000e-03, 3.187047807228728e+02
1.069450380000000e-03, 2.941904008990253e+02
1.084492170000000e-03, 2.756437651380184e+02
1.099533960000000e-03, 2.619220028867250e+02
1.114575750000000e-03, 2.520199450247564e+02
1.129617540000000e-03, 2.450612904378941e+02
1.144659330000000e-03, 2.402899050071998e+02
1.159701120000000e-03, 2.370610844742737e+02
1.174742910000000e-03, 2.348328095669076e+02
1.189784710000000e-03, 2.331570305690136e+02
1.204826500000000e-03, 2.316710336288404e+02
1.219868290000000e-03, 2.300889254069217e+02
1.234910170000000e-03, 2.281933005653030e+02
1.249951960000000e-03, 2.258272055045547e+02
1.264993750000000e-03, 2.228862883261139e+02
1.280035540000000e-03, 2.193114109032558e+02
1.295077340000000e-03, 2.150816087088298e+02
1.310119130000000e-03, 2.102075227073095e+02
1.325160920000000e-03, 2.047252864905212e+02
1.340202710000000e-03, 1.986909534313367e+02
1.355244500000000e-03, 1.921754424069911e+02
1.370286290000000e-03, 1.852600285719627e+02
1.385328080000000e-03, 1.780323779113478e+02
1.400369960000000e-03, 1.705830729869845e+02
1.415411760000000e-03, 1.630028787845815e+02
1.430453550000000e-03, 1.553800830157240e+02
1.445495340000000e-03, 1.477986989283412e+02
1.460537130000000e-03, 1.403369289746328e+02
1.475578920000000e-03, 1.330660398831971e+02
1.490620710000000e-03, 1.260495929276606e+02
1.505662500000000e-03, 1.193429803612540e+02
1.520704290000000e-03, 1.129932235493156e+02
1.535746080000000e-03, 1.070389890313928e+02
1.550787870000000e-03, 1.015107804777605e+02
1.565829660000000e-03, 9.643126713651219e+01
1.580871460000000e-03, 9.181570983033969e+01
1.595913250000000e-03, 8.767247021329176e+01
1.610955040000000e-03, 8.400353030677941e+01
1.625996830000000e-03, 8.080506057002987e+01
1.641038620000000e-03, 7.806797118699757e+01
1.656080600000000e-03, 7.577842550584427e+01
1.671122390000000e-03, 7.391846507071698e+01
1.686164180000000e-03, 7.246632133121771e+01
1.701205970000000e-03, 7.139698926939285e+01
1.716247760000000e-03, 7.068261664991809e+01
1.731289550000000e-03, 7.029289658808773e+01
1.746331340000000e-03, 7.019543664083274e+01
1.761373130000000e-03, 7.035611046662717e+01
1.776414920000000e-03, 7.073939862197209e+01
1.791456710000000e-03, 7.130872501696372e+01
1.806498510000000e-03, 7.202679551578630e+01
1.821540300000000e-03, 7.285594060702800e+01
1.836582090000000e-03, 7.375847321797461e+01
1.851623880000000e-03, 7.469705403772251e+01
1.866665670000000e-03, 7.563507161378035e+01
1.881707460000000e-03, 7.653703293403026e+01
1.896749250000000e-03, 7.736896153774779e+01
1.911791040000000e-03, 7.809879808409410e+01
1.926832830000000e-03, 7.869679682539973e+01
1.956916410000000e-03, 7.939215306226281e+01
2.002041970000000e-03, 7.887647632664292e+01
2.047167350000000e-03, 7.620705114384303e+01
2.092292720000000e-03, 7.137671341138189e+01
2.137418090000000e-03, 6.471110697910777e+01
2.182543460000000e-03, 5.681096662870937e+01
2.227668840000000e-03, 4.844911737624827e+01
2.272794210000000e-03, 4.044092349700954e+01
2.317919770000000e-03, 3.351319127574785e+01
2.363045140000000e-03, 2.819669289469694e+01
2.408170510000000e-03, 2.476057179944145e+01
2.453295890000000e-03, 2.319761484796244e+01
2.498421260000000e-03, 2.325695247854937e+01
2.543546630000000e-03, 2.451204214514464e+01
2.588672000000000e-03, 2.644634290253898e+01
2.648839350000000e-03, 2.918959363430022e+01
2.724048310000000e-03, 3.148986087260333e+01
2.799257260000000e-03, 3.149841695704133e+01
2.874466220000000e-03, 2.906230515591723e+01
2.949675170000000e-03, 2.480379698878158e+01
3.024884310000000e-03, 1.974723023477444e+01
3.100093270000000e-03, 1.495092437355547e+01
3.175302220000000e-03, 1.121739265379272e+01
3.250511360000000e-03, 8.923028780679745e+00
3.325720130000000e-03, 7.993589623520018e+00
3.400929270000000e-03, 8.019776649884744e+00
3.476138410000000e-03, 8.458069925557407e+00
3.551347180000000e-03, 8.829589804341918e+00
3.626556320000000e-03, 8.842844599651031e+00
3.701765090000000e-03, 8.415761664541483e+00
3.776974230000000e-03, 7.623584135878479e+00
3.852183370000000e-03, 6.620977177432654e+00
3.942434120000000e-03, 5.374648863906106e+00
4.047726470000000e-03, 4.144957125839410e+00
4.153019190000000e-03, 3.330413567552771e+00
4.258311910000000e-03, 2.925915583857351e+00
4.363604260000000e-03, 2.799608747628243e+00
4.468896990000000e-03, 2.791874654049375e+00
4.574189710000000e-03, 2.782324472104575e+00
4.679482060000000e-03, 2.702468454418676e+00
4.784774780000001e-03, 2.525895823171877e+00
4.890067500000000e-03, 2.265117767939502e+00
4.995359850000001e-03, 1.967900598855695e+00
5.100652580000000e-03, 1.697560661882138e+00
5.205945300000001e-03, 1.503816698917767e+00
5.326279630000000e-03, 1.395679573643974e+00
5.461655930000000e-03, 1.379293125522037e+00
5.597031860000001e-03, 1.385789972222261e+00
5.732408170000001e-03, 1.335101112300819e+00
5.867784470000001e-03, 1.209020212321464e+00
6.003160400000001e-03, 1.051541735189307e+00
6.138536710000000e-03, 9.226128552755959e-01
6.273912640000000e-03, 8.519379029145244e-01
6.409288940000001e-03, 8.269497946615185e-01
6.559707220000000e-03, 8.095583783589073e-01
6.725166740000001e-03, 7.610363249680423e-01
6.890627000000001e-03, 6.830013611736019e-01
7.056086510000000e-03, 6.084365957271862e-01
7.221546020000000e-03, 5.612527204051921e-01
7.387006280000000e-03, 5.373281788686721e-01
7.552465800000000e-03, 5.166391556809032e-01
7.717925310000000e-03, 4.865317824528276e-01
7.898427550000002e-03, 4.473240020572113e-01
8.093971010000001e-03, 4.124623127012135e-01
8.289513740000001e-03, 3.912092878485351e-01
8.485057200000000e-03, 3.751711040171525e-01
8.680600670000000e-03, 3.558862250338513e-01
8.876144140000000e-03, 3.344797396334104e-01
9.071687610000000e-03, 3.169664606175057e-01
9.282273050000001e-03, 3.041554579091973e-01
9.507899730000000e-03, 2.923268387976992e-01
9.733527150000001e-03, 2.787691384806745e-01
9.959153830000001e-03, 2.656806188160294e-01
1.018478050000000e-02, 2.558800399272875e-01
1.041040790000000e-02, 2.482645503711864e-01
1.065107660000000e-02, 2.399191748240718e-01
1.090678720000000e-02, 2.308816415882635e-01
1.116249780000000e-02, 2.234108003815992e-01
1.141820850000000e-02, 2.175692848374382e-01
1.167391910000000e-02, 2.120691065745458e-01
