<X>, <Y>
1.847890210000000e-04, 4.408691796875000e+04
1.998967260000000e-04, 3.927964843750000e+04
2.150044310000000e-04, 3.485786718750000e+04
2.301121600000000e-04, 3.084728515625000e+04
2.452198650000000e-04, 2.725409570312500e+04
2.603275700000000e-04, 2.406874023437500e+04
2.754352750000000e-04, 2.126979687500000e+04
2.905429810000000e-04, 1.882759375000000e+04
3.056507090000000e-04, 1.670770117187500e+04
3.207584140000001e-04, 1.487371386718750e+04
3.358661200000000e-04, 1.328953710937500e+04
3.509738250000000e-04, 1.192089062500000e+04
3.660815540000000e-04, 1.073644433593750e+04
3.811892590000000e-04, 9.708380859375000e+03
3.962969870000000e-04, 8.812483398437500e+03
4.114046690000001e-04, 8.028125488281250e+03
4.265123980000001e-04, 7.337909179687500e+03
4.416200800000000e-04, 6.727398437500000e+03
4.567278080000000e-04, 6.184614746093750e+03
4.718355370000000e-04, 5.699680664062500e+03
4.869432190000000e-04, 5.264481933593750e+03
5.020509470000000e-04, 4.872271972656250e+03
5.171586760000000e-04, 4.517442871093750e+03
5.322663580000001e-04, 4.195327636718750e+03
5.473740860000001e-04, 3.901983398437500e+03
5.624817680000000e-04, 3.634078369140625e+03
5.775894970000000e-04, 3.388768798828125e+03
5.926972260000001e-04, 3.163639404296875e+03
6.078049070000000e-04, 2.956607666015625e+03
6.229126360000000e-04, 2.765872314453125e+03
6.380203180000000e-04, 2.589885009765625e+03
6.531280470000000e-04, 2.427289550781250e+03
6.682357750000000e-04, 2.276889160156250e+03
6.833434570000000e-04, 2.137639404296875e+03
6.984511860000000e-04, 2.008599121093750e+03
7.135589140000000e-04, 1.888927368164062e+03
7.286665960000000e-04, 1.777851196289062e+03
7.437743250000000e-04, 1.674677612304688e+03
7.588820070000001e-04, 1.578757324218750e+03
7.739897350000001e-04, 1.489499511718750e+03
7.890974170000001e-04, 1.406365478515625e+03
8.042051460000000e-04, 1.328849975585938e+03
8.193128740000000e-04, 1.256502197265625e+03
8.344206030000001e-04, 1.188904174804688e+03
8.495283310000001e-04, 1.125676269531250e+03
8.646359669999999e-04, 1.066478271484375e+03
8.797436949999999e-04, 1.010994628906250e+03
8.948514240000000e-04, 9.589449462890625e+02
9.099591520000000e-04, 9.100740356445312e+02
9.250668809999999e-04, 8.641470947265625e+02
9.401745160000001e-04, 8.209516601562500e+02
9.552822450000000e-04, 7.802896118164062e+02
9.703899730000000e-04, 7.419853515625000e+02
9.854977020000001e-04, 7.058706665039062e+02
1.000605430000000e-03, 6.717932739257812e+02
1.015713070000000e-03, 6.396121826171875e+02
1.030820790000000e-03, 6.091976928710938e+02
1.045928520000000e-03, 5.804311523437500e+02
1.061036250000000e-03, 5.532035522460938e+02
1.076143980000000e-03, 5.274158325195312e+02
1.091251710000000e-03, 5.029756469726562e+02
1.106359340000000e-03, 4.798013610839844e+02
1.121467070000000e-03, 4.578172607421875e+02
1.136574800000000e-03, 4.369539184570312e+02
1.151682530000000e-03, 4.171478576660156e+02
1.166790260000000e-03, 3.983403015136719e+02
1.181897890000000e-03, 3.804751892089844e+02
1.197005620000000e-03, 3.635036926269531e+02
1.212113350000000e-03, 3.473759155273438e+02
1.227221080000000e-03, 3.320480957031250e+02
1.242328810000000e-03, 3.174775695800781e+02
1.257436440000000e-03, 3.036255798339844e+02
1.272544170000000e-03, 2.904541625976562e+02
1.287651900000000e-03, 2.779294738769531e+02
1.302759630000000e-03, 2.660196533203125e+02
1.317867360000000e-03, 2.546937408447266e+02
1.332974990000000e-03, 2.439234313964844e+02
1.348082720000000e-03, 2.336826934814453e+02
1.363190450000000e-03, 2.239458923339844e+02
1.378298180000000e-03, 2.146899261474609e+02
1.393405910000000e-03, 2.058917694091797e+02
1.408513640000000e-03, 1.975289001464844e+02
1.423621270000000e-03, 1.895814514160156e+02
1.438729000000000e-03, 1.820285949707031e+02
1.453836730000000e-03, 1.748515777587891e+02
1.468944460000000e-03, 1.680312805175781e+02
1.484052180000000e-03, 1.615508270263672e+02
1.499159820000000e-03, 1.553924560546875e+02
1.514267550000000e-03, 1.495399017333984e+02
1.529375280000000e-03, 1.439780273437500e+02
1.544483010000000e-03, 1.386917419433594e+02
1.559590730000000e-03, 1.336665496826172e+02
1.574698460000000e-03, 1.288884124755859e+02
1.589806190000000e-03, 1.243452911376953e+02
1.604913920000000e-03, 1.200237045288086e+02
1.620021460000000e-03, 1.159122543334961e+02
1.635129190000000e-03, 1.119993972778320e+02
1.650236920000000e-03, 1.082740173339844e+02
1.665344650000000e-03, 1.047257385253906e+02
1.680452380000000e-03, 1.013449020385742e+02
1.695560110000000e-03, 9.812168121337891e+01
1.710667830000000e-03, 9.504673004150391e+01
1.725775560000000e-03, 9.211164855957031e+01
1.740883290000000e-03, 8.930791473388672e+01
1.755991020000000e-03, 8.662772369384766e+01
1.771098560000000e-03, 8.406361389160156e+01
1.786206290000000e-03, 8.160880279541016e+01
1.801314020000000e-03, 7.925646209716797e+01
1.816421750000000e-03, 7.700072479248047e+01
1.831529480000000e-03, 7.483594512939453e+01
1.846637200000000e-03, 7.275691223144531e+01
1.861744930000000e-03, 7.075850677490234e+01
1.876852660000000e-03, 6.883617401123047e+01
1.891960390000000e-03, 6.698553466796875e+01
1.907068120000000e-03, 6.520263671875000e+01
1.922175850000000e-03, 6.348333740234375e+01
1.937283390000000e-03, 6.182424163818359e+01
1.967498850000000e-03, 5.867267990112305e+01
2.012822030000000e-03, 5.431831741333008e+01
2.058145220000000e-03, 5.035385131835938e+01
2.103468220000000e-03, 4.672913742065430e+01
2.148791400000000e-03, 4.340345001220703e+01
2.194114590000000e-03, 4.034166336059570e+01
2.239437770000000e-03, 3.751527404785156e+01
2.284760770000000e-03, 3.490251159667969e+01
2.330083960000000e-03, 3.248586654663086e+01
2.375407140000000e-03, 3.024890899658203e+01
2.420730140000000e-03, 2.817632865905762e+01
2.466053330000000e-03, 2.625548553466797e+01
2.511376520000000e-03, 2.447594642639160e+01
2.556699700000000e-03, 2.282863616943359e+01
2.602022700000000e-03, 2.130472946166992e+01
2.662453610000000e-03, 1.945075035095215e+01
2.737992070000000e-03, 1.739630889892578e+01
2.813530710000000e-03, 1.560750484466553e+01
2.889069170000000e-03, 1.405470561981201e+01
2.964607810000000e-03, 1.270847320556641e+01
3.040146270000000e-03, 1.153995132446289e+01
3.115684910000000e-03, 1.051984786987305e+01
3.191223370000000e-03, 9.621481895446777e+00
3.266762200000000e-03, 8.822660446166992e+00
3.342300650000000e-03, 8.104997634887695e+00
3.417839110000000e-03, 7.455183029174805e+00
3.493377570000001e-03, 6.864511966705322e+00
3.568916400000000e-03, 6.326440334320068e+00
3.644454850000000e-03, 5.836372375488281e+00
3.719993310000000e-03, 5.390652179718018e+00
3.795531760000000e-03, 4.985199928283691e+00
3.871070590000001e-03, 4.616102695465088e+00
3.961716590000000e-03, 4.216219902038574e+00
4.067470880000000e-03, 3.801570892333984e+00
4.173224790000000e-03, 3.436405658721924e+00
4.278978710000000e-03, 3.115168809890747e+00
4.384732620000001e-03, 2.833166122436523e+00
4.490486530000000e-03, 2.585072278976440e+00
4.596240450000000e-03, 2.365462779998779e+00
4.701994730000001e-03, 2.169121503829956e+00
4.807748650000001e-03, 1.992295384407043e+00
4.913502560000001e-03, 1.832466125488281e+00
5.019256470000000e-03, 1.688270926475525e+00
5.125010390000000e-03, 1.558504581451416e+00
5.230764300000000e-03, 1.441681742668152e+00
5.351626130000000e-03, 1.321960806846619e+00
5.487595500000000e-03, 1.201920628547668e+00
5.623564870000000e-03, 1.095162272453308e+00
5.759534240000000e-03, 1.000371456146240e+00
5.895503610000000e-03, 9.175631999969482e-01
6.031472980000001e-03, 8.471197485923767e-01
6.167442350000000e-03, 7.736107707023621e-01
6.303411720000001e-03, 7.091576457023621e-01
6.439381090000001e-03, 6.908706426620483e-01
6.590458750000000e-03, 5.796445012092590e-01
6.756643210000001e-03, 5.776710510253906e-01
6.922828410000000e-03, 5.071723461151123e-01
7.089012860000000e-03, 4.736793339252472e-01
7.255197320000000e-03, 4.368130862712860e-01
7.421382520000000e-03, 4.044044911861420e-01
7.587566970000000e-03, 3.759005367755890e-01
7.753752170000000e-03, 3.500745892524719e-01
7.935044909999999e-03, 3.249269723892212e-01
8.131445200000000e-03, 3.009518384933472e-01
8.327845480000000e-03, 2.796476185321808e-01
8.524245020000000e-03, 2.606168389320374e-01
8.720645310000000e-03, 2.437979578971863e-01
8.917045590000000e-03, 2.288305461406708e-01
9.113445879999999e-03, 2.153058648109436e-01
9.324953710000000e-03, 2.023563981056213e-01
9.551569820000001e-03, 1.901291012763977e-01
9.778185190000000e-03, 1.791292726993561e-01
1.000480130000000e-02, 1.694352030754089e-01
1.023141670000000e-02, 1.608071923255920e-01
1.045803200000000e-02, 1.530380249023438e-01
1.069975570000000e-02, 1.457165032625198e-01
1.095658690000000e-02, 1.386763751506805e-01
