<X>, <Y>, <dY>
1.092504590000000e-04, -3.687915000000000e+05, 2.348789790000000e+03
1.243581760000000e-04, -2.991212500000000e+04, 1.078055540000000e+03
1.394658820000000e-04, 5.980962500000000e+04, 6.611591190000000e+02
1.545735980000000e-04, 9.634921880000000e+04, 3.990549320000000e+02
1.696813040000000e-04, 5.920376560000000e+04, 2.600270080000000e+02
1.847890210000000e-04, 4.517913280000000e+04, 1.889601900000000e+02
1.998967260000000e-04, 3.949126560000000e+04, 1.495328060000000e+02
2.150044310000000e-04, 3.360059770000000e+04, 1.221658940000000e+02
2.301121600000000e-04, 2.999323830000000e+04, 1.035488820000000e+02
2.452198650000000e-04, 2.690875780000000e+04, 8.924736020000000e+01
2.603275700000000e-04, 2.439645700000000e+04, 7.856406400000000e+01
2.754352750000000e-04, 2.218607620000000e+04, 6.991351320000000e+01
2.905429810000000e-04, 1.916918360000000e+04, 5.979890060000000e+01
3.056507090000000e-04, 1.695252730000000e+04, 5.209867480000000e+01
3.207584140000001e-04, 1.484740620000000e+04, 4.537541580000000e+01
3.358661200000000e-04, 1.338574020000000e+04, 4.111558150000000e+01
3.509738250000000e-04, 1.184615140000000e+04, 3.747689440000000e+01
3.660815540000000e-04, 1.072622170000000e+04, 3.455731200000000e+01
3.811892590000000e-04, 9.735205080000000e+03, 3.199862670000000e+01
3.962969870000000e-04, 8.699514649999999e+03, 2.949608990000000e+01
4.114046690000001e-04, 7.904239750000000e+03, 2.745811270000000e+01
4.265123980000001e-04, 7.188673340000000e+03, 2.559269330000000e+01
4.416200800000000e-04, 6.673516110000000e+03, 2.412319560000000e+01
4.567278080000000e-04, 6.131101070000000e+03, 2.265396880000000e+01
4.718355370000000e-04, 5.638291990000000e+03, 2.132265280000000e+01
4.869432190000000e-04, 5.235987300000000e+03, 2.020936970000000e+01
5.020509470000000e-04, 4.805419920000000e+03, 1.901065250000000e+01
5.171586760000000e-04, 4.466715330000000e+03, 1.801789090000000e+01
5.322663580000001e-04, 4.074220700000000e+03, 1.690603260000000e+01
5.473740860000001e-04, 3.879122310000000e+03, 1.621429630000000e+01
5.624817680000000e-04, 3.617270020000000e+03, 1.534628770000000e+01
5.775894970000000e-04, 3.401129150000000e+03, 1.467363360000000e+01
5.926972260000001e-04, 3.188571530000000e+03, 1.400022320000000e+01
6.078049070000000e-04, 2.984349120000000e+03, 1.333322240000000e+01
6.229126360000000e-04, 2.768563960000000e+03, 1.265312190000000e+01
6.380203180000000e-04, 2.605611330000000e+03, 1.209512620000000e+01
6.531280470000000e-04, 2.460130860000000e+03, 1.160014060000000e+01
6.682357750000000e-04, 2.307683840000000e+03, 1.109143830000000e+01
6.833434570000000e-04, 2.173434080000000e+03, 1.064921860000000e+01
6.984511860000000e-04, 2.022716920000000e+03, 1.014631650000000e+01
7.135589140000000e-04, 1.916875730000000e+03, 9.760277750000000e+00
7.286665960000000e-04, 1.800329100000000e+03, 9.357569690000000e+00
7.437743250000000e-04, 1.660007810000000e+03, 8.876311299999999e+00
7.588820070000001e-04, 1.594340580000000e+03, 8.618093490000000e+00
7.739897350000001e-04, 1.521705080000000e+03, 8.318249700000001e+00
7.890974170000001e-04, 1.425306760000000e+03, 7.967197900000000e+00
8.042051460000000e-04, 1.343282710000000e+03, 7.667680740000000e+00
8.193128740000000e-04, 1.280925660000000e+03, 7.416480540000000e+00
8.344206030000001e-04, 1.208150020000000e+03, 7.127781870000000e+00
8.495283310000001e-04, 1.129702880000000e+03, 6.835002900000000e+00
8.646359669999999e-04, 1.071302730000000e+03, 6.603637700000000e+00
8.797436949999999e-04, 1.021515080000000e+03, 6.386366840000000e+00
8.948514240000000e-04, 9.636542360000000e+02, 6.150482650000000e+00
9.099591520000000e-04, 9.170146480000000e+02, 5.952438350000000e+00
9.250668809999999e-04, 8.751988530000000e+02, 5.764518740000000e+00
9.401745160000001e-04, 8.330239260000000e+02, 5.588922980000000e+00
9.552822450000000e-04, 7.722844850000000e+02, 5.334385870000000e+00
9.703899730000000e-04, 7.418280640000000e+02, 5.189640050000000e+00
9.854977020000001e-04, 7.071547849999999e+02, 5.025659560000000e+00
1.000605430000000e-03, 6.625939940000000e+02, 4.834296700000000e+00
1.015713070000000e-03, 6.303823240000000e+02, 4.686118130000000e+00
1.030820790000000e-03, 6.012791750000000e+02, 4.544451240000000e+00
1.045928520000000e-03, 5.749497070000000e+02, 4.410926820000000e+00
1.061036250000000e-03, 5.513137210000000e+02, 4.284877780000000e+00
1.076143980000000e-03, 5.233970340000000e+02, 4.146993160000000e+00
1.091251710000000e-03, 4.941318360000000e+02, 4.001787660000000e+00
1.106359340000000e-03, 4.817074280000000e+02, 3.923102140000000e+00
1.121467070000000e-03, 4.553806760000000e+02, 3.781491760000000e+00
1.136574800000000e-03, 4.362841800000000e+02, 3.684778450000000e+00
1.151682530000000e-03, 4.153346560000000e+02, 3.575146200000000e+00
1.166790260000000e-03, 3.903188170000000e+02, 3.436015130000000e+00
1.181897890000000e-03, 3.788535460000000e+02, 3.375706910000000e+00
1.197005620000000e-03, 3.589315190000000e+02, 3.266650680000000e+00
1.212113350000000e-03, 3.443280330000000e+02, 3.183738950000000e+00
1.227221080000000e-03, 3.253559880000000e+02, 3.080454110000000e+00
1.242328810000000e-03, 3.128743900000000e+02, 3.001849410000000e+00
1.257436440000000e-03, 2.990007630000000e+02, 2.914432530000000e+00
1.272544170000000e-03, 2.848189700000000e+02, 2.831564430000000e+00
1.287651900000000e-03, 2.745889890000000e+02, 2.771459100000000e+00
1.302759630000000e-03, 2.611251830000000e+02, 2.688539030000000e+00
1.317867360000000e-03, 2.527171480000000e+02, 2.633219960000000e+00
1.332974990000000e-03, 2.428328700000000e+02, 2.564675810000000e+00
1.348082720000000e-03, 2.317420350000000e+02, 2.497013810000000e+00
1.363190450000000e-03, 2.218948060000000e+02, 2.432026390000000e+00
1.378298180000000e-03, 2.121253660000000e+02, 2.366077180000000e+00
1.393405910000000e-03, 2.042508540000000e+02, 2.311243770000000e+00
1.408513640000000e-03, 1.966131590000000e+02, 2.256502870000000e+00
1.423621270000000e-03, 1.899064330000000e+02, 2.205370660000000e+00
1.438729000000000e-03, 1.860982510000000e+02, 2.176609750000000e+00
1.453836730000000e-03, 1.761920780000000e+02, 2.108102320000000e+00
1.468944460000000e-03, 1.712327270000000e+02, 2.068588730000000e+00
1.484052180000000e-03, 1.644373470000000e+02, 2.019247290000000e+00
1.499159820000000e-03, 1.535409850000000e+02, 1.952464940000000e+00
1.514267550000000e-03, 1.479665680000000e+02, 1.908430220000000e+00
1.529375280000000e-03, 1.436240390000000e+02, 1.870135780000000e+00
1.544483010000000e-03, 1.390528870000000e+02, 1.834368230000000e+00
1.559590730000000e-03, 1.345030360000000e+02, 1.794534210000000e+00
1.574698460000000e-03, 1.300815580000000e+02, 1.766131160000000e+00
1.589806190000000e-03, 1.253262330000000e+02, 1.721661810000000e+00
1.604913920000000e-03, 1.223346330000000e+02, 1.695558070000000e+00
1.620021460000000e-03, 1.196069410000000e+02, 1.670009970000000e+00
1.635129190000000e-03, 1.156526410000000e+02, 1.641999360000000e+00
1.650236920000000e-03, 1.074953460000000e+02, 1.576362370000000e+00
1.665344650000000e-03, 1.068363490000000e+02, 1.565575840000000e+00
1.680452380000000e-03, 1.038211140000000e+02, 1.541069750000000e+00
1.695560110000000e-03, 1.001385500000000e+02, 1.512220740000000e+00
1.710667830000000e-03, 9.587750240000000e+01, 1.473880290000000e+00
1.725775560000000e-03, 9.317534640000000e+01, 1.445219640000000e+00
1.740883290000000e-03, 9.187287139999999e+01, 1.432099580000000e+00
1.755991020000000e-03, 8.897080230000000e+01, 1.405269500000000e+00
1.771098560000000e-03, 8.427719120000000e+01, 1.366935130000000e+00
1.786206290000000e-03, 8.168537900000000e+01, 1.341696260000000e+00
1.801314020000000e-03, 8.102209470000000e+01, 1.331775900000000e+00
1.816421750000000e-03, 7.794119259999999e+01, 1.304517750000000e+00
1.831529480000000e-03, 7.495840450000000e+01, 1.276778460000000e+00
1.846637200000000e-03, 7.473857880000000e+01, 1.270451310000000e+00
1.861744930000000e-03, 7.093902590000000e+01, 1.238359210000000e+00
1.876852660000000e-03, 6.768728640000000e+01, 1.221737500000000e+00
1.891960390000000e-03, 6.517092900000000e+01, 1.211598520000000e+00
1.907068120000000e-03, 6.656074520000000e+01, 1.231139900000000e+00
1.922175850000000e-03, 6.391300580000000e+01, 1.205403330000000e+00
1.937283390000000e-03, 6.114563750000000e+01, 1.188088060000000e+00
1.967498850000000e-03, 5.827255120000000e+01, 6.722781150000000e-01
2.012822030000000e-03, 5.260812760000000e+01, 6.444014130000000e-01
2.058145220000000e-03, 4.990195590000000e+01, 6.229600130000000e-01
2.103468220000000e-03, 4.620644630000000e+01, 5.868957400000000e-01
2.148791400000000e-03, 4.270967870000000e+01, 5.579253340000000e-01
2.194114590000000e-03, 3.910425310000000e+01, 5.318563430000000e-01
2.239437770000000e-03, 3.662319820000000e+01, 5.106639770000000e-01
2.284760770000000e-03, 3.399358490000000e+01, 4.914765190000000e-01
2.330083960000000e-03, 3.342274470000000e+01, 4.808035300000000e-01
2.375407140000000e-03, 2.990487100000000e+01, 4.578273330000000e-01
2.420730140000000e-03, 2.749799790000000e+01, 4.389980020000000e-01
2.466053330000000e-03, 2.549290080000000e+01, 4.234309960000000e-01
2.511376520000000e-03, 2.508628720000000e+01, 4.168652930000000e-01
2.556699700000000e-03, 2.261988510000000e+01, 3.989735310000000e-01
2.602022700000000e-03, 2.129706320000000e+01, 3.861552430000000e-01
2.662453610000000e-03, 1.969755900000000e+01, 2.886005820000000e-01
2.737992070000000e-03, 1.816096690000000e+01, 2.766016230000000e-01
2.813530710000000e-03, 1.664918940000000e+01, 2.730794180000000e-01
2.889069170000000e-03, 1.484653360000000e+01, 2.654695470000000e-01
2.964607810000000e-03, 1.380159470000000e+01, 2.593411030000000e-01
3.040146270000000e-03, 1.270840490000000e+01, 2.526564930000000e-01
3.115684910000000e-03, 1.126119980000000e+01, 2.446966840000000e-01
3.191223370000000e-03, 1.091821210000000e+01, 2.411662410000000e-01
3.266762200000000e-03, 9.650861730000001e+00, 2.335829980000000e-01
3.342300650000000e-03, 9.119878959999999e+00, 2.262642270000000e-01
3.417839110000000e-03, 8.467714310000000e+00, 2.145930360000000e-01
3.493377570000001e-03, 7.576901720000000e+00, 2.044967440000000e-01
3.568916400000000e-03, 7.351188850000000e+00, 1.992791260000000e-01
3.644454850000000e-03, 6.817233180000000e+00, 1.930954920000000e-01
3.719993310000000e-03, 6.159899620000000e+00, 1.870596340000000e-01
3.795531760000000e-03, 5.862955480000000e+00, 1.830374110000000e-01
3.871070590000001e-03, 5.548462770000000e+00, 1.793394420000000e-01
3.961716590000000e-03, 4.811413830000000e+00, 1.464038730000000e-01
4.067470880000000e-03, 4.635228290000000e+00, 1.428740320000000e-01
4.173224790000000e-03, 4.224122390000000e+00, 1.385168330000000e-01
4.278978710000000e-03, 3.714213300000000e+00, 1.335950980000000e-01
4.384732620000001e-03, 3.594471280000000e+00, 1.304618930000000e-01
4.490486530000000e-03, 3.066450830000000e+00, 1.257602290000000e-01
4.596240450000000e-03, 2.861542630000000e+00, 1.223744850000000e-01
4.701994730000001e-03, 2.559539590000000e+00, 1.188930500000000e-01
4.807748650000001e-03, 2.261966570000000e+00, 1.161247280000000e-01
4.913502560000001e-03, 2.131841110000000e+00, 1.135905790000000e-01
5.019256470000000e-03, 1.920375060000000e+00, 1.130473860000000e-01
5.125010390000000e-03, 1.859763470000000e+00, 1.141422620000000e-01
5.230764300000000e-03, 1.705208010000000e+00, 1.135338520000000e-01
5.351626130000000e-03, 1.526356150000000e+00, 9.922079300000000e-02
5.487595500000000e-03, 1.378572320000000e+00, 9.796746670000001e-02
5.623564870000000e-03, 1.270726070000000e+00, 9.474933269999999e-02
