<X>, <Y>
2.421513670000000e-04, -7.207690213685495e-01
2.571931570000000e-04, 3.060685308872587e+00
2.722349720000000e-04, 1.157019920957684e+00
2.872767630000000e-04, -7.151830668359671e-01
3.023185530000000e-04, -1.795708492502187e+00
3.173603680000000e-04, -1.180451185229017e+00
3.324021590000000e-04, -1.065801434825175e+00
3.474439490000000e-04, -1.006183639089310e+00
3.624857640000000e-04, -9.736487072685713e-01
3.775275550000001e-04, 4.572272651084928e-02
3.925693690000000e-04, 3.450338817199297e-01
4.076111600000000e-04, -1.671116897705004e-01
4.226529510000000e-04, 4.965442407304658e-01
4.376947410000000e-04, 8.644153084149230e-01
4.527365790000000e-04, 1.236643122870775e+00
4.677783700000001e-04, 1.306619275709508e+00
4.828201610000000e-04, 1.748642189519418e+00
4.978619520000000e-04, 8.246252992554931e-01
5.129037420000001e-04, 2.378395535751454e-01
5.279455330000001e-04, -2.127305742855247e-01
5.429873710000000e-04, -1.783351706273766e-02
5.580291620000000e-04, -1.065331698169024e-01
5.730709530000001e-04, -6.298228132393048e-01
5.881127440000001e-04, -1.068707321912481e+00
6.031545340000000e-04, -7.238268940181455e-01
6.181963720000000e-04, -1.008371077538172e+00
6.332381630000001e-04, -3.359232984962639e-01
6.482799540000000e-04, -5.820493785588371e-01
6.633217450000001e-04, 1.177640745563247e-02
6.783635360000000e-04, -4.078871916825625e-01
6.934053260000000e-04, -5.430161886570771e-01
7.084471640000001e-04, -4.531602424037531e-01
7.234889550000001e-04, -4.477820580548130e-01
7.385307460000000e-04, -3.927764856134820e-01
7.535725370000001e-04, -1.781942240795261e-01
7.686143280000000e-04, -1.644885450591395e-01
7.836561650000001e-04, 5.025716781582392e-02
7.986979560000000e-04, 1.246886316200432e-01
8.137397470000000e-04, 2.388023837917920e-01
8.287815380000001e-04, 2.494231655935952e-01
8.438233290000000e-04, 3.399217292120438e-01
8.588651200000001e-04, 5.660281803792396e-01
8.739069100000001e-04, 5.245828091000380e-01
8.889487010000001e-04, 7.979835297731961e-01
9.039905850000001e-04, 6.130205453260563e-01
9.190323760000001e-04, 7.862412026015566e-01
9.340741670000000e-04, 8.030502706253857e-01
9.491159580000000e-04, 6.900682657928806e-01
9.641577490000001e-04, 7.082399633385168e-01
9.791995400000001e-04, 4.690636649497317e-01
9.942413310000001e-04, 5.467868095622000e-01
1.009283120000000e-03, 4.073884794021491e-01
1.024324910000000e-03, -9.523660747516408e-02
1.039366700000000e-03, -1.818407030339229e-01
1.054408490000000e-03, -3.416392738888074e-01
1.069450380000000e-03, -3.989977510149380e-01
1.084492170000000e-03, -3.860600522950439e-01
1.099533960000000e-03, -4.941063397611112e-01
1.114575750000000e-03, -7.879034476574106e-01
1.129617540000000e-03, -7.576456226889313e-01
1.144659330000000e-03, -7.962388404535111e-01
1.159701120000000e-03, -9.489663968995309e-01
1.174742910000000e-03, -9.052313934167220e-01
1.189784710000000e-03, -7.443388056150947e-01
1.204826500000000e-03, -6.973835179129509e-01
1.219868290000000e-03, -5.484720382436504e-01
1.234910170000000e-03, -4.388005346301238e-01
1.249951960000000e-03, -3.189614303062466e-01
