<X>, <Y>
2.722349720000000e-04, 4.635109277551975e-01
2.872767630000000e-04, 8.960352091773874e-01
3.023185530000000e-04, -5.566603378571197e-01
3.173603680000000e-04, -1.437896724532256e+00
3.324021590000000e-04, -1.905637814208012e+00
3.474439490000000e-04, -9.412010200698461e-01
3.624857640000000e-04, 6.724917096196675e-01
3.775275550000001e-04, 9.426129203258437e-01
3.925693690000000e-04, 2.232440327077557e+00
4.076111600000000e-04, 2.101155054604984e+00
4.226529510000000e-04, 7.456508355585365e-01
4.376947410000000e-04, -2.789071590948606e-01
4.527365790000000e-04, -2.404135470688908e-01
4.677783700000001e-04, -5.614446576462778e-01
4.828201610000000e-04, -2.916664170497156e-01
4.978619520000000e-04, 7.368601832705607e-02
5.129037420000001e-04, 2.655541964403554e-01
5.279455330000001e-04, -3.532426607149584e-01
5.429873710000000e-04, -8.263174036628264e-01
5.580291620000000e-04, -5.439172969413336e-01
5.730709530000001e-04, -1.020648922339801e+00
5.881127440000001e-04, -1.033970394657170e+00
6.031545340000000e-04, -6.403684856159169e-01
6.181963720000000e-04, -5.827824889554493e-01
6.332381630000001e-04, -8.152286856701985e-02
6.482799540000000e-04, 3.877114884839801e-01
6.633217450000001e-04, 7.706273751792750e-01
6.783635360000000e-04, 3.775383509780811e-01
6.934053260000000e-04, 3.850531132293508e-01
7.084471640000001e-04, 2.078569509391692e-01
7.234889550000001e-04, 3.497035638044896e-01
7.385307460000000e-04, 4.014475430482380e-01
7.535725370000001e-04, 4.816434965264532e-01
7.686143280000000e-04, 6.938461765314292e-01
7.836561650000001e-04, 4.378087139850617e-01
7.986979560000000e-04, 6.673426842319999e-01
8.137397470000000e-04, 3.739812562018623e-01
8.287815380000001e-04, 3.884930107930230e-01
8.438233290000000e-04, 1.562479335594325e-01
8.588651200000001e-04, 1.907215614376250e-01
8.739069100000001e-04, 2.689543760168132e-01
8.889487010000001e-04, 9.680264298012087e-02
9.039905850000001e-04, 4.084167950497981e-01
9.190323760000001e-04, -3.177447167496241e-02
9.340741670000000e-04, -2.620182170520154e-01
9.491159580000000e-04, -1.763590635220699e-01
9.641577490000001e-04, -2.707364754610344e-01
9.791995400000001e-04, -3.293671744551961e-01
9.942413310000001e-04, -2.896675156695188e-01
1.009283120000000e-03, -3.980954770966821e-01
1.024324910000000e-03, -4.796856150852317e-01
1.039366700000000e-03, -4.202588873750126e-01
1.054408490000000e-03, -2.909601403910685e-01
1.069450380000000e-03, -1.927898091412174e-01
1.084492170000000e-03, -1.395883288640000e-01
1.099533960000000e-03, -2.396297888302891e-01
1.114575750000000e-03, -2.941680731547753e-01
1.129617540000000e-03, -6.646224658062011e-02
1.144659330000000e-03, -1.984937432779475e-02
1.159701120000000e-03, 2.712073819496907e-01
1.174742910000000e-03, 2.078157184632834e-01
1.189784710000000e-03, 2.480545719100301e-01
1.204826500000000e-03, 1.281342609414745e-01
1.219868290000000e-03, 3.018175175280625e-01
1.234910170000000e-03, 4.304434513528978e-01
1.249951960000000e-03, 3.432701167416974e-01
1.264993750000000e-03, 4.409891102860278e-01
1.280035540000000e-03, 3.578654866053557e-01
1.295077340000000e-03, 1.193612269524897e-01
1.310119130000000e-03, 2.442981367031584e-01
1.325160920000000e-03, 2.451469159137218e-01
1.340202710000000e-03, 1.327470849861346e-01
1.355244500000000e-03, -1.392786195870984e-01
1.370286290000000e-03, -5.724998068241265e-02
1.385328080000000e-03, -6.511179629009285e-04
1.400369960000000e-03, -2.525802928366852e-02
1.415411760000000e-03, -1.101342242303582e-01
1.430453550000000e-03, -3.523733107038426e-01
1.445495340000000e-03, -5.132690672381865e-01
1.460537130000000e-03, -5.355599929447328e-01
1.475578920000000e-03, -4.311936348875499e-01
1.490620710000000e-03, -4.159803622294095e-01
1.505662500000000e-03, -3.992801541972342e-01
1.520704290000000e-03, -3.481010074971417e-01
1.535746080000000e-03, -5.645077702081487e-01
1.550787870000000e-03, -7.332208684177917e-01
1.565829660000000e-03, -6.272029327332845e-01
1.580871460000000e-03, -5.803867408990070e-01
1.595913250000000e-03, -3.474907062006681e-01
1.610955040000000e-03, -3.987849639218478e-01
1.625996830000000e-03, -2.424610947542457e-01
1.641038620000000e-03, -1.731359436686833e-01
1.656080600000000e-03, -1.364448431106546e-01
1.671122390000000e-03, -5.362356175641372e-02
1.686164180000000e-03, -2.608368791992431e-01
1.701205970000000e-03, 1.663673553618253e-01
1.716247760000000e-03, 3.440095775942900e-01
1.731289550000000e-03, 3.411606169707151e-01
1.746331340000000e-03, 2.479574026374096e-01
1.761373130000000e-03, 3.582099163747797e-01
1.776414920000000e-03, 3.420627775692322e-01
1.791456710000000e-03, 5.840062076369209e-01
1.806498510000000e-03, 4.055773105512911e-01
1.821540300000000e-03, 1.996848387765619e-01
1.836582090000000e-03, 1.207623494584041e-01
1.851623880000000e-03, -5.691267512511682e-02
1.866665670000000e-03, 2.448575912568178e-02
1.881707460000000e-03, -1.153118858687215e-01
1.896749250000000e-03, -3.946400696507884e-01
1.911791040000000e-03, -6.521286991916091e-01
1.926832830000000e-03, -7.232341569444132e-01
1.956916410000000e-03, -9.213969396087637e-01
2.002041970000000e-03, -1.327949550224913e+00
2.047167350000000e-03, -1.525776562533064e+00
2.092292720000000e-03, -1.610507262637492e+00
2.137418090000000e-03, -1.760414184724485e+00
2.182543460000000e-03, -1.657072475938303e+00
2.227668840000000e-03, -1.408253518245329e+00
2.272794210000000e-03, -1.061525744062234e+00
2.317919770000000e-03, -5.206284871395880e-01
2.363045140000000e-03, -4.589235576446261e-01
2.408170510000000e-03, -1.209161004516281e-01
2.453295890000000e-03, 4.357167933980838e-02
2.498421260000000e-03, 1.531241823881185e-01
2.543546630000000e-03, 6.596588090796504e-02
2.588672000000000e-03, 1.018174257292078e-01
2.648839350000000e-03, 3.222644398014197e-02
2.724048310000000e-03, -5.446373547387223e-02
2.799257260000000e-03, 7.101505396021905e-02
2.874466220000000e-03, 1.146686448840600e-01
2.949675170000000e-03, 4.389037369832279e-01
3.024884310000000e-03, 6.577270327371638e-01
3.100093270000000e-03, 9.170362035638641e-01
3.175302220000000e-03, 1.094104915864585e+00
3.250511360000000e-03, 1.082703532745521e+00
3.325720130000000e-03, 9.848580006819541e-01
3.400929270000000e-03, 8.345415069915519e-01
3.476138410000000e-03, 4.412391711580201e-01
3.551347180000000e-03, 8.317773684003427e-02
3.626556320000000e-03, -2.079734571820904e-01
3.701765090000000e-03, -3.598054723479492e-01
3.776974230000000e-03, -3.483935222255332e-01
3.852183370000000e-03, -3.848300627806478e-01
3.942434120000000e-03, -3.281152896903554e-01
4.047726470000000e-03, -2.104064149706400e-01
4.153019190000000e-03, -3.576869303997152e-02
4.258311910000000e-03, 2.151663046591934e-01
4.363604260000000e-03, 4.821266724469985e-01
