<X>, <Y>, <dY>
1.092504590000000e-04, 2.697060000000000e+05, 2.743471440000000e+03
1.243581760000000e-04, -1.181762500000000e+04, 1.128302370000000e+03
1.394658820000000e-04, -1.321968750000000e+05, 6.050866700000000e+02
1.545735980000000e-04, -2.062609380000000e+04, 3.500417480000000e+02
1.696813040000000e-04, -2.430265620000000e+03, 2.246477050000000e+02
1.847890210000000e-04, 2.297085940000000e+03, 1.599255680000000e+02
1.998967260000000e-04, 4.282089840000000e+03, 1.215638500000000e+02
2.150044310000000e-04, 4.893675780000000e+03, 9.671490480000000e+01
2.301121600000000e-04, 4.836019530000000e+03, 7.921606450000000e+01
2.452198650000000e-04, 4.763775390000000e+03, 6.618396760000000e+01
2.603275700000000e-04, 4.732670900000000e+03, 5.675782390000000e+01
2.754352750000000e-04, 4.540291020000000e+03, 4.936696240000000e+01
2.905429810000000e-04, 4.083472660000000e+03, 4.208372500000000e+01
3.056507090000000e-04, 3.978434080000000e+03, 3.647103500000000e+01
3.207584140000001e-04, 3.913892580000000e+03, 3.212923810000000e+01
3.358661200000000e-04, 3.771463380000000e+03, 2.908523940000000e+01
3.509738250000000e-04, 3.567871830000000e+03, 2.677832980000000e+01
3.660815540000000e-04, 3.473162110000000e+03, 2.486559490000000e+01
3.811892590000000e-04, 3.312265140000000e+03, 2.305635070000000e+01
3.962969870000000e-04, 3.125585210000000e+03, 2.149918940000000e+01
4.114046690000001e-04, 2.984376460000000e+03, 2.016308400000000e+01
4.265123980000001e-04, 2.924201660000000e+03, 1.918871880000000e+01
4.416200800000000e-04, 2.763726070000000e+03, 1.809356880000000e+01
4.567278080000000e-04, 2.699457030000000e+03, 1.730273820000000e+01
4.718355370000000e-04, 2.556059330000000e+03, 1.632114980000000e+01
4.869432190000000e-04, 2.467345700000000e+03, 1.564394090000000e+01
5.020509470000000e-04, 2.353914060000000e+03, 1.492010970000000e+01
5.171586760000000e-04, 2.244940430000000e+03, 1.421890350000000e+01
5.322663580000001e-04, 2.157489750000000e+03, 1.357803440000000e+01
5.473740860000001e-04, 2.027936280000000e+03, 1.285651870000000e+01
5.624817680000000e-04, 1.944228150000000e+03, 1.230942340000000e+01
5.775894970000000e-04, 1.861400630000000e+03, 1.183591270000000e+01
5.926972260000001e-04, 1.765821290000000e+03, 1.133378600000000e+01
6.078049070000000e-04, 1.691574950000000e+03, 1.087782000000000e+01
6.229126360000000e-04, 1.609855350000000e+03, 1.041114520000000e+01
6.380203180000000e-04, 1.526978030000000e+03, 9.952262879999999e+00
6.531280470000000e-04, 1.461448970000000e+03, 9.595942500000000e+00
6.682357750000000e-04, 1.399474240000000e+03, 9.244295120000000e+00
6.833434570000000e-04, 1.342524050000000e+03, 8.921869279999999e+00
6.984511860000000e-04, 1.286954710000000e+03, 8.624699590000001e+00
7.135589140000000e-04, 1.206159300000000e+03, 8.234789850000000e+00
