<X>, <Y>
3.056507090000000e-04, 1.431213176821171e-01
3.207584140000001e-04, 2.509310038101261e-01
3.358661200000000e-04, -8.903645557448179e-01
3.509738250000000e-04, -1.276708423891262e+00
3.660815540000000e-04, -1.293390109850228e+00
3.811892590000000e-04, -9.959525517703218e-01
3.962969870000000e-04, -3.971854686650259e-01
4.114046690000001e-04, 4.465927373605067e-01
4.265123980000001e-04, -5.394936107850296e-01
4.416200800000000e-04, -4.999872760214847e-01
4.567278080000000e-04, 8.910871149947784e-02
4.718355370000000e-04, -1.316722887325637e-01
4.869432190000000e-04, -4.951681233321987e-02
5.020509470000000e-04, 4.732253648327686e-01
5.171586760000000e-04, -1.814725588257103e-01
5.322663580000001e-04, -6.650637380090136e-03
5.473740860000001e-04, 7.088020200430575e-02
5.624817680000000e-04, 3.552642717370913e-01
5.775894970000000e-04, 7.330400002514504e-01
5.926972260000001e-04, 2.062724146569866e-01
6.078049070000000e-04, 7.435317759723965e-02
6.229126360000000e-04, 4.223774127302796e-01
6.380203180000000e-04, 9.528513453044850e-01
6.531280470000000e-04, 5.731210574896556e-01
6.682357750000000e-04, 9.936107789072477e-01
6.833434570000000e-04, 3.128799586071548e-02
6.984511860000000e-04, 1.962270922489860e-01
7.135589140000000e-04, 7.112689857995179e-01
7.286665960000000e-04, 6.677069995949622e-01
7.437743250000000e-04, 2.480834091794932e-01
7.588820070000001e-04, -2.386174569413771e-01
7.739897350000001e-04, 5.158535934802612e-02
7.890974170000001e-04, 7.806863952524927e-01
8.042051460000000e-04, 3.353648335250822e-01
8.193128740000000e-04, 1.548426623948103e-01
8.344206030000001e-04, 2.796534767595106e-01
8.495283310000001e-04, 5.419846295879560e-01
8.646359669999999e-04, 3.896874562132520e-01
8.797436949999999e-04, 9.038045020440251e-02
8.948514240000000e-04, 5.450865722324882e-02
9.099591520000000e-04, 6.775665231970918e-02
9.250668809999999e-04, 3.080942078396832e-01
9.401745160000001e-04, 3.715757313523937e-01
9.552822450000000e-04, 5.364011683292285e-01
9.703899730000000e-04, 5.632017423391540e-01
9.854977020000001e-04, 3.565166441861959e-01
1.000605430000000e-03, 1.434250783816998e-01
1.015713070000000e-03, -2.047271004187234e-01
1.030820790000000e-03, 2.482849934558012e-01
1.045928520000000e-03, 5.712122643706831e-02
1.061036250000000e-03, 1.400205355259066e-02
1.076143980000000e-03, -6.365298985603546e-01
1.091251710000000e-03, -3.671352361848408e-01
1.106359340000000e-03, -2.279789977553079e-01
1.121467070000000e-03, -4.565916148027790e-01
1.136574800000000e-03, -6.829081891753834e-02
1.151682530000000e-03, -8.639957479348723e-02
1.166790260000000e-03, -2.171800350534414e-01
1.181897890000000e-03, -1.307389440272272e-01
1.197005620000000e-03, 1.631207470299742e-02
1.212113350000000e-03, -4.586395161961732e-01
1.227221080000000e-03, 3.243584616995738e-02
1.242328810000000e-03, -5.130060448908296e-01
1.257436440000000e-03, -4.161668606206436e-01
1.272544170000000e-03, -3.041818938055618e-01
1.287651900000000e-03, -3.186114388596366e-01
1.302759630000000e-03, -2.848396169298227e-01
1.317867360000000e-03, -7.833430255348169e-01
1.332974990000000e-03, -5.404904222624622e-01
1.348082720000000e-03, -2.289635208697547e-01
1.363190450000000e-03, -7.126855224852272e-01
1.378298180000000e-03, -5.448582801572183e-01
1.393405910000000e-03, -3.347305796771995e-01
1.408513640000000e-03, -6.781533899094525e-02
1.423621270000000e-03, -4.843342268194653e-01
1.438729000000000e-03, -6.671260490496319e-01
1.453836730000000e-03, -8.161143470619903e-01
1.468944460000000e-03, -5.504663194271935e-01
1.484052180000000e-03, -1.188685703456995e-01
1.499159820000000e-03, -4.503625153320849e-01
1.514267550000000e-03, -5.152220422847034e-01
1.529375280000000e-03, -7.614644506838189e-02
1.544483010000000e-03, -3.709943390729022e-01
1.559590730000000e-03, -3.936734041641352e-01
1.574698460000000e-03, -2.689898058971356e-01
1.589806190000000e-03, -1.965833023515891e-01
1.604913920000000e-03, -4.671832331198454e-01
1.620021460000000e-03, -4.399822492904755e-01
1.635129190000000e-03, -1.206545308831773e-01
1.650236920000000e-03, -1.339204460703314e-01
1.665344650000000e-03, -2.586995465385827e-01
1.680452380000000e-03, -1.779645293102328e-01
1.695560110000000e-03, 6.553572280605768e-02
1.710667830000000e-03, -4.764218271666401e-02
1.725775560000000e-03, 2.484427602001399e-01
1.740883290000000e-03, 1.113425543562554e-01
1.755991020000000e-03, 2.129010172590221e-01
1.771098560000000e-03, 7.533170580435375e-02
1.786206290000000e-03, 3.146720473104287e-01
1.801314020000000e-03, 2.068492716990796e-01
1.816421750000000e-03, 1.024755397679925e-01
1.831529480000000e-03, -2.206572054978370e-01
1.846637200000000e-03, 6.431222597802090e-02
1.861744930000000e-03, 6.168032580016905e-02
1.876852660000000e-03, 2.424682796576221e-01
1.891960390000000e-03, 3.456102055243503e-01
1.907068120000000e-03, 3.538892315426595e-01
1.922175850000000e-03, 4.693672597239344e-01
1.937283390000000e-03, 3.933774167035454e-01
1.967498850000000e-03, 4.372478269700612e-01
2.012822030000000e-03, 4.823710163118550e-01
2.058145220000000e-03, 5.752176738789602e-01
2.103468220000000e-03, 6.515489757183826e-01
2.148791400000000e-03, 5.281963437247875e-01
2.194114590000000e-03, 7.160541689797916e-01
2.239437770000000e-03, 5.989490540106089e-01
2.284760770000000e-03, 7.280790090663675e-01
2.330083960000000e-03, 7.173049963093452e-01
2.375407140000000e-03, 8.522297527021392e-01
2.420730140000000e-03, 7.682651696229957e-01
2.466053330000000e-03, 6.829982169956367e-01
2.511376520000000e-03, 7.257444051290566e-01
2.556699700000000e-03, 8.395019677696393e-01
2.602022700000000e-03, 7.317437865437129e-01
2.662453610000000e-03, 5.832621081741104e-01
2.737992070000000e-03, 6.690834062725174e-01
2.813530710000000e-03, 5.985831601076895e-01
2.889069170000000e-03, 4.927708718752510e-01
2.964607810000000e-03, 5.693017626896744e-01
3.040146270000000e-03, 4.836419219259792e-01
3.115684910000000e-03, 5.268900382861531e-01
3.191223370000000e-03, 4.860062537764814e-01
3.266762200000000e-03, 4.049735936478542e-01
3.342300650000000e-03, 4.708114636364177e-01
3.417839110000000e-03, 4.347020159147963e-01
3.493377570000001e-03, 3.235365906204594e-01
3.568916400000000e-03, 3.300687533011107e-01
3.644454850000000e-03, 3.494357131862097e-01
3.719993310000000e-03, 3.613986881797255e-01
3.795531760000000e-03, 3.548594523682562e-01
3.871070590000001e-03, 3.757592314788082e-01
3.961716590000000e-03, 1.416444099439337e-01
4.067470880000000e-03, 2.799713869727031e-01
4.173224790000000e-03, 1.737548989379486e-01
4.278978710000000e-03, 1.395891771835442e-01
4.384732620000001e-03, 2.639731796121020e-01
