<X>, <Y>, <dY>
1.092504590000000e-04, 1.137935000000000e+05, 2.626621580000000e+03
1.243581760000000e-04, -3.208737500000000e+04, 1.092901250000000e+03
1.394658820000000e-04, -6.581062500000000e+03, 6.471583860000000e+02
1.545735980000000e-04, 5.208543750000000e+04, 3.816512150000000e+02
1.696813040000000e-04, 3.878406250000000e+04, 2.483185580000000e+02
1.847890210000000e-04, 3.285546090000000e+04, 1.813910370000000e+02
1.998967260000000e-04, 3.003513280000000e+04, 1.427511900000000e+02
2.150044310000000e-04, 2.674770310000000e+04, 1.168282010000000e+02
2.301121600000000e-04, 2.366953520000000e+04, 9.796108250000000e+01
2.452198650000000e-04, 2.143236330000000e+04, 8.433978270000000e+01
2.603275700000000e-04, 1.916616410000000e+04, 7.339705660000000e+01
2.754352750000000e-04, 1.757663870000000e+04, 6.511328120000000e+01
2.905429810000000e-04, 1.553679390000000e+04, 5.599594500000000e+01
3.056507090000000e-04, 1.391301950000000e+04, 4.878115080000000e+01
3.207584140000001e-04, 1.234400000000000e+04, 4.257639310000000e+01
3.358661200000000e-04, 1.121892380000000e+04, 3.858375550000000e+01
3.509738250000000e-04, 1.031984570000000e+04, 3.581689070000000e+01
3.660815540000000e-04, 9.226679690000001e+03, 3.275010680000000e+01
3.811892590000000e-04, 8.371371090000001e+03, 3.021285060000000e+01
3.962969870000000e-04, 7.728153320000000e+03, 2.826588630000000e+01
4.114046690000001e-04, 6.999366700000000e+03, 2.624645810000000e+01
4.265123980000001e-04, 6.442727050000000e+03, 2.458906360000000e+01
4.416200800000000e-04, 5.941772460000000e+03, 2.308687400000000e+01
4.567278080000000e-04, 5.559058590000000e+03, 2.187622260000000e+01
4.718355370000000e-04, 5.125074220000000e+03, 2.056315800000000e+01
4.869432190000000e-04, 4.759696290000000e+03, 1.945019720000000e+01
5.020509470000000e-04, 4.430679690000000e+03, 1.843785290000000e+01
5.171586760000000e-04, 4.160678710000000e+03, 1.751812930000000e+01
5.322663580000001e-04, 3.861240230000000e+03, 1.655422780000000e+01
5.473740860000001e-04, 3.584077390000000e+03, 1.566463280000000e+01
5.624817680000000e-04, 3.354838870000000e+03, 1.486795900000000e+01
5.775894970000000e-04, 3.180882570000000e+03, 1.428687290000000e+01
5.926972260000001e-04, 2.990749020000000e+03, 1.363619330000000e+01
6.078049070000000e-04, 2.822492190000000e+03, 1.302221390000000e+01
6.229126360000000e-04, 2.650575680000000e+03, 1.243152620000000e+01
6.380203180000000e-04, 2.454188720000000e+03, 1.179711910000000e+01
6.531280470000000e-04, 2.305355960000000e+03, 1.130596540000000e+01
6.682357750000000e-04, 2.166087160000000e+03, 1.080533120000000e+01
6.833434570000000e-04, 2.057517090000000e+03, 1.041172410000000e+01
6.984511860000000e-04, 1.951957150000000e+03, 1.001636790000000e+01
7.135589140000000e-04, 1.847456540000000e+03, 9.603404050000000e+00
7.286665960000000e-04, 1.749468380000000e+03, 9.255477910000000e+00
7.437743250000000e-04, 1.633135990000000e+03, 8.845926280000000e+00
7.588820070000001e-04, 1.531728760000000e+03, 8.475119590000000e+00
7.739897350000001e-04, 1.457582280000000e+03, 8.180047040000000e+00
7.890974170000001e-04, 1.378535770000000e+03, 7.866954800000000e+00
8.042051460000000e-04, 1.319272950000000e+03, 7.625399590000000e+00
8.193128740000000e-04, 1.246288570000000e+03, 7.319111820000000e+00
8.344206030000001e-04, 1.185719480000000e+03, 7.077044490000000e+00
8.495283310000001e-04, 1.128278080000000e+03, 6.854875560000000e+00
8.646359669999999e-04, 1.060458860000000e+03, 6.587038990000000e+00
8.797436949999999e-04, 1.003291200000000e+03, 6.350283150000000e+00
8.948514240000000e-04, 9.612494510000000e+02, 6.150849340000000e+00
9.099591520000000e-04, 9.100517579999999e+02, 5.929976460000000e+00
9.250668809999999e-04, 8.579146730000000e+02, 5.721937180000000e+00
9.401745160000001e-04, 8.162152100000000e+02, 5.543529990000000e+00
9.552822450000000e-04, 7.794597780000000e+02, 5.370777130000000e+00
9.703899730000000e-04, 7.407953490000000e+02, 5.185052390000000e+00
9.854977020000001e-04, 7.006120610000000e+02, 5.011056900000000e+00
1.000605430000000e-03, 6.665175780000000e+02, 4.864002230000000e+00
1.015713070000000e-03, 6.333378300000001e+02, 4.699128630000000e+00
1.030820790000000e-03, 6.029370120000000e+02, 4.550935270000000e+00
1.045928520000000e-03, 5.720418089999999e+02, 4.406608100000000e+00
1.061036250000000e-03, 5.425026860000000e+02, 4.255518910000000e+00
1.076143980000000e-03, 5.191524050000000e+02, 4.129832740000000e+00
1.091251710000000e-03, 4.927503050000000e+02, 4.005208020000000e+00
1.106359340000000e-03, 4.691065980000000e+02, 3.880402800000000e+00
1.121467070000000e-03, 4.489719240000000e+02, 3.772574900000000e+00
1.136574800000000e-03, 4.250206910000000e+02, 3.644424200000000e+00
1.151682530000000e-03, 4.127814030000000e+02, 3.565039400000000e+00
1.166790260000000e-03, 3.937497250000000e+02, 3.458491330000000e+00
1.181897890000000e-03, 3.718598630000000e+02, 3.352077010000000e+00
1.197005620000000e-03, 3.497853390000000e+02, 3.233409400000000e+00
1.212113350000000e-03, 3.416076660000000e+02, 3.176784040000000e+00
1.227221080000000e-03, 3.238904420000000e+02, 3.070195670000000e+00
1.242328810000000e-03, 3.143893430000000e+02, 3.010677340000000e+00
1.257436440000000e-03, 3.015754390000000e+02, 2.929396870000000e+00
1.272544170000000e-03, 2.910184330000000e+02, 2.869934320000000e+00
1.287651900000000e-03, 2.732789310000000e+02, 2.759168620000000e+00
1.302759630000000e-03, 2.661009220000000e+02, 2.717036010000000e+00
1.317867360000000e-03, 2.556104580000000e+02, 2.650610450000000e+00
1.332974990000000e-03, 2.439191740000000e+02, 2.570203780000000e+00
1.348082720000000e-03, 2.352127080000000e+02, 2.515391590000000e+00
1.363190450000000e-03, 2.263357240000000e+02, 2.446760420000000e+00
1.378298180000000e-03, 2.159134520000000e+02, 2.384414670000000e+00
1.393405910000000e-03, 2.016232600000000e+02, 2.293908830000000e+00
1.408513640000000e-03, 2.008537900000000e+02, 2.284181590000000e+00
1.423621270000000e-03, 1.925373080000000e+02, 2.221181870000000e+00
1.438729000000000e-03, 1.862177730000000e+02, 2.176236390000000e+00
1.453836730000000e-03, 1.765530400000000e+02, 2.112580300000000e+00
1.468944460000000e-03, 1.703781280000000e+02, 2.065583230000000e+00
1.484052180000000e-03, 1.667051540000000e+02, 2.035330530000000e+00
1.499159820000000e-03, 1.607263030000000e+02, 1.996343140000000e+00
1.514267550000000e-03, 1.494247440000000e+02, 1.913782720000000e+00
1.529375280000000e-03, 1.460187070000000e+02, 1.891601200000000e+00
1.544483010000000e-03, 1.375177610000000e+02, 1.825679180000000e+00
1.559590730000000e-03, 1.361658480000000e+02, 1.811725140000000e+00
1.574698460000000e-03, 1.270875780000000e+02, 1.748593330000000e+00
1.589806190000000e-03, 1.230569460000000e+02, 1.711711880000000e+00
1.604913920000000e-03, 1.188678670000000e+02, 1.675595160000000e+00
1.620021460000000e-03, 1.173116990000000e+02, 1.656254410000000e+00
1.635129190000000e-03, 1.161398390000000e+02, 1.644418120000000e+00
1.650236920000000e-03, 1.113238370000000e+02, 1.606670620000000e+00
1.665344650000000e-03, 1.053416290000000e+02, 1.554060820000000e+00
1.680452380000000e-03, 1.008775480000000e+02, 1.523942590000000e+00
1.695560110000000e-03, 9.782696530000000e+01, 1.493927720000000e+00
