<X>, <Y>
2.905429810000000e-04, -1.501091420617295e+00
3.056507090000000e-04, -1.435359660589079e+00
3.207584140000001e-04, -8.994021390290615e-01
3.358661200000000e-04, 8.381263685149404e-01
3.509738250000000e-04, -1.594815111956337e-02
3.660815540000000e-04, -7.590915204403917e-01
3.811892590000000e-04, -5.510987256368907e-02
3.962969870000000e-04, 3.434303304123925e-01
4.114046690000001e-04, -6.750452556663208e-01
4.265123980000001e-04, 3.987392797694753e-01
4.416200800000000e-04, 5.674688073759847e-01
4.567278080000000e-04, 1.289672228261142e+00
4.718355370000000e-04, 6.492672745618495e-01
4.869432190000000e-04, 5.319440674587154e-01
5.020509470000000e-04, 3.250341064090740e-01
5.171586760000000e-04, 7.753382348392973e-01
5.322663580000001e-04, 7.008151951631688e-01
5.473740860000001e-04, 2.261123203949327e-01
5.624817680000000e-04, 6.450328293338411e-01
5.775894970000000e-04, -1.736027485003044e-02
5.926972260000001e-04, -2.854306086095940e-01
6.078049070000000e-04, -2.855326158066105e-01
6.229126360000000e-04, 2.279450092725722e-01
6.380203180000000e-04, 1.227277706738819e-01
6.531280470000000e-04, -1.012456289455531e-01
6.682357750000000e-04, 5.415333113261018e-02
6.833434570000000e-04, 3.037228923133057e-01
6.984511860000000e-04, 4.603542449765202e-01
7.135589140000000e-04, 2.624512209542016e-01
7.286665960000000e-04, -3.164178366509131e-01
7.437743250000000e-04, -3.894112812920114e-01
7.588820070000001e-04, -3.573222427007115e-01
7.739897350000001e-04, 1.536181480155168e-01
7.890974170000001e-04, 2.147764378292575e-01
8.042051460000000e-04, 1.558900966370056e-01
8.193128740000000e-04, 1.389555231443209e-01
8.344206030000001e-04, 9.416751674567626e-02
8.495283310000001e-04, 9.577642908229901e-02
8.646359669999999e-04, 2.076432505680580e-01
8.797436949999999e-04, 6.469232651713980e-02
8.948514240000000e-04, -5.823546656666724e-01
9.099591520000000e-04, -3.600747738435146e-01
9.250668809999999e-04, -3.569350313428890e-01
9.401745160000001e-04, -1.993788213620948e-01
9.552822450000000e-04, 5.953265462359320e-02
9.703899730000000e-04, 1.289526860060053e-01
9.854977020000001e-04, 4.728545283001737e-02
1.000605430000000e-03, -3.206679840040072e-01
1.015713070000000e-03, -7.107619517769009e-02
1.030820790000000e-03, 2.795364771008848e-01
1.045928520000000e-03, -8.646725379927292e-02
1.061036250000000e-03, -9.689942550445456e-02
1.076143980000000e-03, -2.128010510051638e-01
1.091251710000000e-03, -1.026435282330805e-01
1.106359340000000e-03, 1.308322914056120e-02
1.121467070000000e-03, -4.362769255423940e-02
1.136574800000000e-03, -2.907443967858136e-02
1.151682530000000e-03, -1.401198566625505e-01
1.166790260000000e-03, -3.681045453064954e-01
1.181897890000000e-03, -3.138577120636473e-01
1.197005620000000e-03, -4.168812695666647e-01
1.212113350000000e-03, -3.076815457766178e-01
1.227221080000000e-03, -3.127824318117904e-01
1.242328810000000e-03, -1.807087736029541e-01
1.257436440000000e-03, -2.026871471347814e-02
1.272544170000000e-03, -1.196571648674941e-01
1.287651900000000e-03, -1.867086427361909e-01
1.302759630000000e-03, -6.040466034145584e-02
1.317867360000000e-03, -9.646468713756236e-02
1.332974990000000e-03, -2.345315391781192e-02
1.348082720000000e-03, -1.570105225308174e-01
1.363190450000000e-03, 1.983415801694978e-01
1.378298180000000e-03, -1.449957127593749e-01
1.393405910000000e-03, 5.208515574652415e-03
1.408513640000000e-03, -1.641706325596319e-03
1.423621270000000e-03, 2.372027754240049e-02
1.438729000000000e-03, 2.481977285251169e-01
1.453836730000000e-03, -1.170854822202480e-01
1.468944460000000e-03, -2.497933146605209e-01
1.484052180000000e-03, 1.683538294474096e-02
1.499159820000000e-03, 1.552522735176388e-01
1.514267550000000e-03, 1.043015034375070e-01
1.529375280000000e-03, 3.168007734374090e-01
1.544483010000000e-03, 5.262654822858715e-02
1.559590730000000e-03, 2.938958636768103e-01
1.574698460000000e-03, 3.143607688017419e-01
1.589806190000000e-03, 1.058070483987786e-01
1.604913920000000e-03, 2.168192714815433e-01
1.620021460000000e-03, 3.273272635027685e-01
1.635129190000000e-03, 4.180083513263382e-01
1.650236920000000e-03, 5.686345447912996e-03
1.665344650000000e-03, 1.341313149256817e-02
1.680452380000000e-03, 4.039365846974329e-01
1.695560110000000e-03, 2.161429208947554e-01
1.710667830000000e-03, -7.500521511777951e-02
1.725775560000000e-03, -1.026100461955351e-01
1.740883290000000e-03, 3.430313219759912e-01
1.755991020000000e-03, 2.472370164283599e-01
1.771098560000000e-03, -1.421894973638066e-01
1.786206290000000e-03, -1.202409783133418e-02
1.801314020000000e-03, 1.521983971180605e-01
1.816421750000000e-03, 1.135658359705663e-02
1.831529480000000e-03, 1.341103904341178e-01
1.846637200000000e-03, 2.899974533697491e-01
1.861744930000000e-03, 1.562165396172103e-01
1.876852660000000e-03, 1.977839514012588e-01
1.891960390000000e-03, 6.537073145089996e-02
1.907068120000000e-03, 1.024972792224794e-01
1.922175850000000e-03, 3.422051532430456e-01
1.937283390000000e-03, 1.227005246072535e-01
1.967498850000000e-03, 1.305114280393433e-01
2.012822030000000e-03, -1.306061119360596e-02
2.058145220000000e-03, 3.312949416647745e-02
2.103468220000000e-03, -7.512639693023908e-02
2.148791400000000e-03, -1.670860427447604e-01
2.194114590000000e-03, -2.708065586860595e-02
2.239437770000000e-03, -2.114436996711553e-01
2.284760770000000e-03, -2.117866262775757e-01
2.330083960000000e-03, -2.262970380163054e-01
2.375407140000000e-03, -2.342836336712395e-01
2.420730140000000e-03, -3.053040765044514e-01
2.466053330000000e-03, -4.190738777095831e-01
2.511376520000000e-03, -1.900971597362083e-01
2.556699700000000e-03, -2.762606827477042e-01
2.602022700000000e-03, -2.688797672705056e-01
2.662453610000000e-03, -2.948157629659555e-01
2.737992070000000e-03, -3.361215820566243e-01
2.813530710000000e-03, -2.666426135004025e-01
2.889069170000000e-03, -3.163496311687803e-01
2.964607810000000e-03, -2.204879318804029e-01
3.040146270000000e-03, -1.282297811344489e-01
3.115684910000000e-03, -1.421870679725817e-01
3.191223370000000e-03, -1.991242955441566e-01
3.266762200000000e-03, -1.864101897528988e-01
3.342300650000000e-03, -1.122056934602166e-01
3.417839110000000e-03, -1.305362159331120e-02
3.493377570000001e-03, -1.409614928557979e-01
3.568916400000000e-03, 1.898355179799755e-02
3.644454850000000e-03, 5.816704355020098e-02
3.719993310000000e-03, -7.963102664298459e-02
3.795531760000000e-03, 4.887697212116764e-02
3.871070590000001e-03, 5.908429919415766e-02
3.961716590000000e-03, 1.163413901183799e-01
4.067470880000000e-03, 5.262056181760327e-02
4.173224790000000e-03, 1.274815001454759e-01
4.278978710000000e-03, 8.594705994728316e-02
4.384732620000001e-03, 2.034950808108167e-01
4.490486530000000e-03, 2.033920303425622e-01
4.596240450000000e-03, 1.856786674559841e-01
4.701994730000001e-03, 7.889356399997281e-02
4.807748650000001e-03, 1.580901242593279e-01
4.913502560000001e-03, 1.418018513786410e-01
5.019256470000000e-03, 1.643838170945674e-01
5.125010390000000e-03, 2.436084333389957e-01
5.230764300000000e-03, 1.965439448219165e-01
5.351626130000000e-03, 7.398592665321753e-02
5.487595500000000e-03, 2.141614953353069e-01
5.623564870000000e-03, 8.361136192959572e-02
5.759534240000000e-03, 1.536741437734451e-01
5.895503610000000e-03, 1.555348110705396e-01
6.031472980000001e-03, 7.443178763084564e-02
6.167442350000000e-03, 7.401925888554313e-02
6.303411720000001e-03, 8.494764900324997e-02
6.439381090000001e-03, 1.144487916933556e-01
6.590458750000000e-03, 9.511629599799006e-02
6.756643210000001e-03, 1.101220940509264e-01
6.922828410000000e-03, 5.987630051538603e-02
7.089012860000000e-03, 8.323353305106292e-02
7.255197320000000e-03, 5.100176236917642e-02
7.421382520000000e-03, 9.720219512880426e-02
7.587566970000000e-03, 8.662167096338041e-02
7.753752170000000e-03, 1.287128960559116e-01
7.935044909999999e-03, 8.979601257069848e-02
8.131445200000000e-03, 8.155048613576353e-02
8.327845480000000e-03, 4.915572109509178e-02
8.524245020000000e-03, 2.128613151873857e-02
8.720645310000000e-03, 6.782576071138761e-02
8.917045590000000e-03, 8.272669474155865e-02
9.113445879999999e-03, 2.803555562807030e-02
9.324953710000000e-03, 7.640370150335093e-02
9.551569820000001e-03, -3.088269519851106e-02
9.778185190000000e-03, 8.302110232981002e-03
1.000480130000000e-02, -5.947281395215431e-02
1.023141670000000e-02, -6.130177381703938e-03
1.045803200000000e-02, -4.676951651685113e-02
1.069975570000000e-02, -7.488075925644717e-03
1.095658690000000e-02, -6.544213723032714e-02
1.121341810000000e-02, -6.418937239948591e-02
1.147024930000000e-02, -2.382763251176970e-02
1.172707970000000e-02, -1.016335283049915e-02
1.199901920000000e-02, -4.429617088194795e-02
