<X>, <Y>, <dY>
1.092504590000000e-04, 2.602815000000000e+05, 2.732450680000000e+03
1.243581760000000e-04, 6.086875000000000e+03, 1.133274050000000e+03
1.394658820000000e-04, -1.240204380000000e+05, 6.069202270000000e+02
1.545735980000000e-04, -1.197350000000000e+04, 3.553023990000000e+02
1.696813040000000e-04, -3.973328120000000e+03, 2.227090150000000e+02
1.847890210000000e-04, -1.095468750000000e+02, 1.573474120000000e+02
1.998967260000000e-04, 2.271152340000000e+03, 1.193933110000000e+02
2.150044310000000e-04, 2.296187500000000e+03, 9.346582789999999e+01
2.301121600000000e-04, 2.479539060000000e+03, 7.604396819999999e+01
2.452198650000000e-04, 2.516203120000000e+03, 6.298392490000000e+01
2.603275700000000e-04, 2.572488280000000e+03, 5.343442920000000e+01
2.754352750000000e-04, 2.505109380000000e+03, 4.601538850000000e+01
2.905429810000000e-04, 2.167609380000000e+03, 3.887102130000000e+01
3.056507090000000e-04, 2.138645020000000e+03, 3.333036420000000e+01
3.207584140000001e-04, 2.129963870000000e+03, 2.908868600000000e+01
3.358661200000000e-04, 2.176009770000000e+03, 2.632890700000000e+01
3.509738250000000e-04, 2.100689210000000e+03, 2.411196520000000e+01
3.660815540000000e-04, 2.030858400000000e+03, 2.209471700000000e+01
3.811892590000000e-04, 2.025450200000000e+03, 2.054839710000000e+01
3.962969870000000e-04, 2.005464110000000e+03, 1.927490230000000e+01
4.114046690000001e-04, 1.922009770000000e+03, 1.798038860000000e+01
4.265123980000001e-04, 1.930083250000000e+03, 1.712156110000000e+01
4.416200800000000e-04, 1.897762080000000e+03, 1.624137310000000e+01
4.567278080000000e-04, 1.889160640000000e+03, 1.554170610000000e+01
4.718355370000000e-04, 1.820534420000000e+03, 1.471086410000000e+01
4.869432190000000e-04, 1.774699220000000e+03, 1.408590410000000e+01
5.020509470000000e-04, 1.725051150000000e+03, 1.349931430000000e+01
5.171586760000000e-04, 1.702676150000000e+03, 1.297153660000000e+01
5.322663580000001e-04, 1.658292600000000e+03, 1.239974120000000e+01
5.473740860000001e-04, 1.597864260000000e+03, 1.183637050000000e+01
5.624817680000000e-04, 1.573549190000000e+03, 1.141831590000000e+01
5.775894970000000e-04, 1.506550050000000e+03, 1.094950290000000e+01
5.926972260000001e-04, 1.455777220000000e+03, 1.055199240000000e+01
6.078049070000000e-04, 1.415607790000000e+03, 1.014804360000000e+01
6.229126360000000e-04, 1.394837400000000e+03, 9.856839180000000e+00
6.380203180000000e-04, 1.351151610000000e+03, 9.499128340000000e+00
6.531280470000000e-04, 1.303688600000000e+03, 9.167528150000001e+00
6.682357750000000e-04, 1.270411990000000e+03, 8.893348690000000e+00
6.833434570000000e-04, 1.240794560000000e+03, 8.635431290000000e+00
6.984511860000000e-04, 1.208226070000000e+03, 8.381114960000000e+00
7.135589140000000e-04, 1.163857180000000e+03, 8.102469440000000e+00
7.286665960000000e-04, 1.107637330000000e+03, 7.803819180000000e+00
