<X>, <Y>, <dY>
2.120677610000000e-04, 1.540724530000000e+05, 2.639961550000000e+02
2.271095760000000e-04, 1.321827810000000e+05, 1.616243440000000e+02
2.421513670000000e-04, 1.171367270000000e+05, 1.277103960000000e+02
2.571931570000000e-04, 1.084373590000000e+05, 1.094720760000000e+02
2.722349720000000e-04, 1.010984140000000e+05, 9.673616029999999e+01
2.872767630000000e-04, 9.399853909999999e+04, 8.689466090000001e+01
3.023185530000000e-04, 8.724717190000000e+04, 7.884047700000001e+01
3.173603680000000e-04, 8.100620310000000e+04, 7.208190920000000e+01
3.324021590000000e-04, 7.516037500000000e+04, 6.604214480000000e+01
3.474439490000000e-04, 6.920598440000000e+04, 6.089057160000000e+01
3.624857640000000e-04, 6.360058590000000e+04, 5.626333240000000e+01
3.775275550000001e-04, 5.837326560000000e+04, 5.193218990000000e+01
3.925693690000000e-04, 5.386166020000000e+04, 4.831328960000000e+01
4.076111600000000e-04, 4.932904690000000e+04, 4.467279430000000e+01
4.226529510000000e-04, 4.501684770000000e+04, 4.150084300000000e+01
4.376947410000000e-04, 4.099268360000000e+04, 3.861759950000000e+01
4.527365790000000e-04, 3.736415620000000e+04, 3.595892330000000e+01
4.677783700000001e-04, 3.399305470000000e+04, 3.352779770000000e+01
4.828201610000000e-04, 3.085613870000000e+04, 3.117102430000000e+01
4.978619520000000e-04, 2.778889260000000e+04, 2.894730380000000e+01
5.129037420000001e-04, 2.507534570000000e+04, 2.692183110000000e+01
5.279455330000001e-04, 2.260827340000000e+04, 2.501745800000000e+01
5.429873710000000e-04, 2.028155270000000e+04, 2.326198010000000e+01
5.580291620000000e-04, 1.818657420000000e+04, 2.160519980000000e+01
5.730709530000001e-04, 1.627674610000000e+04, 2.011927990000000e+01
5.881127440000001e-04, 1.453624610000000e+04, 1.869937130000000e+01
6.031545340000000e-04, 1.288577440000000e+04, 1.730404660000000e+01
6.181963720000000e-04, 1.142917380000000e+04, 1.594710450000000e+01
6.332381630000001e-04, 1.016903220000000e+04, 1.442887210000000e+01
6.482799540000000e-04, 8.982901370000000e+03, 1.315261460000000e+01
6.633217450000001e-04, 7.925724610000000e+03, 1.213580130000000e+01
6.783635360000000e-04, 6.951834960000000e+03, 1.123272420000000e+01
6.934053260000000e-04, 6.081103520000000e+03, 1.040586760000000e+01
7.084471640000001e-04, 5.304623540000000e+03, 9.606257440000000e+00
7.234889550000001e-04, 4.635896970000000e+03, 8.886670110000001e+00
7.385307460000000e-04, 4.043606200000000e+03, 8.208795550000000e+00
7.535725370000001e-04, 3.510940670000000e+03, 7.578107360000000e+00
7.686143280000000e-04, 3.046041500000000e+03, 7.006918910000000e+00
7.836561650000001e-04, 2.638827150000000e+03, 6.463098050000000e+00
7.986979560000000e-04, 2.300330320000000e+03, 5.993737220000000e+00
8.137397470000000e-04, 1.996778080000000e+03, 5.544711110000000e+00
8.287815380000001e-04, 1.740140010000000e+03, 5.138087270000000e+00
8.438233290000000e-04, 1.535728150000000e+03, 4.805191990000000e+00
8.588651200000001e-04, 1.353182980000000e+03, 4.480344770000000e+00
8.739069100000001e-04, 1.206374880000000e+03, 4.204757210000000e+00
8.889487010000001e-04, 1.089982060000000e+03, 3.970411300000000e+00
9.039905850000001e-04, 9.905603030000000e+02, 3.764848470000000e+00
9.190323760000001e-04, 9.149814450000000e+02, 3.593798640000000e+00
9.340741670000000e-04, 8.580172730000000e+02, 3.449925180000000e+00
9.491159580000000e-04, 8.166557620000000e+02, 3.343229770000000e+00
9.641577490000001e-04, 7.871190800000001e+02, 3.251422640000000e+00
9.791995400000001e-04, 7.652653810000000e+02, 3.174785380000000e+00
9.942413310000001e-04, 7.625339970000000e+02, 3.141367910000000e+00
1.009283120000000e-03, 7.539694820000000e+02, 3.093608140000000e+00
1.024324910000000e-03, 7.538612060000000e+02, 3.065915580000000e+00
1.039366700000000e-03, 7.664417720000000e+02, 3.057403330000000e+00
1.054408490000000e-03, 7.807117310000000e+02, 3.058832410000000e+00
1.069450380000000e-03, 7.862888790000000e+02, 3.036829470000000e+00
1.084492170000000e-03, 7.972225950000000e+02, 3.028121230000000e+00
1.099533960000000e-03, 8.044841920000000e+02, 3.014819860000000e+00
1.114575750000000e-03, 8.140488280000000e+02, 3.008080480000000e+00
1.129617540000000e-03, 8.159531860000000e+02, 2.985215900000000e+00
1.144659330000000e-03, 8.198061520000000e+02, 2.966143370000000e+00
1.159701120000000e-03, 8.218476560000000e+02, 2.948370930000000e+00
1.174742910000000e-03, 8.178405150000000e+02, 2.919487240000000e+00
1.189784710000000e-03, 8.156981200000000e+02, 2.891555310000000e+00
1.204826500000000e-03, 8.055940550000000e+02, 2.854394200000000e+00
1.219868290000000e-03, 7.936492919999999e+02, 2.816014770000000e+00
1.234910170000000e-03, 7.725746460000000e+02, 2.756820200000000e+00
1.249951960000000e-03, 7.523045650000000e+02, 2.706002470000000e+00
1.264993750000000e-03, 7.299303590000000e+02, 2.644088980000000e+00
1.280035540000000e-03, 7.133097530000000e+02, 2.600600240000000e+00
1.295077340000000e-03, 6.800839230000000e+02, 2.523840190000000e+00
1.310119130000000e-03, 6.493420410000000e+02, 2.450964690000000e+00
1.325160920000000e-03, 6.205263060000000e+02, 2.386378770000000e+00
1.340202710000000e-03, 5.887568970000000e+02, 2.309607030000000e+00
1.355244500000000e-03, 5.535433350000000e+02, 2.230612280000000e+00
1.370286290000000e-03, 5.224486080000000e+02, 2.157740350000000e+00
1.385328080000000e-03, 4.893209530000000e+02, 2.075634000000000e+00
1.400369960000000e-03, 4.550015870000000e+02, 1.995812770000000e+00
1.415411760000000e-03, 4.218815610000000e+02, 1.917725090000000e+00
1.430453550000000e-03, 3.900473330000000e+02, 1.839902760000000e+00
1.445495340000000e-03, 3.559425350000000e+02, 1.749000310000000e+00
1.460537130000000e-03, 3.276722410000000e+02, 1.674337510000000e+00
1.475578920000000e-03, 2.966638790000000e+02, 1.589860080000000e+00
1.490620710000000e-03, 2.700581360000000e+02, 1.515359640000000e+00
1.505662500000000e-03, 2.433724060000000e+02, 1.440848350000000e+00
1.520704290000000e-03, 2.174819950000000e+02, 1.359129670000000e+00
1.535746080000000e-03, 1.991934510000000e+02, 1.302116040000000e+00
1.550787870000000e-03, 1.786858980000000e+02, 1.236637830000000e+00
1.565829660000000e-03, 1.586692500000000e+02, 1.165365340000000e+00
1.580871460000000e-03, 1.447812500000000e+02, 1.114649890000000e+00
1.595913250000000e-03, 1.309852910000000e+02, 1.061281320000000e+00
1.610955040000000e-03, 1.173004460000000e+02, 1.009006620000000e+00
1.625996830000000e-03, 1.071707080000000e+02, 9.693112970000000e-01
1.641038620000000e-03, 9.840405269999999e+01, 9.273586270000000e-01
1.656080600000000e-03, 9.268718720000000e+01, 9.019579290000000e-01
1.671122390000000e-03, 8.585790249999999e+01, 8.683623080000000e-01
1.686164180000000e-03, 8.046145629999999e+01, 8.419267540000001e-01
1.701205970000000e-03, 7.736714170000000e+01, 8.243142369999999e-01
1.716247760000000e-03, 7.366139980000000e+01, 8.033167120000000e-01
1.731289550000000e-03, 7.105162050000000e+01, 7.854101060000001e-01
1.746331340000000e-03, 6.995230100000001e+01, 7.781917450000000e-01
1.761373130000000e-03, 6.793640900000000e+01, 7.641223069999999e-01
1.776414920000000e-03, 6.865299990000000e+01, 7.639006380000000e-01
1.791456710000000e-03, 6.897116850000000e+01, 7.585302590000000e-01
1.806498510000000e-03, 6.981814580000000e+01, 7.548357250000000e-01
1.821540300000000e-03, 7.013464360000000e+01, 7.520115380000000e-01
1.836582090000000e-03, 6.839705660000000e+01, 7.394037250000000e-01
1.851623880000000e-03, 6.857991790000000e+01, 7.377910020000000e-01
1.866665670000000e-03, 6.830758670000000e+01, 7.330709700000000e-01
1.881707460000000e-03, 6.722254940000001e+01, 7.294317480000000e-01
1.896749250000000e-03, 6.794932559999999e+01, 7.416791320000000e-01
1.911791040000000e-03, 6.688304140000000e+01, 7.380191090000000e-01
1.926832830000000e-03, 6.557200620000000e+01, 7.321331500000000e-01
1.956916410000000e-03, 6.293803410000000e+01, 4.161229380000000e-01
2.002041970000000e-03, 5.807051210000000e+01, 4.016708340000000e-01
2.047167350000000e-03, 5.068415200000000e+01, 3.777992960000000e-01
2.092292720000000e-03, 4.317154310000000e+01, 3.431905630000000e-01
2.137418090000000e-03, 3.687621560000000e+01, 3.157415920000000e-01
2.182543460000000e-03, 3.097705460000000e+01, 2.909528650000000e-01
2.227668840000000e-03, 2.672691350000000e+01, 2.715879150000000e-01
2.272794210000000e-03, 2.375009850000000e+01, 2.565141260000000e-01
2.317919770000000e-03, 2.258209230000000e+01, 2.470291020000000e-01
2.363045140000000e-03, 2.257057320000000e+01, 2.424546910000000e-01
2.408170510000000e-03, 2.275886090000000e+01, 2.388683960000000e-01
2.453295890000000e-03, 2.463091020000000e+01, 2.408943910000000e-01
2.498421260000000e-03, 2.523132450000000e+01, 2.392365110000000e-01
2.543546630000000e-03, 2.567551300000000e+01, 2.367201420000000e-01
2.588672000000000e-03, 2.622459470000000e+01, 2.344906920000000e-01
2.648839350000000e-03, 2.584060060000000e+01, 1.776200930000000e-01
2.724048310000000e-03, 2.331097450000000e+01, 1.675032680000000e-01
2.799257260000000e-03, 2.080436520000000e+01, 1.618949410000000e-01
2.874466220000000e-03, 1.809031900000000e+01, 1.544288980000000e-01
2.949675170000000e-03, 1.603456400000000e+01, 1.480238720000000e-01
3.024884310000000e-03, 1.479700300000000e+01, 1.431429630000000e-01
3.100093270000000e-03, 1.426808910000000e+01, 1.399125970000000e-01
3.175302220000000e-03, 1.410241680000000e+01, 1.378567920000000e-01
3.250511360000000e-03, 1.393571450000000e+01, 1.360365270000000e-01
3.325720130000000e-03, 1.327218840000000e+01, 1.319639180000000e-01
3.400929270000000e-03, 1.163037910000000e+01, 1.203607840000000e-01
3.476138410000000e-03, 9.974005330000001e+00, 1.113972310000000e-01
3.551347180000000e-03, 8.170623020000001e+00, 1.027455080000000e-01
3.626556320000000e-03, 7.033475490000000e+00, 9.656540610000000e-02
3.701765090000000e-03, 5.544386010000000e+00, 8.934600010000000e-02
3.776974230000000e-03, 4.948012920000000e+00, 8.540426719999999e-02
3.852183370000000e-03, 4.519425580000000e+00, 8.200483650000000e-02
3.942434120000000e-03, 4.206190550000000e+00, 6.711274170000001e-02
4.047726470000000e-03, 4.048119340000000e+00, 6.494128610000000e-02
4.153019190000000e-03, 3.751278060000000e+00, 6.254644120000000e-02
4.258311910000000e-03, 3.605854000000000e+00, 6.054827990000000e-02
4.363604260000000e-03, 3.417224170000000e+00, 5.874054510000000e-02
4.468896990000000e-03, 3.469176120000000e+00, 5.758704300000000e-02
4.574189710000000e-03, 3.418497840000000e+00, 5.617168720000000e-02
4.679482060000000e-03, 3.292118620000000e+00, 5.465978530000000e-02
4.784774780000001e-03, 3.132391960000000e+00, 5.308234930000000e-02
4.890067500000000e-03, 2.737926930000000e+00, 5.093927660000000e-02
4.995359850000001e-03, 2.472418100000000e+00, 4.964944120000000e-02
5.100652580000000e-03, 2.176186190000000e+00, 4.924190880000000e-02
5.205945300000001e-03, 2.005230090000000e+00, 4.854635650000000e-02
5.326279630000000e-03, 1.753404340000000e+00, 4.184671160000000e-02
5.461655930000000e-03, 1.522309160000000e+00, 4.056053630000000e-02
5.597031860000001e-03, 1.311009290000000e+00, 3.890072680000000e-02
5.732408170000001e-03, 1.174706150000000e+00, 3.694234650000000e-02
5.867784470000001e-03, 1.033030600000000e+00, 3.556810220000000e-02
6.003160400000001e-03, 1.047424710000000e+00, 3.499157120000000e-02
6.138536710000000e-03, 1.001184190000000e+00, 3.423428380000000e-02
6.273912640000000e-03, 9.799246660000001e-01, 3.354995350000000e-02
6.409288940000001e-03, 1.000877270000000e+00, 3.299346440000000e-02
6.559707220000000e-03, 9.988536940000000e-01, 2.931298330000000e-02
6.725166740000001e-03, 1.020095310000000e+00, 2.881584440000000e-02
6.890627000000001e-03, 9.995536480000000e-01, 2.825108450000000e-02
7.056086510000000e-03, 9.599971770000000e-01, 2.767258890000000e-02
7.221546020000000e-03, 9.587896240000000e-01, 2.722522670000000e-02
7.387006280000000e-03, 9.322289170000000e-01, 2.675225480000000e-02
7.552465800000000e-03, 8.869670850000000e-01, 2.622500700000000e-02
7.717925310000000e-03, 8.084948930000000e-01, 2.564807890000000e-02
7.898427550000002e-03, 7.721213150000000e-01, 2.318009900000000e-02
8.093971010000001e-03, 7.078615890000000e-01, 2.268810840000000e-02
8.289513740000001e-03, 6.602886920000000e-01, 2.224657810000000e-02
8.485057200000000e-03, 5.822868210000000e-01, 2.173605620000000e-02
8.680600670000000e-03, 5.635042880000000e-01, 2.135924460000000e-02
8.876144140000000e-03, 5.195213530000000e-01, 2.094351330000000e-02
9.071687610000000e-03, 4.785178690000000e-01, 2.057459870000000e-02
9.282273050000001e-03, 4.608712410000000e-01, 1.885116690000000e-02
9.507899730000000e-03, 4.249487480000000e-01, 1.850424730000000e-02
9.733527150000001e-03, 3.952899100000000e-01, 1.818220230000000e-02
9.959153830000001e-03, 3.633398730000000e-01, 1.786794130000000e-02
1.018478050000000e-02, 3.487186670000000e-01, 1.763732220000000e-02
1.041040790000000e-02, 3.211192810000000e-01, 1.737510340000000e-02
1.065107660000000e-02, 2.961669670000000e-01, 1.604528090000000e-02
1.090678720000000e-02, 2.807734750000000e-01, 1.577236150000000e-02
1.116249780000000e-02, 2.617002070000000e-01, 1.579129420000000e-02
1.141820850000000e-02, 2.417059400000000e-01, 1.592976660000000e-02
1.167391910000000e-02, 2.396968540000000e-01, 1.579792330000000e-02
1.194467100000000e-02, 2.180757800000000e-01, 1.445878200000000e-02
1.223046560000000e-02, 2.148999570000000e-01, 1.418345680000000e-02
1.251626010000000e-02, 2.069784470000000e-01, 1.394957250000000e-02
1.280205400000000e-02, 2.291061700000000e-01, 1.377481220000000e-02
1.310289060000000e-02, 1.816965130000000e-01, 1.281578480000000e-02
1.341876830000000e-02, 1.734159600000000e-01, 1.284375210000000e-02
1.373464610000000e-02, 1.675966810000000e-01, 1.311496920000000e-02
1.405052390000000e-02, 1.663113490000000e-01, 1.349369100000000e-02
1.438144300000000e-02, 1.563258570000000e-01, 1.309178150000000e-02
1.472740470000000e-02, 1.602830650000000e-01, 1.323332080000000e-02
1.507336500000000e-02, 1.631405700000000e-01, 1.333865390000000e-02
1.541932670000000e-02, 1.629097360000000e-01, 1.344909720000000e-02
1.578032970000000e-02, 1.684575260000000e-01, 1.300516370000000e-02
1.615637540000000e-02, 1.632757660000000e-01, 1.307439120000000e-02
1.653241960000000e-02, 1.582651830000000e-01, 1.313722760000000e-02
1.690846530000000e-02, 1.492824240000000e-01, 1.318222790000000e-02
1.729955230000000e-02, 1.340729910000000e-01, 1.270412830000000e-02
1.770568040000000e-02, 1.238294900000000e-01, 1.301444390000000e-02
1.811180860000000e-02, 1.204582030000000e-01, 1.357097410000000e-02
1.853297950000000e-02, 1.166406030000000e-01, 1.351649180000000e-02
1.896919160000000e-02, 1.129415160000000e-01, 1.392245720000000e-02
1.940540370000000e-02, 1.072191190000000e-01, 1.452548410000000e-02
1.985665710000000e-02, 1.004175200000000e-01, 1.564621460000000e-02
2.032295320000000e-02, 7.895533189999999e-02, 1.707674960000000e-02
2.078924920000000e-02, 8.160918480000000e-02, 1.863074210000000e-02
2.127058660000000e-02, 7.664107150000000e-02, 1.963274790000000e-02
2.176696660000000e-02, 6.537676940000001e-02, 2.190501540000000e-02
2.226334510000000e-02, 5.798623190000000e-02, 2.460734300000000e-02
2.277476640000000e-02, 5.899112400000000e-02, 2.679270850000000e-02
2.330123040000000e-02, 6.150786420000000e-02, 3.092850470000000e-02
2.384273410000000e-02, 5.597856350000000e-02, 3.575933580000000e-02
2.439928050000000e-02, 3.174751940000000e-02, 4.127638440000000e-02
2.497086970000000e-02, 4.695568940000000e-02, 4.906700370000000e-02
2.555750010000001e-02, 5.062810980000000e-02, 6.902283150000001e-02
