<X>, <Y>, <dY>
1.092504590000000e-04, 2.815552500000000e+05, 2.746776860000000e+03
1.243581760000000e-04, -6.292375000000000e+03, 1.129698970000000e+03
1.394658820000000e-04, -1.329733750000000e+05, 6.044795530000000e+02
1.545735980000000e-04, -2.235593750000000e+04, 3.491462710000000e+02
1.696813040000000e-04, -4.831359380000000e+03, 2.229231410000000e+02
1.847890210000000e-04, 1.901562500000000e+01, 1.578360900000000e+02
1.998967260000000e-04, 2.435363280000000e+03, 1.197289890000000e+02
2.150044310000000e-04, 2.908390620000000e+03, 9.436495970000000e+01
2.301121600000000e-04, 3.323285160000000e+03, 7.733005520000000e+01
2.452198650000000e-04, 3.242826170000000e+03, 6.408618160000000e+01
2.603275700000000e-04, 3.367667970000000e+03, 5.473031620000000e+01
2.754352750000000e-04, 3.325601560000000e+03, 4.745986560000000e+01
2.905429810000000e-04, 2.926568360000000e+03, 4.020649720000000e+01
3.056507090000000e-04, 2.952125490000000e+03, 3.476681140000000e+01
3.207584140000001e-04, 2.922970700000000e+03, 3.048759080000000e+01
3.358661200000000e-04, 2.806385740000000e+03, 2.744569780000000e+01
3.509738250000000e-04, 2.702497310000000e+03, 2.526409530000000e+01
3.660815540000000e-04, 2.652030270000000e+03, 2.334666440000000e+01
3.811892590000000e-04, 2.587420900000000e+03, 2.164807130000000e+01
3.962969870000000e-04, 2.582755130000000e+03, 2.044349670000000e+01
4.114046690000001e-04, 2.566827640000000e+03, 1.937996290000000e+01
4.265123980000001e-04, 2.458199220000000e+03, 1.824003980000000e+01
4.416200800000000e-04, 2.386516110000000e+03, 1.732481580000000e+01
4.567278080000000e-04, 2.311973390000000e+03, 1.646358300000000e+01
4.718355370000000e-04, 2.223300290000000e+03, 1.562802600000000e+01
4.869432190000000e-04, 2.118050050000000e+03, 1.487800310000000e+01
5.020509470000000e-04, 2.034541630000000e+03, 1.422967820000000e+01
5.171586760000000e-04, 1.951079470000000e+03, 1.356300930000000e+01
5.322663580000001e-04, 1.855518430000000e+03, 1.289865780000000e+01
5.473740860000001e-04, 1.808000490000000e+03, 1.236806390000000e+01
5.624817680000000e-04, 1.763455690000000e+03, 1.188650510000000e+01
5.775894970000000e-04, 1.686043700000000e+03, 1.141577240000000e+01
5.926972260000001e-04, 1.624914310000000e+03, 1.097945210000000e+01
6.078049070000000e-04, 1.566262700000000e+03, 1.055159190000000e+01
6.229126360000000e-04, 1.500559570000000e+03, 1.012943550000000e+01
6.380203180000000e-04, 1.438432370000000e+03, 9.734184270000000e+00
6.531280470000000e-04, 1.364820560000000e+03, 9.335942270000000e+00
6.682357750000000e-04, 1.323327150000000e+03, 9.048213010000000e+00
6.833434570000000e-04, 1.272522340000000e+03, 8.737200740000000e+00
6.984511860000000e-04, 1.219168460000000e+03, 8.430803299999999e+00
7.135589140000000e-04, 1.160975100000000e+03, 8.113301280000000e+00
7.286665960000000e-04, 1.111383300000000e+03, 7.837277410000000e+00
7.437743250000000e-04, 1.074353760000000e+03, 7.595094200000000e+00
7.588820070000001e-04, 1.025342160000000e+03, 7.326434140000000e+00
7.739897350000001e-04, 9.890961910000000e+02, 7.108215810000000e+00
7.890974170000001e-04, 9.270427250000000e+02, 6.812732700000000e+00
8.042051460000000e-04, 8.799902340000000e+02, 6.569784640000000e+00
