<X>, <Y>, <dY>
1.092504590000000e-04, 2.643885000000000e+05, 2.730641360000000e+03
1.243581760000000e-04, -1.632775000000000e+04, 1.122486080000000e+03
1.394658820000000e-04, -1.330158120000000e+05, 6.031129760000000e+02
1.545735980000000e-04, -1.760459380000000e+04, 3.509466250000000e+02
1.696813040000000e-04, 1.647546880000000e+03, 2.268339840000000e+02
1.847890210000000e-04, 6.910085940000000e+03, 1.634192500000000e+02
1.998967260000000e-04, 8.827285159999999e+03, 1.257137220000000e+02
2.150044310000000e-04, 8.930082030000000e+03, 1.007792660000000e+02
2.301121600000000e-04, 8.849556640000001e+03, 8.377388000000001e+01
2.452198650000000e-04, 8.367804690000001e+03, 7.073619080000000e+01
2.603275700000000e-04, 7.890641600000000e+03, 6.098640820000000e+01
2.754352750000000e-04, 7.559238280000000e+03, 5.365553670000000e+01
2.905429810000000e-04, 6.871173830000000e+03, 4.606159970000000e+01
3.056507090000000e-04, 6.497876460000000e+03, 4.012242130000000e+01
3.207584140000001e-04, 6.219828120000000e+03, 3.548422240000000e+01
3.358661200000000e-04, 5.957814940000000e+03, 3.238008880000000e+01
3.509738250000000e-04, 5.490122070000000e+03, 2.976846310000000e+01
3.660815540000000e-04, 5.121344730000000e+03, 2.748453330000000e+01
3.811892590000000e-04, 4.829047850000000e+03, 2.558135030000000e+01
3.962969870000000e-04, 4.463939450000000e+03, 2.377562140000000e+01
4.114046690000001e-04, 4.241278320000000e+03, 2.239983750000000e+01
4.265123980000001e-04, 3.988624510000000e+03, 2.106085400000000e+01
4.416200800000000e-04, 3.752507320000000e+03, 1.988596920000000e+01
4.567278080000000e-04, 3.572369140000000e+03, 1.889030080000000e+01
4.718355370000000e-04, 3.361570070000000e+03, 1.786047940000000e+01
4.869432190000000e-04, 3.150511470000000e+03, 1.695224190000000e+01
5.020509470000000e-04, 2.961526860000000e+03, 1.611520580000000e+01
5.171586760000000e-04, 2.799559570000000e+03, 1.533348080000000e+01
5.322663580000001e-04, 2.659577640000000e+03, 1.458966920000000e+01
5.473740860000001e-04, 2.530714840000000e+03, 1.391058440000000e+01
5.624817680000000e-04, 2.384724120000000e+03, 1.323270610000000e+01
5.775894970000000e-04, 2.237406980000000e+03, 1.262978840000000e+01
5.926972260000001e-04, 2.119530520000000e+03, 1.209696480000000e+01
6.078049070000000e-04, 2.023021000000000e+03, 1.158452320000000e+01
6.229126360000000e-04, 1.910460080000000e+03, 1.107019330000000e+01
6.380203180000000e-04, 1.826624270000000e+03, 1.064403060000000e+01
6.531280470000000e-04, 1.726088620000000e+03, 1.019795890000000e+01
6.682357750000000e-04, 1.664130860000000e+03, 9.873046880000000e+00
6.833434570000000e-04, 1.570058110000000e+03, 9.448266029999999e+00
6.984511860000000e-04, 1.483474000000000e+03, 9.081695560000000e+00
7.135589140000000e-04, 1.417037960000000e+03, 8.755681040000001e+00
7.286665960000000e-04, 1.357697750000000e+03, 8.465081209999999e+00
7.437743250000000e-04, 1.280871090000000e+03, 8.125309939999999e+00
7.588820070000001e-04, 1.219142460000000e+03, 7.835331440000000e+00
7.739897350000001e-04, 1.167553220000000e+03, 7.572460650000000e+00
7.890974170000001e-04, 1.103296140000000e+03, 7.292532920000000e+00
8.042051460000000e-04, 1.049359500000000e+03, 7.044836520000000e+00
