<X>, <Y>
1.998967260000000e-04, 9.358087890625000e+03
2.150044310000000e-04, 8.956669921875000e+03
2.301121600000000e-04, 8.550609375000000e+03
2.452198650000000e-04, 8.143373046875000e+03
2.603275700000000e-04, 7.738191894531250e+03
2.754352750000000e-04, 7.338032714843750e+03
2.905429810000000e-04, 6.945586425781250e+03
3.056507090000000e-04, 6.563179199218750e+03
3.207584140000001e-04, 6.192850585937500e+03
3.358661200000000e-04, 5.836251464843750e+03
3.509738250000000e-04, 5.494703125000000e+03
3.660815540000000e-04, 5.169202148437500e+03
3.811892590000000e-04, 4.860404296875000e+03
3.962969870000000e-04, 4.568672363281250e+03
4.114046690000001e-04, 4.294100585937500e+03
4.265123980000001e-04, 4.036528076171875e+03
4.416200800000000e-04, 3.795589355468750e+03
4.567278080000000e-04, 3.570733398437500e+03
4.718355370000000e-04, 3.361280029296875e+03
4.869432190000000e-04, 3.166421142578125e+03
5.020509470000000e-04, 2.985284179687500e+03
5.171586760000000e-04, 2.816935302734375e+03
5.322663580000001e-04, 2.660438720703125e+03
5.473740860000001e-04, 2.514843261718750e+03
5.624817680000000e-04, 2.379243896484375e+03
5.775894970000000e-04, 2.252753173828125e+03
5.926972260000001e-04, 2.134552490234375e+03
6.078049070000000e-04, 2.023884277343750e+03
6.229126360000000e-04, 1.920055053710938e+03
6.380203180000000e-04, 1.822447509765625e+03
6.531280470000000e-04, 1.730511352539062e+03
6.682357750000000e-04, 1.643766479492188e+03
6.833434570000000e-04, 1.561797363281250e+03
6.984511860000000e-04, 1.484241821289062e+03
7.135589140000000e-04, 1.410795532226562e+03
7.286665960000000e-04, 1.341192871093750e+03
7.437743250000000e-04, 1.275208740234375e+03
7.588820070000001e-04, 1.212641601562500e+03
7.739897350000001e-04, 1.153319458007812e+03
7.890974170000001e-04, 1.097085205078125e+03
8.042051460000000e-04, 1.043792602539062e+03
8.193128740000000e-04, 9.933032836914062e+02
8.344206030000001e-04, 9.454859619140625e+02
8.495283310000001e-04, 9.002114257812500e+02
8.646359669999999e-04, 8.573497314453125e+02
8.797436949999999e-04, 8.167758178710938e+02
8.948514240000000e-04, 7.783619995117188e+02
9.099591520000000e-04, 7.419841308593750e+02
9.250668809999999e-04, 7.075202026367188e+02
9.401745160000001e-04, 6.748520507812500e+02
9.552822450000000e-04, 6.438643798828125e+02
9.703899730000000e-04, 6.144498291015625e+02
9.854977020000001e-04, 5.865067138671875e+02
1.000605430000000e-03, 5.599395751953125e+02
1.015713070000000e-03, 5.346629638671875e+02
1.030820790000000e-03, 5.105977478027344e+02
1.045928520000000e-03, 4.876718139648438e+02
1.061036250000000e-03, 4.658228759765625e+02
1.076143980000000e-03, 4.449941406250000e+02
1.091251710000000e-03, 4.251347656250000e+02
1.106359340000000e-03, 4.062005310058594e+02
1.121467070000000e-03, 3.881506347656250e+02
1.136574800000000e-03, 3.709468383789062e+02
1.151682530000000e-03, 3.545559692382812e+02
1.166790260000000e-03, 3.389452209472656e+02
1.181897890000000e-03, 3.240835266113281e+02
1.197005620000000e-03, 3.099387817382812e+02
1.212113350000000e-03, 2.964821777343750e+02
1.227221080000000e-03, 2.836827392578125e+02
1.242328810000000e-03, 2.715103454589844e+02
