<X>, <Y>
2.571931570000000e-04, -8.697613023084428e-01
2.722349720000000e-04, 1.148263271302173e+00
2.872767630000000e-04, 1.930587478167353e+00
3.023185530000000e-04, 1.203660136875669e+00
3.173603680000000e-04, -1.087707084730896e+00
3.324021590000000e-04, -3.235165743760423e+00
3.474439490000000e-04, -1.830721219820507e+00
3.624857640000000e-04, -9.187051694640927e-02
3.775275550000001e-04, 3.587015576966484e-01
3.925693690000000e-04, -2.676063432910354e-02
4.076111600000000e-04, 9.760886656334087e-01
4.226529510000000e-04, 4.501837414416870e-01
4.376947410000000e-04, 6.712409755738092e-01
4.527365790000000e-04, 8.384939061713390e-01
4.677783700000001e-04, 1.017239887749415e+00
4.828201610000000e-04, 6.927502559887659e-01
4.978619520000000e-04, 1.824873842757906e-01
5.129037420000001e-04, -1.849419011754675e-01
5.279455330000001e-04, -2.589799883214936e-01
5.429873710000000e-04, -3.830115423053496e-01
5.580291620000000e-04, -3.985251025678355e-01
5.730709530000001e-04, -4.303627193051985e-01
5.881127440000001e-04, -2.956906577009904e-01
6.031545340000000e-04, -4.186966092694137e-01
6.181963720000000e-04, -8.958140940135717e-01
6.332381630000001e-04, -5.444204726390965e-01
6.482799540000000e-04, 3.466203509219934e-01
6.633217450000001e-04, 2.412590935056620e-01
6.783635360000000e-04, -6.418443229661147e-02
6.934053260000000e-04, 2.014254684067637e-02
7.084471640000001e-04, -2.860766348875134e-02
7.234889550000001e-04, 1.392314623657431e-01
7.385307460000000e-04, 3.259293634832818e-01
7.535725370000001e-04, 2.390045919808478e-01
7.686143280000000e-04, 1.888062916876476e-01
7.836561650000001e-04, 3.310531786645205e-01
7.986979560000000e-04, 2.592883375246942e-01
8.137397470000000e-04, 1.452315980136178e-01
8.287815380000001e-04, -2.374717582002037e-01
8.438233290000000e-04, -1.021977786248784e-01
8.588651200000001e-04, -2.353688340157645e-01
8.739069100000001e-04, -5.089330828872621e-02
8.889487010000001e-04, 1.235206150694542e-02
9.039905850000001e-04, -3.203396040109679e-02
9.190323760000001e-04, -4.494450508434707e-02
9.340741670000000e-04, -6.347162065384031e-02
9.491159580000000e-04, -2.972760872887510e-01
9.641577490000001e-04, -2.610096631161427e-01
9.791995400000001e-04, -2.557487119051864e-01
9.942413310000001e-04, -2.955965944788423e-01
1.009283120000000e-03, -2.616821810770625e-01
1.024324910000000e-03, -1.717283837751874e-01
1.039366700000000e-03, -3.417133292108681e-02
1.054408490000000e-03, 2.020382414325818e-02
1.069450380000000e-03, 1.047084611875657e-01
1.084492170000000e-03, -2.529582475297709e-02
1.099533960000000e-03, 1.364889702756693e-01
1.114575750000000e-03, -4.051153129143125e-02
1.129617540000000e-03, -4.259745880570449e-02
1.144659330000000e-03, -4.202678521200003e-02
1.159701120000000e-03, 6.107780668951873e-02
1.174742910000000e-03, 9.761638521130472e-02
1.189784710000000e-03, 1.667021850192555e-01
1.204826500000000e-03, 1.101624392372782e-01
1.219868290000000e-03, -4.325122634246611e-02
1.234910170000000e-03, 3.080228984673850e-01
1.249951960000000e-03, 1.582936978555761e-01
1.264993750000000e-03, 2.055675975965352e-01
1.280035540000000e-03, 2.069941741028380e-01
1.295077340000000e-03, 1.854935076158914e-01
1.310119130000000e-03, 1.679710915036978e-01
1.325160920000000e-03, 1.815535574243170e-01
1.340202710000000e-03, 2.657367953773793e-01
1.355244500000000e-03, 2.130422756765490e-01
1.370286290000000e-03, 1.669614194975365e-01
1.385328080000000e-03, 4.594616302769110e-02
1.400369960000000e-03, 5.326414843305093e-02
1.415411760000000e-03, 8.798349998011565e-02
1.430453550000000e-03, 2.358497385632214e-01
1.445495340000000e-03, 2.766387805813263e-01
1.460537130000000e-03, -5.390305256854208e-02
