# File Encoding (File origin in Excel)	US-ASCII
# Integrated with GSAS-II version	3485
# Via integrateGSASII version	0.2 revision:168 
# Filename	3-28-4-rxn/plot_files/3-28-4-rxn_hs103_200_0040.txt
# SPEC date/time stamp	Sat Apr 01 11:08:57 2023
# SPEC Unix Epoch time (sec since Jan 1,1970 UTC)	1680365337.663
# Rayonix Save date/time stamp	04/01 11:08:57.000000 2023
# Rayonix Detector Name	LX170HS S/N:103
# Rayonix Detector Type	LX170HS via MR-AD
# Rayonix File Comments Template	*sec* *cntr1* *cntr3* *atten* *samp_h* *samp_v* *sphi* *sx* *sy* *i_h* *tpos* *load* *bpos* *t1* *t2* *t3* *t4* *t5* *mV4* *mV5* *mV6* *gctc1* *gctc2* *gctc3* *gctc4* *gctc5* *gcnm3* *stage* *index*
# Rayonix File Comments	1 266093 406765 0 -1.01473 -43.1787 135 -12.5 5.4397 0 0.0512055 199.944 46.1788 23.668 90.647 123.169 624.97 1525.86 2.4 3998.87 2164.4 99.0556 98.2026 98.4077 25.8679 1422.75 13.1666 hotcap_stage 5
# Rayonix Dataset Comments	
# Rayonix Readout Mode	2.0
# X pixel size (mm)	0.17720
# Y pixel size (mm)	0.17720
# X binning	4
# Y binning	4
# Image filename	../hs103/3-28-4-rxn/3-28-4-rxn_hs103_200_0040.tif
# Image AcquireTime (s)	1.00200
# Exposure Time (s)	1.00000
# Incident detector intensity (pAs)	2660.93000
# Incident detector dark (pAs)	0.99900
# Transmitted detector intensity (pAs)	813530.00000
# Transmitted detector dark (pAs)	82.40000
# Wavelength (Angstrom)	0.7293
# Geometry calibration standard	Ag Behenate
# Sample to detector distance (mm)	1012.05
# X-coordinate location of direct beam (mm)	85.08500
# Y-coordinate location of direct beam (mm)	86.11600
# X-coordinate location of direct beam (pix)	480.16
# Y-coordinate location of direct beam (pix)	485.98
# Tilt plane rotation angle (degrees)	0.000
# Tilt angle (degrees)	0.000
# Detector Azimuth Offset (degrees)	225.000
# Mask used for integration (GSASII immask file)	hs103_20190206.immask
# Intensity calibration standard	Glassy Carbon II-B Kathy
# Polarization correction applied	0.99
# Calibration factor	18.515
# Sample thickness (cm)	0.100
# Lowest integrated 2-theta	0.880
# Highest integrated 2-theta	5.750
# Number of integrated 2-theta bins	485
# Width of 2-theta integrated bins (degrees)	0.01004
# Width on detector at 2-theta=0 (mm)	0.17736
# Center of Azimuth range (degrees)	135.000
# Size of Azimuth range (degrees)	120.000
# Uncertainty Estimation Method	Maximum of Poisson = sqrt(summed intensity/N^2), standard error of mean = sqrt(1/(N^2-N)*(Ij-<I>)^2)), or 1% of intensity
# Dark Subtracted	10.0
# 2theta (degrees)	q (1/A)	I (1/cm)	sigma(I)	q^2 (1/A^2)	q^4 (1/A^4)	I_ite*q^2	sigma(I_ite*q^2)	I_ite*q^4	sigma(I_ite*q^4)	q (1/A)	q (1/nm)	d (A)	d (nm)	1/d (1/A)	1/d (1/nm)	I_raw (relative units)	sigma(I_raw)	I_ioe (relative units)	sigma(I_ioe)	I_ite (relative units)	sigma(I_ite)	N (pixels)
 8.8502062E-01	 1.3307611E-01	 1.9956047E-01	 2.0183653E-03	 1.7709251E-02	 3.1361756E-04	 1.9088013E-05	 1.9305719E-07	 3.3803440E-07	 3.4188981E-09	 1.3307611E-01	 1.3307611E+00	 4.7214976E+01	 4.7214976E+00	 2.1179721E-02	 2.1179721E-01	 8.7677893E+02	 8.8677893E+00	 3.2962469E-01	 3.3338419E-03	 1.0778555E-03	 1.0901488E-05	 1.8500000E+02
 8.9506186E-01	 1.3458593E-01	 1.9909669E-01	 2.0137275E-03	 1.8113372E-02	 3.2809425E-04	 1.9478224E-05	 1.9700899E-07	 3.5281633E-07	 3.5684971E-09	 1.3458593E-01	 1.3458593E+00	 4.6685306E+01	 4.6685306E+00	 2.1420016E-02	 2.1420016E-01	 8.7474131E+02	 8.8474131E+00	 3.2885865E-01	 3.3261814E-03	 1.0753505E-03	 1.0876439E-05	 1.8500000E+02
 9.0510309E-01	 1.3609575E-01	 1.9853066E-01	 2.0080672E-03	 1.8522053E-02	 3.4306643E-04	 1.9861073E-05	 2.0088771E-07	 3.6786784E-07	 3.7208528E-09	 1.3609575E-01	 1.3609575E+00	 4.6167389E+01	 4.6167389E+00	 2.1660311E-02	 2.1660311E-01	 8.7225442E+02	 8.8225442E+00	 3.2792370E-01	 3.3168320E-03	 1.0722933E-03	 1.0845867E-05	 1.9500000E+02
 9.1514433E-01	 1.3760557E-01	 1.9885144E-01	 2.0112751E-03	 1.8935292E-02	 3.5854527E-04	 2.0336994E-05	 2.0569772E-07	 3.8508691E-07	 3.8949463E-09	 1.3760557E-01	 1.3760557E+00	 4.5660837E+01	 4.5660837E+00	 2.1900606E-02	 2.1900606E-01	 8.7366380E+02	 8.8366380E+00	 3.2845356E-01	 3.3221305E-03	 1.0740259E-03	 1.0863193E-05	 1.8300000E+02
 9.2518557E-01	 1.3911538E-01	 1.9788583E-01	 2.0016189E-03	 1.9353090E-02	 3.7454208E-04	 2.0684785E-05	 2.0922700E-07	 4.0031450E-07	 4.0491888E-09	 1.3911538E-01	 1.3911538E+00	 4.5165281E+01	 4.5165281E+00	 2.2140901E-02	 2.2140901E-01	 8.6942133E+02	 8.7942133E+00	 3.2685860E-01	 3.3061810E-03	 1.0688105E-03	 1.0811038E-05	 1.9600000E+02
 9.3522680E-01	 1.4062520E-01	 1.9867571E-01	 2.0095178E-03	 1.9775446E-02	 3.9106828E-04	 2.1220572E-05	 2.1463678E-07	 4.1964628E-07	 4.2445382E-09	 1.4062520E-01	 1.4062520E+00	 4.4680366E+01	 4.4680366E+00	 2.2381195E-02	 2.2381195E-01	 8.7289172E+02	 8.8289172E+00	 3.2816329E-01	 3.3192279E-03	 1.0730768E-03	 1.0853701E-05	 1.9500000E+02
 9.4526804E-01	 1.4213501E-01	 1.9839104E-01	 2.0066710E-03	 2.0202362E-02	 4.0813542E-04	 2.1647623E-05	 2.1895978E-07	 4.3733311E-07	 4.4235046E-09	 1.4213501E-01	 1.4213501E+00	 4.4205753E+01	 4.4205753E+00	 2.2621490E-02	 2.2621490E-01	 8.7164100E+02	 8.8164100E+00	 3.2769309E-01	 3.3145258E-03	 1.0715392E-03	 1.0838326E-05	 2.0000000E+02
 9.5530928E-01	 1.4364483E-01	 1.9679165E-01	 1.9906772E-03	 2.0633836E-02	 4.2575519E-04	 2.1931718E-05	 2.2185377E-07	 4.5253548E-07	 4.5776944E-09	 1.4364483E-01	 1.4364483E+00	 4.3741118E+01	 4.3741118E+00	 2.2861784E-02	 2.2861784E-01	 8.6461401E+02	 8.7461401E+00	 3.2505129E-01	 3.2881079E-03	 1.0629007E-03	 1.0751940E-05	 2.0100000E+02
 9.6535052E-01	 1.4515464E-01	 1.9767192E-01	 1.9994798E-03	 2.1069869E-02	 4.4393938E-04	 2.2495353E-05	 2.2754373E-07	 4.7397415E-07	 4.7943165E-09	 1.4515464E-01	 1.4515464E+00	 4.3286149E+01	 4.3286149E+00	 2.3102078E-02	 2.3102078E-01	 8.6848148E+02	 8.7848148E+00	 3.2650527E-01	 3.3026476E-03	 1.0676551E-03	 1.0799485E-05	 1.9600000E+02
 9.7539175E-01	 1.4666445E-01	 1.9809361E-01	 2.0036968E-03	 2.1510461E-02	 4.6269992E-04	 2.3014747E-05	 2.3279182E-07	 4.9505781E-07	 5.0074594E-09	 1.4666445E-01	 1.4666445E+00	 4.2840547E+01	 4.2840547E+00	 2.3342372E-02	 2.3342372E-01	 8.7033423E+02	 8.8033423E+00	 3.2720181E-01	 3.3096130E-03	 1.0699328E-03	 1.0822261E-05	 2.0700000E+02
